S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Photography,Editing Landscape Photography,16hrs 10min,12th,English/Hindi,Module 1: Landscape Photo Editing Workflow,Landscape Photo Editing Workflow - Part 2 RAW Processing,https://www.youtube.com/watch?v=Px4xCmO6Lfs
2,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 1: Landscape Photo Editing Workflow,Landscape Photo Editing Workflow - Part 1 Photo Assessment,https://www.youtube.com/watch?v=C29mb4TA8vo
3,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 1: Landscape Photo Editing Workflow,Landscape Photo Editing Workflow Part 3 - Nik Collection Processing,https://www.youtube.com/watch?v=zX-lAViN8x0
4,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 1: Landscape Photo Editing Workflow,Landscape Photo Editing Workflow Part 4 Special Effects in Photoshop,https://www.youtube.com/watch?v=T5y3h0DAzKg
5,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 2: Photo Editing Mini-Series: Peak District Millstones,Photo Editing Mini-Series - Peak District Millstones Part 1 Assessment,https://www.youtube.com/watch?v=NCvT71cgxO8
6,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 2: Photo Editing Mini-Series: Peak District Millstones,Photo Editing Mini Series: Peak District Millstones - Affinity Photo RAW Conversion,https://www.youtube.com/watch?v=MkSl1Rz3ENM
7,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 2: Photo Editing Mini-Series: Peak District Millstones,Photo Editing Mini-Series: Peak District Millstones - Black and white conversion,https://www.youtube.com/watch?v=Ixmq4XDQfic
8,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 3: Exposure and Editing Techniques,Dodging & Burning and Soft Focus Effects in Affinity Photo,https://www.youtube.com/watch?v=FXXxZZIYAt4
9,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 3: Exposure and Editing Techniques,Landscape Photography and Exposing to the Right,https://www.youtube.com/watch?v=-wM6rX7rm9M
10,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 3: Exposure and Editing Techniques,New Exposure X6 Landscape Photo Editing Example,https://www.youtube.com/watch?v=iKlIAa5uCeM
11,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 4: Software Specific Editing Techniques,Top Tips for Landscape Photo Editing in Capture One,https://www.youtube.com/watch?v=2nI7TpiTnUo
12,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 4: Software Specific Editing Techniques,The Excellent On1 Photo RAW Black and White Conversion Filter,https://www.youtube.com/watch?v=a9uoO4onTQw
13,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 4: Software Specific Editing Techniques,Micro Four Thirds RAW Processing Mistakes in Lightroom,https://www.youtube.com/watch?v=VoyKeeqntH0
14,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 5: Black and White Photography Editing,Dull Weather Photo Editing: Lightroom BW Example,https://www.youtube.com/watch?v=9Bl-OnoPxKE
15,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 5: Black and White Photography Editing,How to Add Fog in Affinity Photo,https://www.youtube.com/watch?v=8uaXw3PAAFE
16,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 6: Creative Effects in Photo Editing,Great Technique for Processing Snowy Scenes (Photoshop),https://www.youtube.com/watch?v=HftkgeV7bdQ
17,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 6: Creative Effects in Photo Editing,Powerful New Feature in DxO PhotoLab 5,https://www.youtube.com/watch?v=VAhiCk-tWvc
18,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 6: Creative Effects in Photo Editing,Landscape Photography Exposure Blending in Photoshop,https://www.youtube.com/watch?v=Zwee5KTmK6E
19,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 7: Advanced Editing Techniques,Landscape Photography Advice in 4 Photos,https://www.youtube.com/watch?v=QmFFPLpC3mU
20,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 7: Advanced Editing Techniques,Adding Mist to Landscape Photos in Affinity Photo and Nik,https://www.youtube.com/watch?v=D_l6Kh64o0c
21,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 7: Advanced Editing Techniques,Exposure Blending in Affinity Photo,https://www.youtube.com/watch?v=c5_hFtgw6QM
22,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 8: Complete Editing Workflow Examples,Landscape Photo Editing with the Nik Collection,https://www.youtube.com/watch?v=3NORnydhJss
23,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 8: Complete Editing Workflow Examples,Completing the Edit in Photoshop and Nik Collection - Carl Wark,https://www.youtube.com/watch?v=EBliwVawpxs
24,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 8: Complete Editing Workflow Examples,How To Add Lens Flare in Photoshop,https://www.youtube.com/watch?v=O0lL7Fg5_98
25,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 8: Complete Editing Workflow Examples,Complete Landscape Photo Editing Example,https://www.youtube.com/watch?v=70TV72oHMps
26,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 9: Exploring New Photography Techniques,Landscape Photo Editing Using Only Affinity Photo,https://www.youtube.com/watch?v=GniDSdUPQMQ
27,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 9: Exploring New Photography Techniques,Adobe Lightroom Classic CC Landscape Photo Transformation,https://www.youtube.com/watch?v=UmRyUS7cbmU
28,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 9: Exploring New Photography Techniques,Colour Infrared Photography to Wow Your Audience!,https://www.youtube.com/watch?v=9kYiVLe93R0
29,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 9: Exploring New Photography Techniques,How To Correct Wide Angle Distortion Using DxO ViewPoint 4,https://www.youtube.com/watch?v=WM4CJg_uEFs
30,Photography,Editing Landscape Photography,,12th,English/Hindi,Module 9: Exploring New Photography Techniques,Landscape Photo Editing Example,https://www.youtube.com/watch?v=oBNNb7VGhoI
