S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Photography,Product Photography,8hrs 29min,12th,English/Hindi,Module 1: Product Photography Fundamentals,1 Light Product Photography You Can Do At Home,https://www.youtube.com/watch?v=ctiDK-m95Xg
2,Photography,Product Photography,,12th,English/Hindi,Module 1: Product Photography Fundamentals,ACTION Product Photography You Can Do At HOME,https://www.youtube.com/watch?v=kjmkVGJ2iAg
3,Photography,Product Photography,,12th,English/Hindi,Module 1: Product Photography Fundamentals,How To Take Lifestyle Photos Like A Pro,https://www.youtube.com/watch?v=a2d99T8C7w4
4,Photography,Product Photography,,12th,English/Hindi,Module 1: Product Photography Fundamentals,Hard Light Product Photography At Home!,https://www.youtube.com/watch?v=pEG_454qNg8
5,Photography,Product Photography,,12th,English/Hindi,Module 2: Lighting and Styling Techniques,Color Product Photography At Home - Beginner To Pro!,https://www.youtube.com/watch?v=P1uOmNJ2ze0
6,Photography,Product Photography,,12th,English/Hindi,Module 2: Lighting and Styling Techniques,The One Thing You NEED To Get Right in Product Photography,https://www.youtube.com/watch?v=9raxMm4G0vs
7,Photography,Product Photography,,12th,English/Hindi,Module 2: Lighting and Styling Techniques,Creative Product Photography At Home - Beginner To Pro!,https://www.youtube.com/watch?v=ffiJH5fUeN0
8,Photography,Product Photography,,12th,English/Hindi,Module 2: Lighting and Styling Techniques,Transform Your Product Photography With Props - Top 3 Tips,https://www.youtube.com/watch?v=94lexVCmWEE
9,Photography,Product Photography,,12th,English/Hindi,Module 3: Advanced Product Photography,Product Photography - What You Need to Get Started,https://www.youtube.com/watch?v=7EjLsjDsIFI
10,Photography,Product Photography,,12th,English/Hindi,Module 3: Advanced Product Photography,Unpopular TRUTH About Product Photography,https://www.youtube.com/watch?v=-_KjcMJLxr4
11,Photography,Product Photography,,12th,English/Hindi,Module 3: Advanced Product Photography,Product Photography at Home - DIY Backdrop!,https://www.youtube.com/watch?v=88JL7fqpqVw
12,Photography,Product Photography,,12th,English/Hindi,Module 4: Business and Workflow,Upgrade Your Product Photography - Stop Motion Guide,https://www.youtube.com/watch?v=v76quxmlnaU
13,Photography,Product Photography,,12th,English/Hindi,Module 4: Business and Workflow,Gear Matters - What You Need For Product Photography In 2024,https://www.youtube.com/watch?v=Z7FWQDzjPGo
14,Photography,Product Photography,,12th,English/Hindi,Module 4: Business and Workflow,Photography Studio Tour 2021 - Product Photos at Home!,https://www.youtube.com/watch?v=wmbb23SLUmM
15,Photography,Product Photography,,12th,English/Hindi,Module 4: Business and Workflow,Ultimate Photography Workflow for Every Photographer!,https://www.youtube.com/watch?v=b682TBviQoE
16,Photography,Product Photography,,12th,English/Hindi,Module 5: Mobile and Portfolio Building,6 Skills You NEED To Become A Product Photographer,https://www.youtube.com/watch?v=dTcfO4T2AaY
17,Photography,Product Photography,,12th,English/Hindi,Module 5: Mobile and Portfolio Building,I Was A Terrible Photographer Until I Did This,https://www.youtube.com/watch?v=9JAKua2T9ew
18,Photography,Product Photography,,12th,English/Hindi,Module 5: Mobile and Portfolio Building,Use Your iPhone Like A Professional Photographer (Full Camera Guide),https://www.youtube.com/watch?v=FRLTOBBkm2I
19,Photography,Product Photography,,12th,English/Hindi,Module 5: Mobile and Portfolio Building,7 Best Purchases That Transformed My Product Photography Business,https://www.youtube.com/watch?v=AuEGETlLNFw
20,Photography,Product Photography,,12th,English/Hindi,Module 5: Mobile and Portfolio Building,"Dear Product Photographers, You're Trying Too Hard.",https://www.youtube.com/watch?v=xj08p8o_N_k
21,Photography,Product Photography,,12th,English/Hindi,Module 5: Mobile and Portfolio Building,Why Your Photography Portfolio Isn't Bringing In Clients & How To Fix It,https://www.youtube.com/watch?v=dgmI3cR1MEE
22,Photography,Product Photography,,12th,English/Hindi,Module 5: Mobile and Portfolio Building,Is Product Photography Dead In 2024?,https://www.youtube.com/watch?v=_FC6bD8hqns
23,Photography,Product Photography,,12th,English/Hindi,Module 5: Mobile and Portfolio Building,Product Photography Showdown: Natural vs Studio Lighting,https://www.youtube.com/watch?v=rnWQnUlTm4Y
24,Photography,Product Photography,,12th,English/Hindi,Module 5: Mobile and Portfolio Building,iPhone Product Photography Guide (iPhone 15 Pro),https://www.youtube.com/watch?v=9N9HoAzrZnM
25,Photography,Product Photography,,12th,English/Hindi,Module 5: Mobile and Portfolio Building,How I Plan A Product Photography Project (and avoid revisions),https://www.youtube.com/watch?v=Nc518SCtJiY
