S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Pharmacy,Herbalism courses,53hrs 3min,12th,English/Hindi,Module 1: Introduction to Herbalism,"Herbal Terminology: Actions, Energetics, Flavors & Properties—Oh, My! [Ask an Herbalist Series]",https://www.youtube.com/watch?v=SCaLhPZhEBQ
2,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 1: Introduction to Herbalism,Introduction to Plant Anatomy and Physiology,https://www.youtube.com/watch?v=chR3St0MeQY
3,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 1: Introduction to Herbalism,BIOPL3420 - Plant Physiology - Lecture 1,https://www.youtube.com/watch?v=RT-w2xHVl_E
4,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 1: Introduction to Herbalism,Building Your Home Herbal Medicine Cabinet with Amy Hamilton,https://www.youtube.com/watch?v=4OJMETh8mG0
5,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 2: Plant Anatomy and Physiology,Lecture 1: Introduction to Dr Clare's Herbal Medicine Course,https://www.youtube.com/watch?v=HC0CpLwF4h4
6,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 2: Plant Anatomy and Physiology,Lecture 2: Herbal Medicine,https://www.youtube.com/watch?v=Bwjq8sXg5VE
7,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 2: Plant Anatomy and Physiology,LET FOOD BE THY MEDICINE,https://www.youtube.com/watch?v=p79D6u-6pN4
8,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 2: Plant Anatomy and Physiology,How I Take Holistic Herbs,https://www.youtube.com/watch?v=Z0QZxHKPZ2E
9,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 3: Ayurvedic Medicinal Plants,Medicinal Plants And Their Uses | 20 Ayurvedic Plants Names | Medicinal Herbs You Can Grow,https://www.youtube.com/watch?v=Kt0Lgy17I78
10,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 3: Ayurvedic Medicinal Plants,How To Make A Herbal Infusion - Herbalism Basics 1,https://www.youtube.com/watch?v=1LLmQY6ROoQ
11,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 3: Ayurvedic Medicinal Plants,How To Make A Decoction - Herbalism Basics 2,https://www.youtube.com/watch?v=Dvxbg5C10VY
12,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 3: Ayurvedic Medicinal Plants,How To Make A Tincture - Herbalism Basics 3,https://www.youtube.com/watch?v=f2aVum_7kWs
13,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 4: Food as Medicine,How To Make An Infused Oil - Herbalism Basics 4,https://www.youtube.com/watch?v=nrbowas5z6g
14,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 4: Food as Medicine,How To Make An Ointment - Herbalism Basics 5,https://www.youtube.com/watch?v=YPsJctUFfUo
15,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 4: Food as Medicine,How To Make A Cream - Herbalism Basics 6,https://www.youtube.com/watch?v=2gkDoMNz8RQ
16,Pharmacy,Herbalism courses,,12th,English/Hindi,Module 4: Food as Medicine,Introduction to Herbalism  - The Foundation of Understanding Plants,https://www.youtube.com/watch?v=kd6RXXxsMJ8
