S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Pharmacy,2020 National Patient Counseling Competition,13hrs 17min,12th,English/Hindi,Module 1: 2020 NPCC Winners and Finalists,2020 NPCC WINNER - HENRY QUACH - THE UNIVERSITY OF HAWAII AT HILO,https://www.youtube.com/watch?v=V1BWZYYlevw
2,Pharmacy,2020 National Patient Counseling Competition,,12th,English/Hindi,Module 1: 2020 NPCC Winners and Finalists,2020 NPCC 1ST RUNNER-UP - JESSICA DOTSON 2020 - SHENANDOAH UNIVERSITY,https://www.youtube.com/watch?v=orXmlkwOD1k
3,Pharmacy,2020 National Patient Counseling Competition,,12th,English/Hindi,Module 1: 2020 NPCC Winners and Finalists,2020 NPCC 2ND RUNNER-UP - TAORAN ZHANG - UNIVERSITY OF WASHINGTON,https://www.youtube.com/watch?v=7Jr2Ta537u8
4,Pharmacy,2020 National Patient Counseling Competition,,12th,English/Hindi,Module 1: 2020 NPCC Winners and Finalists,2020 NPCC FINALIST - ALEXANDRA CRUZ - UNIVERSITY OF PUERTO RICO,https://www.youtube.com/watch?v=CvBZr9HgaCU
5,Pharmacy,2020 National Patient Counseling Competition,,12th,English/Hindi,Module 2: 2020 NPCC Finalists,2020 NPCC FINALIST - MELISSA MIRJAMALI - UNIVERSITY OF HOUSTON,https://www.youtube.com/watch?v=GcUe6v8-Fpk
6,Pharmacy,2020 National Patient Counseling Competition,,12th,English/Hindi,Module 2: 2020 NPCC Finalists,2020 NPCC FINALIST - STEFANIE NGUYEN - CALIFORNIA HEALTH SCIENCES UNIVERSITY,https://www.youtube.com/watch?v=dA-7mhD74-Q
7,Pharmacy,2020 National Patient Counseling Competition,,12th,English/Hindi,Module 2: 2020 NPCC Finalists,2020 NPCC FINALIST - ALYSE REHBERGER - MIDWESTERN UNIVERSITY CHICACO,https://www.youtube.com/watch?v=nckxWM3ZUyM
8,Pharmacy,2020 National Patient Counseling Competition,,12th,English/Hindi,Module 3: 2020 NPCC Finalists,2020 NPCC FINALIST - ARIANNA SPRANDO - UNIVERSITY OF PITTSBURGH,https://www.youtube.com/watch?v=brvv3zMTVeg
9,Pharmacy,2020 National Patient Counseling Competition,,12th,English/Hindi,Module 3: 2020 NPCC Finalists,2020 NPCC FINALIST - YODIT TEKLU - NORTHEASTERN UNIVERSITY,https://www.youtube.com/watch?v=w3lZlYzNN5M
10,Pharmacy,2020 National Patient Counseling Competition,,12th,English/Hindi,Module 3: 2020 NPCC Finalists,2020 NPCC FINALIST - ALISON WEYGINT - THE UNIVERSITY OF ARIZONA,https://www.youtube.com/watch?v=WGp7Sh6eHTw
