S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Petroleum Engineering,Formation Evaluation,200hrs 10min,12th,English/Hindi,Module 1: Introduction to Open Hole Logging,"Introduction to Open Hole Logging, Dr. Moustafa Oraby",https://www.youtube.com/watch?v=xKIw7o2z_lw
2,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 1: Introduction to Open Hole Logging,"Introduction to Open Hole Logging, Dr. Moustafa Oraby",https://www.youtube.com/watch?v=xKIw7o2z_lw
3,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 1: Introduction to Open Hole Logging,Introduction to Open Hole Logging,https://www.youtube.com/watch?v=QD_ZXuMLK58
4,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 1: Introduction to Open Hole Logging,"Well Logging Review by Dr. Moustafa Oraby, Summer Internship 2021, Lecture 02",https://www.youtube.com/watch?v=R_3GvBB8tPs
5,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 2: Production Logging Tools,Production Logging Tools (PLT) by Engineer/ Maria Leticia Vazquez (Schlumberger),https://www.youtube.com/watch?v=6Z0DHfDNM6U
6,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 2: Production Logging Tools,"Introduction to Open Hole Logging, Eng. Khaled Saleh, Schlumberger",https://www.youtube.com/watch?v=tZGAH0KlLuM
7,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 2: Production Logging Tools,"Reservoir Rock Properties and Basic Log Interpretation, Dr. Moustafa Oraby",https://www.youtube.com/watch?v=I-brBkAxBz8
8,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 3: Cased Hole Logging,"Cased Hole Logging, Ms. Maria Vasquez",https://www.youtube.com/watch?v=QHFdP5cCkrM
9,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 3: Cased Hole Logging,"Bond Log Basics & Interpretation, Eng. Kirk Harris, ThoroughBond LLC",https://www.youtube.com/watch?v=-PocL_dQY3A
10,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 4: Cement Evaluation: The Basics and Beyond,"Cement Evaluation: The Basics and Beyond, Engineer/ Kirk Harris, Lecture 01/04",https://www.youtube.com/watch?v=6SQmWHijFMM
11,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 4: Cement Evaluation: The Basics and Beyond,Shale Gas Evaluation and Development by Dr. Moustafa Oraby,https://www.youtube.com/watch?v=9MXoHGT7fSI
12,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 4: Cement Evaluation: The Basics and Beyond,"Introduction to Oil and Gas Industry, Dr. Moustafa Oraby",https://www.youtube.com/watch?v=5lOn2FAP9yQ
13,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 5: Q&A Session,"Q&A Session, Dr. Moustafa Oraby",https://www.youtube.com/watch?v=FPvDJAjaw50
14,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 5: Q&A Session,"Well Logging Review by Dr. Moustafa Oraby, Summer Internship 2021, Lecture 02",https://www.youtube.com/watch?v=R_3GvBB8tPs
15,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 6: Reservoir Characterization,"Reservoir Characterization, Dr. Moustafa Oraby 04/05",https://www.youtube.com/watch?v=c3KAx2yAcSg
16,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 6: Reservoir Characterization,"Unconventional Resources Evaluation. A Practical Approach, Dr. Moustafa Oraby",https://www.youtube.com/watch?v=kh5cZXUuC3U
17,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 6: Reservoir Characterization,"Reservoir Characterization, Dr. Moustafa Oraby 01/05",https://www.youtube.com/watch?v=q226okqb3Y0
18,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 7: Reservoir Rock Properties and Basic Log Interpretation,"Reservoir Rock Properties and Basic Log Interpretation, Dr. Moustafa Oraby",https://www.youtube.com/watch?v=I-brBkAxBz8
19,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 7: Reservoir Rock Properties and Basic Log Interpretation,"Introduction to Open Hole Logging, Dr. Moustafa Oraby",https://www.youtube.com/watch?v=xKIw7o2z_lw
20,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 7: Reservoir Rock Properties and Basic Log Interpretation,Conventional well logging by Dr. Moustafa Oraby,https://www.youtube.com/watch?v=I4Y10bKUoY4
21,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 8: An introduction to Petroleum Geology and Applied Geophysics,"Dr. Hatem Farouq Ewida, Lecture 01, An introduction to Petroleum Geology and Applied Geophysics.",https://www.youtube.com/watch?v=j8WXIO-lmM4
22,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 8: An introduction to Petroleum Geology and Applied Geophysics,"Dr. Hatem Farouq Ewida, Lecture 02, Overview of Seismic Data Acquisition.",https://www.youtube.com/watch?v=FVjScZWuNt0
23,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 9: Quantitative seismic reservoir characterizations,"Dr. Hatem Farouq Ewida, Lecture 06,  Quantitative seismic reservoir characterizations",https://www.youtube.com/watch?v=w8VErmoSoZ4
24,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 9: Quantitative seismic reservoir characterizations,"Dr. Hatem Farouq Ewida, Lecture 05, Advanced seismic techniques",https://www.youtube.com/watch?v=Tjd0OLRShG4
25,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 9: Quantitative seismic reservoir characterizations,"Dr. Hatem Farouq Ewida, Lecture 04, Overview of seismic data interpretation",https://www.youtube.com/watch?v=o4UMvvfNLpE
26,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 9: Quantitative seismic reservoir characterizations,"Dr. Hatem Farouq Ewida, Lecture 03, Overview of seismic data processing",https://www.youtube.com/watch?v=mfdS-9ZCJ2g
27,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 10: Geological/ Reservoir Modeling,"Geological/ Reservoir Modeling by Dr. Hatem Farouk, Lecture 07/08",https://www.youtube.com/watch?v=Yd6xEKmaar0
28,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 10: Geological/ Reservoir Modeling,"Geoscience applications of machine learning by Dr. Hatem Farouk, Lecture 08/08",https://www.youtube.com/watch?v=pAIL8p01uUI
29,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 11: Reservoir Characterization,"Reservoir Characterization, Dr. Moustafa Oraby 05/05",https://www.youtube.com/watch?v=n7iYf4SQXmA
30,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 12: Cement Evaluation: The Basics and Beyond,"Cement Evaluation: The Basics and Beyond, Engineer/ Kirk Harris, Lecture 02/04",https://www.youtube.com/watch?v=vmTNGncTyo0
31,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 12: Cement Evaluation: The Basics and Beyond,"Cement Evaluation: The Basics and Beyond, Engineer/ Kirk Harris, Lecture 03/04",https://www.youtube.com/watch?v=60pls2IcxTw
32,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 12: Cement Evaluation: The Basics and Beyond,"Cement Evaluation: The Basics and Beyond, Engineer/ Kirk Harris, Lecture 04/04",https://www.youtube.com/watch?v=b2hfrgZ1zBQ
33,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 13: Reservoir Characterization,"Reservoir Characterization, Dr. Moustafa Oraby 02/05",https://www.youtube.com/watch?v=RZrLnNb7Ui0
34,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 13: Reservoir Characterization,"Reservoir Characterization, Dr. Moustafa Oraby 03/05",https://www.youtube.com/watch?v=-2axoGfeNGM
35,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 14: Induced Seismicity related to Oil and Gas Operations,"Induced Seismicity related to Oil and Gas Operations, Dr. Amy Fox",https://www.youtube.com/watch?v=utPQnOPSSa4
36,Petroleum Engineering,Formation Evaluation,,12th,English/Hindi,Module 14: Induced Seismicity related to Oil and Gas Operations,"Overview of Seismic Data Acquisition and Processing, Dr. Hatem Farouq",https://www.youtube.com/watch?v=cmRmoDkaZk0
