S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Petroleum Engineering,Petrophysics,31hrs 8min,12th,English/Hindi,Module 1: Introduction to Petrophysics,Introduction to Petrophysics | Petro physics  | Well Logging | Petrophysics for Beginners,https://www.youtube.com/watch?v=xGcqxAFtq6o
2,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 1: Introduction to Petrophysics,Petrophysics | What measurements do we make in Peterophysics | #1 Lithology,https://www.youtube.com/watch?v=XGjWpndhcxQ
3,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 1: Introduction to Petrophysics,Petrophysics | What measurements do we make in Peterophysics | #2 Porosity Measurement,https://www.youtube.com/watch?v=u9ShApc94XI
4,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 1: Introduction to Petrophysics,Petrophysics | What measurements do we make in Peterophysics | #3 Fluids | Resistivity Logs,https://www.youtube.com/watch?v=YlJpRyAtgSo
5,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 2: Petrophysics | What measurements do we make in Peterophysics | #4 Formation Pressure Measurement,Petrophysics | What measurements do we make in Peterophysics | #4 Formation Pressure Measurement,https://www.youtube.com/watch?v=ffwiI0iadkI
6,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 2: Petrophysics | What measurements do we make in Peterophysics | #4 Formation Pressure Measurement,Petrophysics | What measurements do we make in Peterophysics |#5 Formation Permeability Measurement,https://www.youtube.com/watch?v=ZQ90T6M4Sow
7,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 2: Petrophysics | What measurements do we make in Peterophysics | #4 Formation Pressure Measurement,Petrophysics | Nuclear Magnetic Resonance | What measurements do we make in Peterophysics | #6 NMR,https://www.youtube.com/watch?v=3qLcUdhylMw
8,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 2: Petrophysics | What measurements do we make in Peterophysics | #4 Formation Pressure Measurement,Petrophysics | What measurements do we make in Peterophysics | #7 Conclusions,https://www.youtube.com/watch?v=PTtT2jAxThw
9,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 3: Seismic Survey,Seismic Survey,https://www.youtube.com/watch?v=SlyVHVNbtR0
10,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 3: Seismic Survey,Introduction to Well Logging,https://www.youtube.com/watch?v=VYMLDlIop5M
11,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 3: Seismic Survey,How to download free Geophysical Data,https://www.youtube.com/watch?v=qYXYS3X6dvY
12,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 4: What's New in Geophysics,What's New in Geophysics,https://www.youtube.com/watch?v=kfak6qUjMfY
13,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 4: What's New in Geophysics,Seismic Imaging | Seismic method | Geophysics,https://www.youtube.com/watch?v=vrhPiMUZgi4
14,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 4: What's New in Geophysics,How to Read a Mud Log,https://www.youtube.com/watch?v=P6yly2mHU1s
15,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 5: Introduction to Spatial Data Analysis with Python,Introduction to Spatial Data Analysis with Python,https://www.youtube.com/watch?v=tJanj6csdzE
16,Petroleum Engineering,Petrophysics,,12th,English/Hindi,Module 5: Introduction to Spatial Data Analysis with Python,Free Online Course on Geoscience: The Earth And Its Resources,https://www.youtube.com/watch?v=5lfPC4M3Gpg
