S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Psychology,RAC: CH: Psychrometry and psy processes,3hrs 14min,12th,English/Hindi,Module 1: Introduction to Psychrometry,Types of air,https://www.youtube.com/watch?v=S6rTf62AaK4
2,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 1: Introduction to Psychrometry,"Dry Bulb Temperature, Wet Bulb Temperature, Dew Point Temperature",https://www.youtube.com/watch?v=PQ4E79zvdno
3,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 1: Introduction to Psychrometry,"Humidity,Specific Humidity, Absolute Humidity, Relative Humidity",https://www.youtube.com/watch?v=wDFsAaLzx0E
4,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 1: Introduction to Psychrometry,Numerical of Psychrometry Properties,https://www.youtube.com/watch?v=EW7sh6gKOGI
5,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 2: Humidity and Psychrometric Properties,Numerical of Psychrometry Properties,https://www.youtube.com/watch?v=eGb2XxNAtvs
6,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 2: Humidity and Psychrometric Properties,Psychrometry chart,https://www.youtube.com/watch?v=DAzwA_gim4E
7,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 2: Humidity and Psychrometric Properties,How to use psychrometry chart,https://www.youtube.com/watch?v=YAyZChpb3JQ
8,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 3: Psychrometric Charts and Processes,Psychrometric process,https://www.youtube.com/watch?v=kJ6vZszKMBk
9,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 3: Psychrometric Charts and Processes,Bypass factor,https://www.youtube.com/watch?v=V_CUSglpDQQ
10,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 3: Psychrometric Charts and Processes,Numerical of Psychrometric process,https://www.youtube.com/watch?v=63CgCD3i21Q
11,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 4: Psychrometric Calculations and Applications,Numerical of Psychrometric process - Type 2,https://www.youtube.com/watch?v=yjEVZMt1Rbk
12,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 4: Psychrometric Calculations and Applications,MCQ of Psychrometry Part 1,https://www.youtube.com/watch?v=VYerC-2oL0Q
13,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 4: Psychrometric Calculations and Applications,MCQ of Psychrometry Part 2,https://www.youtube.com/watch?v=FUbDDOPPM2o
14,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 5: MCQ Practice on Psychrometry,MCQ of Psychrometric Chart,https://www.youtube.com/watch?v=gZl8IMD1Plk
15,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 5: MCQ Practice on Psychrometry,MCQ of Psychrometric Process Part 1,https://www.youtube.com/watch?v=5VThpKUr1kc
16,Psychology,RAC: CH: Psychrometry and psy processes,,12th,English/Hindi,Module 5: MCQ Practice on Psychrometry,MCQ of Psychrometric Process Part 2,https://www.youtube.com/watch?v=rIeYoLLTfoU
