S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Interior Design,AutoCAD Interior Design Tutorial for Beginners,34hrs 23min,12th,English/Hindi,Module 1: AutoCAD Simple Floor Plan for Beginners,AutoCAD Simple Floor Plan for Beginners - 1 of 5,https://www.youtube.com/watch?v=mqZBfuItwII
2,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,12th,English/Hindi,Module 1: AutoCAD Simple Floor Plan for Beginners,AutoCAD Simple Floor Plan for Beginners - 2 of 5,https://www.youtube.com/watch?v=4M24PTXZIQ8
3,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,12th,English/Hindi,Module 1: AutoCAD Simple Floor Plan for Beginners,AutoCAD Simple Floor Plan for Beginners - 3 of 5,https://www.youtube.com/watch?v=PR6-n4aQ9zE
4,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,12th,English/Hindi,Module 1: AutoCAD Simple Floor Plan for Beginners,AutoCAD Simple Floor Plan for Beginners - 4 of 5,https://www.youtube.com/watch?v=U44oBMo04Ls
5,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,12th,English/Hindi,Module 1: AutoCAD Simple Floor Plan for Beginners,AutoCAD Simple Floor Plan for Beginners - 5 of 5,https://www.youtube.com/watch?v=9Phief69ir8
6,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,12th,English/Hindi,Module 2: AutoCAD 2D Furniture Drawings for Interior Design,AutoCAD 2D Furniture Drawings for Interior Design - 1,https://www.youtube.com/watch?v=tiDqG1vCzls
7,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,12th,English/Hindi,Module 2: AutoCAD 2D Furniture Drawings for Interior Design,AutoCAD 2D Furniture Drawings for Interior Design - 2,https://www.youtube.com/watch?v=y4mSySYly-Q
8,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,12th,English/Hindi,Module 2: AutoCAD 2D Furniture Drawings for Interior Design,AutoCAD 2D Furniture Drawings for Interior Design - 3,https://www.youtube.com/watch?v=3lQay4EDDek
9,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,12th,English/Hindi,Module 2: AutoCAD 2D Furniture Drawings for Interior Design,AutoCAD 2D Furniture Drawings for Interior Design - 4,https://www.youtube.com/watch?v=u26BChUCCw8
10,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,12th,English/Hindi,Module 3: AutoCAD Advanced Rendering Tutorial,AutoCAD Advanced Rendering Tutorial,https://www.youtube.com/watch?v=3s_9vcEaeAc
11,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,12th,English/Hindi,Module 4: 3D Studio Max Animation Tutorial,3D Studio Max Animation Tutorial - Create construction animation using data from Revit & Navisworks,https://www.youtube.com/watch?v=_eDGiGlZkTU
