Unnamed: 0,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
12548,Music,Songwriting Workshop Playlist,5hrs 8min,12th,English/Hindi,Module 1: Setting the Foundation,You Need to Have Leather Skin | Songwriting Workshop,https://www.youtube.com/watch?v=JO7hAneAW3Q
12549,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 1: Setting the Foundation,What Makes a Great Song: Open the Eyes of My Heart | Songwriting Workshop,https://www.youtube.com/watch?v=6akbl8YdzLg
12550,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 1: Setting the Foundation,"What Makes a Great Song: Lord, I Lift Your Name on High | Songwriting Workshop",https://www.youtube.com/watch?v=FjoK1Cm5EPE
12551,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 1: Setting the Foundation,What Makes a Great Song: Shout To The Lord | Songwriting Workshop,https://www.youtube.com/watch?v=qg_JsOHE3cY
12552,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 2: Crafting Your Message,How to Write a Great Song | Songwriting Workshop,https://www.youtube.com/watch?v=b03W_AxGa-4
12553,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 2: Crafting Your Message,"Think of What You Want to Say, And Say It | Songwriting Workshop",https://www.youtube.com/watch?v=HSca9b-nqow
12554,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 2: Crafting Your Message,Get Your Songs Out | Songwriting Workshop,https://www.youtube.com/watch?v=p0jT48gThUw
12555,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 2: Crafting Your Message,Listen to Your Lyrics | Songwriting Workshop,https://www.youtube.com/watch?v=68k6xYyIfrQ
12556,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 3: Honing Your Craft,Don't Be Afraid of Honesty | Songwriting Workshop,https://www.youtube.com/watch?v=zETjfFAUegI
12557,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 3: Honing Your Craft,How to Choose the Right Time Signature for Your Song | Songwriting Workshop,https://www.youtube.com/watch?v=YEFX6SI9iOs
12558,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 3: Honing Your Craft,Being a Disciplined Writer | Songwriting Workshop,https://www.youtube.com/watch?v=zobpuToK6eo
12559,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 4: Engaging Your Audience,How to Refine Your Song | Songwriting Workshop,https://www.youtube.com/watch?v=QMkWsWC1TUY
12560,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 4: Engaging Your Audience,Listen to Your Congregation/Audience | Songwriting Workshop,https://www.youtube.com/watch?v=wgnZzTJlSMs
12561,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 4: Engaging Your Audience,Keep Writing & Listening | Songwriting Workshop,https://www.youtube.com/watch?v=Y2hNKP4utXc
12562,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 5: From Page to Performance,"Writing ""Hallelujah to the Lamb"" | Songwriting Workshop",https://www.youtube.com/watch?v=etqH_RuSdSc
12563,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 5: From Page to Performance,How to Get Your Song Recorded and Heard | Songwriting Workshop,https://www.youtube.com/watch?v=nl4feOPhUgw
12564,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 6: The Business of Songwriting,Writing Songs to be a Millionaire? | Songwriting Workshop,https://www.youtube.com/watch?v=zEHwbjHhMrI
12565,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 6: The Business of Songwriting,To Sign with a Publisher or Not? | Songwriting Workshop,https://www.youtube.com/watch?v=yimTOLah3js
12566,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 6: The Business of Songwriting,Don’t Be Afraid to Co-write | Songwriting Workshop,https://www.youtube.com/watch?v=kIvf5gMRXHM
12567,Music,Songwriting Workshop Playlist,,12th,English/Hindi,Module 7: Inspiration and Encouragement,Don Moen Prays for Songwriters,https://www.youtube.com/watch?v=0cF3yfqjH4M
