"Unnamed: 0","Sector","CourseName","Duration","Minimum Education","Language","Module","TopicName","URL"
5419,"Operations Management","Production Planning and Control","11hrs 1min","12th","English/Hindi","Module 1: Introduction to Production Systems and Planning","An Overview of Production Systems and Production Planning and Control - Introduction","https://www.youtube.com/watch?v=pypx83r4pqE"
5420,"Operations Management","Production Planning and Control","","12th","English/Hindi","Module 1: Meaning and Types of Production","Meaning of Production.","https://www.youtube.com/watch?v=zfJ6Iuq9XEg"
5421,"Operations Management","Production Planning and Control","","12th","English/Hindi","Module 1: Manufacturing Processes","Types of Production Systems.","https://www.youtube.com/watch?v=ZY7hQY1QpQ4"
5422,"Operations Management","Production Planning and Control","","12th","English/Hindi","Module 1: Production Planning & Control (PPC) Basics","Types Of Manufacturing Processes (Job Shop, Batch, Mass, Flow, Process Type Manufacturing Processes)","https://www.youtube.com/watch?v=jkkZGHfEYBY"
5423,"Operations Management","Production Planning and Control","","12th","English/Hindi","Module 2: Elements and Requirements of PPC","Meaning and Procedure of Production Planning & Control (PPC)","https://www.youtube.com/watch?v=PuEaH3-zCnk"
5424,"Operations Management","Production Planning and Control","","12th","English/Hindi","Module 2: Scope and Factors Affecting PPC","Elements of Production Planning and Control (PPC)","https://www.youtube.com/watch?v=ygFTjc8foeI"
5425,"Operations Management","Production Planning and Control","","12th","English/Hindi","Module 2: Introduction to MRP","Requirements for an effective Production Planning and Control & Utility of PPC Based Productions.","https://www.youtube.com/watch?v=73lycDkXfxs"
5426,"Operations Management","Production Planning and Control","","12th","English/Hindi","Module 2: Material Requirements Planning Concepts","Scope of Production Planning and Control & Factors affecting PPC.","https://www.youtube.com/watch?v=T5lCwmaOnm8"
5427,"Operations Management","Production Planning and Control","","12th","English/Hindi","Module 3: MRP User Companies and Implementation","Introduction to Production Planning and Control (PPC).","https://www.youtube.com/watch?v=aa1qisNuZ4g"
5428,"Operations Management","Production Planning and Control","","12th","English/Hindi","Module 3: Inputs and Outputs in MRP Systems","Introduction to Material Requirements Planning (MRP)","https://www.youtube.com/watch?v=xsqv0L1-LqQ"
5429,"Operations Management","Production Planning and Control","","12th","English/Hindi","Module 3: Just-in-Time (JIT) Manufacturing","Concept of Material Requirements Planning (MRP)","https://www.youtube.com/watch?v=0R5V9G1oAJs"
5430,"Operations Management","Production Planning and Control","","12th","English/Hindi","Module 3: Kanban Visual Systems Explained","Classes of MRP User Companies, and Conditions for the successful implementation of MRP","https://www.youtube.com/watch?v=LGW2E9msFXQ"
5431,"Operations Management","Production Planning and Control","","12th","English/Hindi","Module 4: Benefits of MRP & Introduction to Inventory","Inputs and Outputs in MRP System.","https://www.youtube.com/watch?v=mZqLgCE1ZuQ"
5432,"Operations Management","Production Planning and Control","","12th","English/Hindi","Module 4: Why Companies Hold Inventory","Just-in-Time (JIT) Manufacturing System.","https://www.youtube.com/watch?v=ov9o7-xTAd8"
