S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Library Science,Digital Libraries,35hrs 21min,12th,English/Hindi,Module 1: Introduction to Digital Libraries,"History of Digital Libraries, Part 1",https://www.youtube.com/watch?v=iaCDZvu-59Q
2,Library Science,Digital Libraries,,12th,English/Hindi,Module 1: Introduction to Digital Libraries,"History of Digital Libraries, Part 2",https://www.youtube.com/watch?v=oJAfNQvJCAQ
3,Library Science,Digital Libraries,,12th,English/Hindi,Module 1: Introduction to Digital Libraries,Discussion of the continuum of digital library ages,https://www.youtube.com/watch?v=zqhB7gtLBf8
4,Library Science,Digital Libraries,,12th,English/Hindi,"Module 2: Digitization: Images, Text, and Video","Discussion of Arms (1995) Key Concepts, part 1",https://www.youtube.com/watch?v=AdJLWvUUTRo
5,Library Science,Digital Libraries,,12th,English/Hindi,"Module 2: Digitization: Images, Text, and Video","Discussion of Arms (1995) Key Concepts, part 2",https://www.youtube.com/watch?v=XQ_cOcsiRrM
6,Library Science,Digital Libraries,,12th,English/Hindi,"Module 2: Digitization: Images, Text, and Video","Discussion of Arms (1995) Key Concepts, part 3",https://www.youtube.com/watch?v=AISN4l6aM1Y
7,Library Science,Digital Libraries,,12th,English/Hindi,"Module 2: Digitization: Images, Text, and Video",Image Digitization,https://www.youtube.com/watch?v=wV0UiDhGPac
8,Library Science,Digital Libraries,,12th,English/Hindi,"Module 2: Digitization: Images, Text, and Video",Lossless Vs. Lossy Vs. Perceptually Lossless Compression,https://www.youtube.com/watch?v=cQAijxn18J0
9,Library Science,Digital Libraries,,12th,English/Hindi,"Module 2: Digitization: Images, Text, and Video",Video Codecs 101,https://www.youtube.com/watch?v=7YQ1mikDhIo
10,Library Science,Digital Libraries,,12th,English/Hindi,"Module 2: Digitization: Images, Text, and Video",Encoding 101 - learn the basics of video encoding,https://www.youtube.com/watch?v=2cbXxyr0DCY
11,Library Science,Digital Libraries,,12th,English/Hindi,Module 3: Digitization Technologies and Processes,Text Digitization,https://www.youtube.com/watch?v=nNCJS2sc9-0
12,Library Science,Digital Libraries,,12th,English/Hindi,Module 3: Digitization Technologies and Processes,How does OCR software work?,https://www.youtube.com/watch?v=gHpTADgF8c8
13,Library Science,Digital Libraries,,12th,English/Hindi,Module 3: Digitization Technologies and Processes,A Kirtas APT 1200 Book Scanner digitizing a book,https://www.youtube.com/watch?v=Kp3LhkT1jZY
14,Library Science,Digital Libraries,,12th,English/Hindi,Module 3: Digitization Technologies and Processes,Linear Book Scanner,https://www.youtube.com/watch?v=4JuoOaL11bw
15,Library Science,Digital Libraries,,12th,English/Hindi,Module 4: Legal and Ethical Considerations,How to digitize a million books,https://www.youtube.com/watch?v=OlKhKyTS23E
16,Library Science,Digital Libraries,,12th,English/Hindi,Module 4: Legal and Ethical Considerations,"Robert Darnton on eBooks, Google Books, DPLA...",https://www.youtube.com/watch?v=cOBNKvRzCAo
17,Library Science,Digital Libraries,,12th,English/Hindi,Module 4: Legal and Ethical Considerations,Metadata,https://www.youtube.com/watch?v=8wEUvz0YApE
18,Library Science,Digital Libraries,,12th,English/Hindi,Module 4: Legal and Ethical Considerations,OCW Consortium Webinar: Metadata part 1,https://www.youtube.com/watch?v=fxb5ye30yuA
19,Library Science,Digital Libraries,,12th,English/Hindi,Module 5: Metadata and Interoperability,OCW Consortium Webinar: Metadata part 2,https://www.youtube.com/watch?v=WRmTCvOmGJk
20,Library Science,Digital Libraries,,12th,English/Hindi,Module 5: Metadata and Interoperability,Interoperability,https://www.youtube.com/watch?v=Wrd3wRQJE7o
21,Library Science,Digital Libraries,,12th,English/Hindi,Module 5: Metadata and Interoperability,Digital Library Application Object Model,https://www.youtube.com/watch?v=PY_okgtIoyw
22,Library Science,Digital Libraries,,12th,English/Hindi,Module 5: Metadata and Interoperability,Human Computation,https://www.youtube.com/watch?v=dtFroEJN1nI
23,Library Science,Digital Libraries,,12th,English/Hindi,Module 6: The Future of Digital Libraries,"Tim Berners-Lee: The next Web of open, linked data",https://www.youtube.com/watch?v=OM6XIICm_qo
24,Library Science,Digital Libraries,,12th,English/Hindi,Module 6: The Future of Digital Libraries,"Brewster Kahle: A digital library, free to the world",https://www.youtube.com/watch?v=pXoHC2D15hM
25,Library Science,Digital Libraries,,12th,English/Hindi,Module 6: The Future of Digital Libraries,A Fair(y) Use Tale,https://www.youtube.com/watch?v=CJn_jC4FNDo
26,Library Science,Digital Libraries,,12th,English/Hindi,Module 6: The Future of Digital Libraries,"Is Google Book Search ""Fair Use""?",https://www.youtube.com/watch?v=TmU2i1hQiN0
27,Library Science,Digital Libraries,,12th,English/Hindi,Module 7: Information Architecture and Digital Curation,Cory Doctorow: Pwned: How Copyright turns us all into IP ser,https://www.youtube.com/watch?v=NkBX-981_es
28,Library Science,Digital Libraries,,12th,English/Hindi,Module 7: Information Architecture and Digital Curation,Information Architecture,https://www.youtube.com/watch?v=W0VYRev7_bQ
29,Library Science,Digital Libraries,,12th,English/Hindi,Module 8: Digital Archaeology and Personal Digital Archiving,Information Architecture,https://www.youtube.com/watch?v=dIxWBy9EBkQ
