S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Library Science,Technology Music Collection,5hrs 17min,12th,English/Hindi,Module 1: Royalty Free Music for Technology and Science Presentations,ROYALTY FREE Technology Background Music / Science  Presentation Music Royalty Free by MUSIC4VIDEO,https://www.youtube.com/watch?v=6w6Cq3ZNUWk
2,Library Science,Technology Music Collection,,12th,English/Hindi,Module 1: Royalty Free Music for Technology and Science Presentations,ROYALTY FREE Explainer Background Music / Explainer Royalty Free Music by MUSIC4VIDEO,https://www.youtube.com/watch?v=4U5ayhdVYiw
3,Library Science,Technology Music Collection,,12th,English/Hindi,Module 1: Royalty Free Music for Technology and Science Presentations,ROYALTY FREE Technology Background Music / Tech Corporate Royalty Free Music by MUSIC4VIDEO,https://www.youtube.com/watch?v=Uv4FgV3Hhog
4,Library Science,Technology Music Collection,,12th,English/Hindi,Module 1: Royalty Free Music for Technology and Science Presentations,ROYALTY FREE Business Event Music | Corporate Presentation Background Music Royalty Free by 2BStudio,https://www.youtube.com/watch?v=UJqOEoTvEgM
5,Library Science,Technology Music Collection,,12th,English/Hindi,Module 2: Royalty Free Explainer and Tutorial Music,ROYALTY FREE News Intro Music | News Opener Music Royalty Free | Breaking News Music MUSIC4VIDEO,https://www.youtube.com/watch?v=Em1RGP80IHw
6,Library Science,Technology Music Collection,,12th,English/Hindi,Module 2: Royalty Free Explainer and Tutorial Music,ROYALTY FREE MUSIC Documentary Film Background Music / Hi-Tech Presentation Background Royalty Free,https://www.youtube.com/watch?v=NMdfgdpjVks
7,Library Science,Technology Music Collection,,12th,English/Hindi,Module 2: Royalty Free Explainer and Tutorial Music,ROYALTY FREE Technology Music / Corporate Background Royalty Free Music by MUSIC4VIDEO,https://www.youtube.com/watch?v=fgXLNeSV42g
8,Library Science,Technology Music Collection,,12th,English/Hindi,Module 3: Royalty Free Corporate and Business Music,ROYALTY FREE Hi-Tech Music / Ambient Corporate Music Royalty Free / Promo Upbeat Royalty Free Music,https://www.youtube.com/watch?v=lOdv4HjJQOo
9,Library Science,Technology Music Collection,,12th,English/Hindi,Module 3: Royalty Free Corporate and Business Music,ROYALTY FREE Hi Tech Presentation Corporate Music Background / Smart Technology Music Royalty Free,https://www.youtube.com/watch?v=rWx2p3SM1f8
10,Library Science,Technology Music Collection,,12th,English/Hindi,Module 3: Royalty Free Corporate and Business Music,ROYALTY FREE Inspirational Music Background for Amzaing Travel Video Copyright Free by MUSIC4VIDEO,https://www.youtube.com/watch?v=hVzNq9V7zbw
11,Library Science,Technology Music Collection,,12th,English/Hindi,Module 3: Royalty Free Corporate and Business Music,ROYALTY FREE Cinematic Trailer Background Music | Cinematic Trailer Music Royalty Free | MUSIC4VIDEO,https://www.youtube.com/watch?v=ZMHZHPV322c
12,Library Science,Technology Music Collection,,12th,English/Hindi,Module 4: Royalty Free News and Cinematic Music,Chill Electronic Ambient Technology Background Music For Science Presentations,https://www.youtube.com/watch?v=0TPKVG5943U
13,Library Science,Technology Music Collection,,12th,English/Hindi,Module 4: Royalty Free News and Cinematic Music,ROYALTY FREE Synth Wave Music | Stylish Background Music Royalty Free by MUSIC4VIDEO,https://www.youtube.com/watch?v=LwPcE_jsm4w
14,Library Science,Technology Music Collection,,12th,English/Hindi,Module 4: Royalty Free News and Cinematic Music,ROYALTY FREE Ambient Music / Science Technology Abstract Music Royalty Free by MUSIC4VIDEO,https://www.youtube.com/watch?v=GusYzCMs2f4
15,Library Science,Technology Music Collection,,12th,English/Hindi,Module 5: Royalty Free Ambient and Hi-Tech Music,ROYALTY FREE Upbeat & Energetic Sport's Music | Motivational Pop Music for Video by PRIGIDA,https://www.youtube.com/watch?v=rAX2vDrq0r4
16,Library Science,Technology Music Collection,,12th,English/Hindi,Module 5: Royalty Free Ambient and Hi-Tech Music,ROYALTY FREE Music for Timelapse / Technology Ambient Royalty Free Music,https://www.youtube.com/watch?v=ceDSOyJ38j0
17,Library Science,Technology Music Collection,,12th,English/Hindi,Module 5: Royalty Free Ambient and Hi-Tech Music,ROYALTY FREE Explainer Background Music | Explainer Music Royalty Free by MUSIC4VIDEO,https://www.youtube.com/watch?v=6wkGk5Zp6uQ
18,Library Science,Technology Music Collection,,12th,English/Hindi,Module 6: Royalty Free Music for Travel and Inspiration,ROYALTY FREE Technology Music / Tech Corporate Background Royalty Free Music by MUSIC4VIDEO,https://www.youtube.com/watch?v=rysmjaaVxRY
19,Library Science,Technology Music Collection,,12th,English/Hindi,Module 6: Royalty Free Music for Travel and Inspiration,ROYALTY FREE Technology Background Music | Technology Presentation Music Royalty Free | MUSIC4VIDEO,https://www.youtube.com/watch?v=zGLwtwemwv4
20,Library Science,Technology Music Collection,,12th,English/Hindi,Module 6: Royalty Free Music for Travel and Inspiration,ROYALTY FREE Tutorial Music Background / Tutorial Background Royalty Free Music by MUSIC4VIDEO,https://www.youtube.com/watch?v=HEORS_yfifI
21,Library Science,Technology Music Collection,,12th,English/Hindi,Module 7: Royalty Free Synthwave and Electronic Music,ROYALTY FREE Documentary Background Music / Nature Landscape Video from Drone DJI Inspire,https://www.youtube.com/watch?v=o7WqVT5VuBg
22,Library Science,Technology Music Collection,,12th,English/Hindi,Module 7: Royalty Free Synthwave and Electronic Music,ROYALTY FREE Future Bass Music | Stylish Electronic Royalty Free Music by PRIGIDA,https://www.youtube.com/watch?v=DPIM9LUJwIg
23,Library Science,Technology Music Collection,,12th,English/Hindi,Module 7: Royalty Free Synthwave and Electronic Music,ROYALTY FREE Reel Video Background Music | Timelapse Music Royalty Free by MUSIC4VIDEO,https://www.youtube.com/watch?v=TwDNjwz3npo
24,Library Science,Technology Music Collection,,12th,English/Hindi,Module 8: Royalty Free Upbeat and Motivational Music,ROYALTY FREE Motion Graphic Background Music | Technology Science Video Background Music by 2BStudio,https://www.youtube.com/watch?v=G11LQ2c7DC0
