Unnamed: 0,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
10692,Early Childhood Education,Early Childhood Classroom Management Strategies,8hrs 8min,12th,English/Hindi,Module 1: Setting Up Your Classroom,Preschool / PreK CLASSROOM  🏫  Introduction | Classroom Management 🍎,https://www.youtube.com/watch?v=sLl8NIuSqfg
10693,Early Childhood Education,Early Childhood Classroom Management Strategies,,12th,English/Hindi,Module 1: Setting Up Your Classroom,Classroom 🏫 Rules for Kids | Classroom Management 🍎,https://www.youtube.com/watch?v=B_UvMXZqaRg
10694,Early Childhood Education,Early Childhood Classroom Management Strategies,,12th,English/Hindi,Module 1: Setting Up Your Classroom,Building COMMUNITY 💜 in the Classroom | Classroom Management 🍎,https://www.youtube.com/watch?v=Fd5VyR1JCOg
10695,Early Childhood Education,Early Childhood Classroom Management Strategies,,12th,English/Hindi,Module 2: Building a Strong Foundation,3 CONFLICT RESOLUTION Strategies for Kids | Classroom Management 🍎,https://www.youtube.com/watch?v=YOwtV9Aeb2M
10696,Early Childhood Education,Early Childhood Classroom Management Strategies,,12th,English/Hindi,Module 2: Building a Strong Foundation,5 Ways Kids Can Be FANTASTIC Friends | Classroom Management 🍎,https://www.youtube.com/watch?v=3HTteSDuTNQ
10697,Early Childhood Education,Early Childhood Classroom Management Strategies,,12th,English/Hindi,Module 3: Fostering Friendships and Managing Conflict,Preschool / PreK Learning with Scholastic's MY BIG WORLD 🌎 Magazine,https://www.youtube.com/watch?v=huax7bhom3o
