S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
102,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For Teaching Exams #9 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=aM_28EedvyU
103,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For Teaching Exams #8 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=kOcP3RVp2og
104,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For Teaching Exams #7 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=EN728CZ0Zxo
105,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For Teaching Exams #6 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=ge0KxOhLRek
106,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For Teaching Exams #5 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=KtNYTbtQ5Pw
107,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For Teaching Exams #4 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=jlSPmCT_Ahc
108,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For Teaching Exams #3 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=rEgHs_CU7_s
109,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For Teaching Exams #2 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=zfrOHc1vR7k
110,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For Teaching Exams #1 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=reogbZdLDG0
111,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Odisha Regular Teacher PET Physical Education | 7 Days 7 MARATHON #4 By Monu sir,https://www.youtube.com/watch?v=_jbdOkp7Bcw
112,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Odisha Regular Teacher PET Physical Education | 7 Days 7 MARATHON #3 By Monu sir,https://www.youtube.com/watch?v=mlh3NeZTeT8
113,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Odisha Regular Teacher PET Physical Education | 7 Days 7 MARATHON #2 By Monu sir,https://www.youtube.com/watch?v=jATonVAZqE8
114,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Odisha Regular Teacher PET Physical Education | 7 Days 7 MARATHON By Monu sir,https://www.youtube.com/watch?v=9lddoFB9gP0
115,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #72 By Monu Sir,https://www.youtube.com/watch?v=ff3jUuza-qI
116,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #71 By Monu Sir,https://www.youtube.com/watch?v=AdcCGn2jMHM
117,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #70 By Monu Sir,https://www.youtube.com/watch?v=XAXtpwjLvG4
118,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #69 By Monu Sir,https://www.youtube.com/watch?v=8DELR8b13hE
119,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #68 By Monu Sir,https://www.youtube.com/watch?v=qO42hdA4ff0
120,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,"Physical Education For All Teaching Exams | DSSSB/Bihar STET, EMRS Physical Education By Monu Sir",https://www.youtube.com/watch?v=c_9fuqh_-8c
121,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #67 By Monu Sir,https://www.youtube.com/watch?v=CpeyJO8Y0yY
122,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #66 By Monu Sir,https://www.youtube.com/watch?v=uAAWsTCwuCQ
123,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #65 By Monu Sir,https://www.youtube.com/watch?v=K4QRK4BqJXs
124,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #64 By Monu Sir,https://www.youtube.com/watch?v=xAh3OmT2B-M
125,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #63 By Monu Sir,https://www.youtube.com/watch?v=oRqtWebUq50
126,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #62 By Monu Sir,https://www.youtube.com/watch?v=zYpPZJoI2-I
127,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #61 By Monu Sir,https://www.youtube.com/watch?v=aeTzbbgyelY
128,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #60 By Monu Sir,https://www.youtube.com/watch?v=qIhXyyRuwJ4
129,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #59 By Monu Sir,https://www.youtube.com/watch?v=Bevld_ujsGA
130,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #58 By Monu Sir,https://www.youtube.com/watch?v=qsLYH-7eyKU
131,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #57 By Monu Sir,https://www.youtube.com/watch?v=_Y06fWuh0Es
132,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #56 By Monu Sir,https://www.youtube.com/watch?v=f2w3zvBqmr0
133,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #55 By Monu Sir,https://www.youtube.com/watch?v=D63W7O1iOO0
134,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #54 By Monu Sir,https://www.youtube.com/watch?v=RgQMDX_oOBg
135,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #53 By Monu Sir,https://www.youtube.com/watch?v=XGAeNkxmjp0
136,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #52 By Monu Sir,https://www.youtube.com/watch?v=F0o6nSYwwW0
137,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #51 By Monu Sir,https://www.youtube.com/watch?v=weEP0aRSzfk
138,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #50 By Monu Sir,https://www.youtube.com/watch?v=Z_tKicypboc
139,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #49 By Monu Sir,https://www.youtube.com/watch?v=rwZv_OE6Pcc
140,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #48 By Monu Sir,https://www.youtube.com/watch?v=hTVVMXKkpb0
141,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #47 By Monu Sir,https://www.youtube.com/watch?v=iDdt5hOahZs
142,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #46 By Monu Sir,https://www.youtube.com/watch?v=IkLJKR3Hfz8
143,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #45 By Monu Sir,https://www.youtube.com/watch?v=l9_vYx8pTHM
144,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #44 By Monu Sir,https://www.youtube.com/watch?v=6pvkJaCHqts
145,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #43 By Monu Sir,https://www.youtube.com/watch?v=ZPfHAmvPUgc
146,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #42 By Monu Sir,https://www.youtube.com/watch?v=cYhUPt4QzfM
147,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #41 By Monu Sir,https://www.youtube.com/watch?v=2x7Agd6oE2o
148,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #40 By Monu Sir,https://www.youtube.com/watch?v=prS4BcJn9fM
149,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #40 By Monu Sir,https://www.youtube.com/watch?v=Gp5CpVif-8Y
150,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #39 By Monu Sir,https://www.youtube.com/watch?v=y9PDwik6ADQ
151,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #38 By Monu Sir,https://www.youtube.com/watch?v=omWTnIyzzzc
152,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #37 By Monu Sir,https://www.youtube.com/watch?v=M8blDoo2whY
153,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #36 By Monu Sir,https://www.youtube.com/watch?v=OF_wMddOBuk
154,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #35 By Monu Sir,https://www.youtube.com/watch?v=mKG8ZVvNLmQ
155,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #34 By Monu Sir,https://www.youtube.com/watch?v=fLdGjT2vQCg
156,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #33 By Monu Sir,https://www.youtube.com/watch?v=TLOYnlvnUnE
157,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #32 By Monu Sir,https://www.youtube.com/watch?v=L2p123gIIFw
158,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #31 By Monu Sir,https://www.youtube.com/watch?v=tKSmb_dVHkI
159,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #30 By Monu Sir,https://www.youtube.com/watch?v=ibC7_OJRGCg
160,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #29 By Monu Sir,https://www.youtube.com/watch?v=0C2rltFI0Tw
161,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #28 By Monu Sir,https://www.youtube.com/watch?v=jiKyAxzrAw8
162,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #27 By Monu Sir,https://www.youtube.com/watch?v=IJ3IdT9nmws
163,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #26 By Monu Sir,https://www.youtube.com/watch?v=1KR0FnxRdHY
164,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #25 By Monu Sir,https://www.youtube.com/watch?v=38EeO8I2XzE
165,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #24 By Monu Sir,https://www.youtube.com/watch?v=FFYOFON-jDY
166,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #23 By Monu Sir,https://www.youtube.com/watch?v=DXmrLnI6qLQ
167,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #22 By Monu Sir,https://www.youtube.com/watch?v=xhjtIRcPN6o
168,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #21 By Monu Sir,https://www.youtube.com/watch?v=dtxQP83geeo
169,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #20 By Monu Sir,https://www.youtube.com/watch?v=yTk1XWCOeQ8
170,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #19 By Monu Sir,https://www.youtube.com/watch?v=eDui_yxhb_A
171,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #18 By Monu Sir,https://www.youtube.com/watch?v=J_Hz_vspd_w
172,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #17 By Monu Sir,https://www.youtube.com/watch?v=o5OHdJ00MzA
173,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #16 By Monu Sir,https://www.youtube.com/watch?v=kpfsCURvhho
174,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #15 By Monu Sir,https://www.youtube.com/watch?v=QOMFWhv3H2Y
175,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #14 By Monu Sir,https://www.youtube.com/watch?v=9GLEPRCBobg
176,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #13 By Monu Sir,https://www.youtube.com/watch?v=p3__rmj4sa4
177,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #12 By Monu Sir,https://www.youtube.com/watch?v=QvKP_-izGU4
178,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #11 By Monu Sir,https://www.youtube.com/watch?v=ze4NpqLKYss
179,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #10 By Monu Sir,https://www.youtube.com/watch?v=BokCQNKIcB8
180,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #9 By Monu Sir,https://www.youtube.com/watch?v=vueK3QAcccg
181,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #8 By Monu Sir,https://www.youtube.com/watch?v=uCRWhbH2D9o
182,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #7 By Monu Sir,https://www.youtube.com/watch?v=B60yGKBtNNo
183,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #6 By Monu Sir,https://www.youtube.com/watch?v=ERFhZqgCJZA
184,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #5 By Monu Sir,https://www.youtube.com/watch?v=pRhj3C5WDFg
185,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #4 By Monu Sir,https://www.youtube.com/watch?v=Q2RhP1-gHa4
186,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #3 By Monu Sir,https://www.youtube.com/watch?v=GKkM2Gvh4u8
187,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #2 By Monu Sir,https://www.youtube.com/watch?v=CY2ZFiBCREA
188,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,12th,English/Hindi,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,Physical Education For All Teaching Exams | MPTET/UP/DSSSB TGT Physical Education #1 By Monu Sir,https://www.youtube.com/watch?v=p0J_HXvvPxA
