S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Physical Education,Sports Training MCQs,31hrs 51min,12th,English/Hindi,Module 1: Introduction to Sports Training,Sports Training {Part-1} Physical Education MCQs by Sports Engineer,https://www.youtube.com/watch?v=5z9WJpa4_Pc
2,Physical Education,Sports Training MCQs,,12th,English/Hindi,Module 1: Introduction to Sports Training,Sports Training {Part-2} Physical Education MCQs by Sports Engineer,https://www.youtube.com/watch?v=ymR78WXNwZ4
3,Physical Education,Sports Training MCQs,,12th,English/Hindi,Module 1: Introduction to Sports Training,Sports Training {Part-3} Physical Education MCQs by Sports Engineer,https://www.youtube.com/watch?v=UhXu41W5FHw
4,Physical Education,Sports Training MCQs,,12th,English/Hindi,Module 1: Introduction to Sports Training,Sports Training {Part-4} Physical Education MCQs,https://www.youtube.com/watch?v=spcxj1icyX4
5,Physical Education,Sports Training MCQs,,12th,English/Hindi,Module 2: Sports Nutrition and Recovery,Sports Training {Part-5} Physical Education MCQs,https://www.youtube.com/watch?v=v56TcFwelZ4
6,Physical Education,Sports Training MCQs,,12th,English/Hindi,Module 2: Sports Nutrition and Recovery,Sports Training {Part-6} Physical Education MCQs,https://www.youtube.com/watch?v=4YsDeUDDChI
7,Physical Education,Sports Training MCQs,,12th,English/Hindi,Module 2: Sports Nutrition and Recovery,Sports Training {Part-7} Physical Education MCQs,https://www.youtube.com/watch?v=gKdi5nPKkZ0
8,Physical Education,Sports Training MCQs,,12th,English/Hindi,Module 3: Training for Specific Sports,Sports Training {Part-8} Physical Education MCQs,https://www.youtube.com/watch?v=RPbZcLN6mP8
9,Physical Education,Sports Training MCQs,,12th,English/Hindi,Module 3: Training for Specific Sports,Sports Training {Part-9} Physical Education MCQs,https://www.youtube.com/watch?v=9ji6ACHhVZ0
10,Physical Education,Sports Training MCQs,,12th,English/Hindi,Module 3: Training for Specific Sports,Sports Training {Part-10} Physical Education MCQs,https://www.youtube.com/watch?v=v6Tg_Or0TOY
