S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Fine Arts,Art Fundamentals,28hrs 17min,12th,English/Hindi,Module 1: Fundamentals of Light & Shape,Art Fundamentals: Values,https://www.youtube.com/watch?v=ax130yILbw0
2,Fine Arts,Art Fundamentals,,12th,English/Hindi,Module 1: Fundamentals of Light & Shape,Art Fundamentals: Shapes & Forms,https://www.youtube.com/watch?v=EBya_2GqIyM
3,Fine Arts,Art Fundamentals,,12th,English/Hindi,Module 1: Fundamentals of Light & Shape,Art Fundamentals: Perspective,https://www.youtube.com/watch?v=0_e89CanFnc
4,Fine Arts,Art Fundamentals,,12th,English/Hindi,Module 2: Color and Perspective in Art,Art Fundamentals: Color Theory,https://www.youtube.com/watch?v=QpbMGbQxX90
5,Fine Arts,Art Fundamentals,,12th,English/Hindi,Module 2: Color and Perspective in Art,Art Fundamentals: Basic Anatomy & Proportions 1/4,https://www.youtube.com/watch?v=9XofYc_WUF8
6,Fine Arts,Art Fundamentals,,12th,English/Hindi,Module 2: Color and Perspective in Art,Art Fundamentals: Shading,https://www.youtube.com/watch?v=E69Bn8rPEz0
7,Fine Arts,Art Fundamentals,,12th,English/Hindi,Module 3: Anatomy and Figure Drawing,Art Fundamentals: Basic Anatomy & Proportions 2/4,https://www.youtube.com/watch?v=wMv1dZEm8AI
8,Fine Arts,Art Fundamentals,,12th,English/Hindi,Module 3: Anatomy and Figure Drawing,Art Fundamentals: Basic Anatomy & Proportions 4/4,https://www.youtube.com/watch?v=FgRxPk27WmM
9,Fine Arts,Art Fundamentals,,12th,English/Hindi,Module 3: Anatomy and Figure Drawing,Art Fundamentals: Basic Anatomy & Proportions 3/4,https://www.youtube.com/watch?v=FrKfUXXjfG0
