S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,148hrs 22min,12th,English/Hindi,Module 1: Introduction to Crystal Structure,Mod-01 Lec-01 Introduction,https://www.youtube.com/watch?v=LtlxTDOcbXI
2,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 1: Introduction to Crystal Structure,Mod-01 Lec-02 Introduction (Contd.),https://www.youtube.com/watch?v=MKGBEirqA6w
3,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 2: Crystal Structure,Mod-02 Lec-03 Crystal Structure,https://www.youtube.com/watch?v=LxtD8g00bbo
4,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 2: Crystal Structure,Mod-02 Lec-04 Crystal Structure (Contd.),https://www.youtube.com/watch?v=5fs9rT43auU
5,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 2: Crystal Structure,Mod-02 Lec-06 Crystal Structure ( Contd.),https://www.youtube.com/watch?v=MDaGQH9kYFw
6,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 3: Defects in Crystalline Solids,Mod-03 Lec-07 Defects in crystalline solids,https://www.youtube.com/watch?v=wzUuiANDGag
7,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 3: Defects in Crystalline Solids,Mod-03 Lec-08 Defects in crystalline solids (Contd.),https://www.youtube.com/watch?v=Lyx5wHYM3Ls
8,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 4: Dislocation,Mod-04 Lec-09 Dislocation,https://www.youtube.com/watch?v=hAnCjo5JyLc
9,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 5: Two and Three Dimensional Defects,Mod-05 Lec-10 Two and Three Dimensional Defects,https://www.youtube.com/watch?v=PeEw0QzDyLE
10,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 6: Electrical Conduction in Ceramics,Mod-06 Lec-11 Electrical Conduction in ceramics,https://www.youtube.com/watch?v=cN47exe1C3U
11,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 6: Electrical Conduction in Ceramics,Mod-06 Lec-12 Electrical Conduction in Ceramics (Contd.),https://www.youtube.com/watch?v=t_Ezm5y9WFg
12,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 6: Electrical Conduction in Ceramics,Mod-06 Lec-13 Electrical Conduction in Ceramics (Contd. ),https://www.youtube.com/watch?v=_a_Vw3OuxV0
13,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 6: Electrical Conduction in Ceramics,Mod-06 Lec-14 Electrical Conduction in Ceramics ( Contd.),https://www.youtube.com/watch?v=n3t8eb7HvdM
14,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 6: Electrical Conduction in Ceramics,Mod-06 Lec-15 Electrical Conduction in Ceramics ( Contd .),https://www.youtube.com/watch?v=f4apvC7gsSo
15,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 6: Electrical Conduction in Ceramics,Mod-06 Lec-16 Electrical Conduction in Ceramics ( Contd .),https://www.youtube.com/watch?v=saJ2BwWlFeA
16,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 7: Electrical Phenomenon in Insulators,Mod-07 Lec-17 Electrical Phenomenon in Insulators,https://www.youtube.com/watch?v=3X00zuDAUdM
17,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 7: Electrical Phenomenon in Insulators,Mod-07 Lec-18 Electrical Phenomenon in Insulators (Contd.),https://www.youtube.com/watch?v=no3WC9X6pS8
18,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,"Module 8: Ferroelectric, Piezoelectric and Pyroelectric Ceramics","Mod-08 Lec-19 Ferroelectric , Piezoelectric and Pyroelectric Ceramics",https://www.youtube.com/watch?v=qXLStQQxHzU
19,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,"Module 8: Ferroelectric, Piezoelectric and Pyroelectric Ceramics","Mod-08 Lec-20 Ferroelectric , Piezoelectric and Pyroelectric Ceramics (Contd.)",https://www.youtube.com/watch?v=EEvGYYRX-Nc
20,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,"Module 8: Ferroelectric, Piezoelectric and Pyroelectric Ceramics","Mod-08 Lec-21 Ferroelectric , Piezoelectric and Pyroelectric Ceramics ( Contd.)",https://www.youtube.com/watch?v=R5fWYKtL8NE
21,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,"Module 8: Ferroelectric, Piezoelectric and Pyroelectric Ceramics","Mod-08 Lec-22 Ferroelectric , Piezoelectric and Pyroelectric Ceramics ( Contd.)",https://www.youtube.com/watch?v=g-A51YrouBU
22,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 9: Relaxor Ferroelectric,Mod-09 Lec-23 Relaxor Ferroelectric,https://www.youtube.com/watch?v=FH3z9FH7xVk
23,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 10: Superconductivity,Mod-10 Lec-24 Superconductivity,https://www.youtube.com/watch?v=JYt_F_ZuIEM
24,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 10: Superconductivity,Mod-10 Lec-25 Superconductivity (Contd.),https://www.youtube.com/watch?v=TpAqfU9DPNU
25,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 11: Ceramic Gas Sensor,Mod-11 Lec-26 Ceramic Gas Sensor,https://www.youtube.com/watch?v=KaFxSGYVFak
26,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 11: Ceramic Gas Sensor,Mod-11 Lec-27 Ceramic Gas Sensor (Contd.),https://www.youtube.com/watch?v=4YN3cIRFFjQ
27,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 12: Solid Oxide Fuel Cell,Mod-12 Lec-28 Solid Oxide Fuel Cell,https://www.youtube.com/watch?v=OTdnvk-h3cE
28,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 12: Solid Oxide Fuel Cell,Mod-12 Lec-29 Solid Oxide Fuel Cell (Contd.),https://www.youtube.com/watch?v=xT9fp92mTaQ
29,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 12: Solid Oxide Fuel Cell,Mod-12 Lec-30 Solid Oxide Fuel Cell (Contd. ),https://www.youtube.com/watch?v=dWWcC42QD9o
30,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 13: Hydrogen Generation through MIEC Reactor,Mod-13 Lec-31 Hydrogen Generation through MIEC Reactor,https://www.youtube.com/watch?v=KVeHH-Qkyo0
31,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 14: Lithium Ion Battery,Mod-14 Lec-32 Lithium Ion Battery,https://www.youtube.com/watch?v=no4vRKvKxcU
32,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 14: Lithium Ion Battery,Mod-14 Lec-33 Lithium Ion Battery (Contd.),https://www.youtube.com/watch?v=fo3DMXwD9ig
33,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 15: Magnetic Ceramics,Mod-15 Lec-34 Magnetic Ceramics,https://www.youtube.com/watch?v=6EkJ7h9NCZk
34,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 15: Magnetic Ceramics,Mod-15 Lec-35 Magnetic Ceramics (Contd.),https://www.youtube.com/watch?v=O6mmLZWyaN0
35,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 15: Magnetic Ceramics,Mod-15 Lec-36 Magnetic Ceramics (Contd. ),https://www.youtube.com/watch?v=tysrfD1J8Oc
36,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 15: Magnetic Ceramics,Mod-15 Lec-37 Magnetic Ceramics ( Contd. ),https://www.youtube.com/watch?v=WKFlX_FjsQg
37,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 16: Sintering of Ceramics,Mod-16 Lec-38 Sintering of Ceramics,https://www.youtube.com/watch?v=vMwCNDAJWAg
38,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 16: Sintering of Ceramics,Mod-16 Lec-39 Sintering of Ceramics (Contd.),https://www.youtube.com/watch?v=QWBPH7SZmmk
39,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 16: Sintering of Ceramics,Mod-16 Lec-40 Sintering of Ceramics ( Contd.),https://www.youtube.com/watch?v=v6yd5bPY-oI
40,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 16: Sintering of Ceramics,Mod-16 Lec-41 Sintering of Ceramics ( Contd .),https://www.youtube.com/watch?v=kgOzgYiFNVQ
41,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 17: Mechanical Properties of Ceramic Materials,Mod-17 Lec-42 Mechanical Properties of Ceramic Materials,https://www.youtube.com/watch?v=IvzRfbcjoyE
42,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 17: Mechanical Properties of Ceramic Materials,Mod-17 Lec-43 Mechanical Properties of Ceramic Materials (Contd.),https://www.youtube.com/watch?v=rMyjpp4OuoY
43,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 17: Mechanical Properties of Ceramic Materials,Mod-17 Lec-44 Mechanical Properties of Ceramic Materials ( Contd.),https://www.youtube.com/watch?v=ytMgLL1E7I8
44,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 17: Mechanical Properties of Ceramic Materials,Mod-17 Lec-45 Mechanical Properties of Ceramic Materials ( Contd.),https://www.youtube.com/watch?v=SSYPTbmxYdI
45,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 18: Structural Ceramics Materials,Mod-18 Lec-46 Structural Ceramics Materials,https://www.youtube.com/watch?v=oeDANQrsnZ0
46,Fine Arts,Metallurgy - Advanced ceramics for strategic applications,,12th,English/Hindi,Module 19: Bioceramics,Mod-19 Lec-47 Bioceramics,https://www.youtube.com/watch?v=dp90fMM9RA4
