S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Linguistics,Sociolinguistics,15hrs 13min,12th,English/Hindi,Module 1: Introduction to Sociolinguistics,Sociolinguistics in Urdu/Hindi| Sociolinguistics and Linguistics| Sociolinguistics and Sociology.,https://www.youtube.com/watch?v=OKVu-WrGWAc
2,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 1: Introduction to Sociolinguistics,Speech Community in Sociolinguistics in Urdu/Hindi| Linguistics| Sociolinguistics| Community.,https://www.youtube.com/watch?v=65G_CObt7X4
3,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 1: Introduction to Sociolinguistics,Varieties of Language| Varieties of Language in Sociolinguistics and Linguistics in Urdu/Hindi.,https://www.youtube.com/watch?v=lOlw9h-vkHA
4,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 1: Introduction to Sociolinguistics,Language Contact and Variation in Sociolinguistics in Urdu/Hindi| Language Contact and Variation.,https://www.youtube.com/watch?v=dE2k3uNMFwI
5,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 2: Language Variation and Dialects,Language Varieties and  Dialects in Sociolinguistics in Urdu/Hindi| Language and Dialect Difference.,https://www.youtube.com/watch?v=7lRQl2aEtHE
6,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 2: Language Variation and Dialects,Regional Dialectology in Sociolinguistics| Regional Dialectology| Work of William Labov.,https://www.youtube.com/watch?v=i0atFWxvU5A
7,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 2: Language Variation and Dialects,Register in Sociolinguistics in Urdu/Hindi| Jargon in Sociolinguistics in Urdu/Hindi|Types of Jargon,https://www.youtube.com/watch?v=QynkqX_2xgw
8,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 2: Language Variation and Dialects,Accent in Sociolinguistics in Urdu/Hindi| Style in Sociolinguistics in Urdu/Hindi| Types of Style.,https://www.youtube.com/watch?v=LLXkna2VNOs
9,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 3: Language and Social Identity,Communicative Competence in Sociolinguistics in Urdu/Hindi| Types of Communicative Competence.,https://www.youtube.com/watch?v=Tp_mPoR5AKs
10,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 3: Language and Social Identity,Code Switching and Code Mixing in Sociolinguistics in Urdu/Hindi| Types of Code Switching and Mixing,https://www.youtube.com/watch?v=lB7IghJUhBs
11,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 3: Language and Social Identity,Sex and Gender in Sociolinguistics in Urdu/Hindi| Difference Between Sex and Gender.,https://www.youtube.com/watch?v=S-BJ9NapHyM
12,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 3: Language and Social Identity,Social Class in Sociolinguistics in Urdu/Hindi| Types of Social Class| Status and it's Types.,https://www.youtube.com/watch?v=5eIt_03-Ypc
13,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 4: Language Contact and Change,Language and Identity in Sociolinguistics in Urdu/Hindi| Language and Context| Online Identities.,https://www.youtube.com/watch?v=2UGQD-iuS_k
14,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 4: Language Contact and Change,Linguistic Rights in Sociolinguistics in Urdu/Hindi| Language Rights in Sociolinguistics.,https://www.youtube.com/watch?v=J7bCOpVN4ao
15,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 4: Language Contact and Change,Diglossia in Sociolinguistics in Urdu/Hindi| Characteristics of Diglossia| Varieties of Diglossia.,https://www.youtube.com/watch?v=YoHIADKpnG4
16,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 4: Language Contact and Change,Linguistic Imperialism in Sociolinguistics in Urdu/Hindi| Linguistic Imposition in Urdu/Hindi.,https://www.youtube.com/watch?v=QI8EQZ1T1co
17,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 5: Sociolinguistics and Education,Sapir Whorf Hypothesis in Sociolinguistics in Urdu/Hindi|Linguistic Determinism and  Relativity.,https://www.youtube.com/watch?v=yz3IP3pFJIg
18,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 5: Sociolinguistics and Education,Pidgin in Sociolinguistics| Creole in Sociolinguistics| Characteristics of Pidgin and Creole.,https://www.youtube.com/watch?v=EKhHuLirHac
19,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 5: Sociolinguistics and Education,Language Shift in Sociolinguistics in Urdu/Hindi| Types of Language Shift| Factors of Language Shift,https://www.youtube.com/watch?v=h-Nzbx0qBTc
20,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 6: Current Issues in Sociolinguistics,Cliche in English| Cliche Meaning|  Cliche in Sociolinguistics in Urdu/Hindi| What Does Cliche Mean?,https://www.youtube.com/watch?v=-unhPxnTWBM
21,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 6: Current Issues in Sociolinguistics,Slang in English| Slang in Urdu| Slang in Hindi| What Does Slang mean?| English Slang Words.,https://www.youtube.com/watch?v=X4tNRXEyRvQ
22,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 6: Current Issues in Sociolinguistics,Varieties of Language| Varieties of Language in Sociolinguistics and Linguistics in English.,https://www.youtube.com/watch?v=LuRrl_LkgAY
23,Linguistics,Sociolinguistics,,12th,English/Hindi,Module 6: Current Issues in Sociolinguistics,Code Switching and Code Mixing in Sociolinguistics and Linguistics| Code Mixing and switching Types.,https://www.youtube.com/watch?v=c4FtPv-xG7Y
24,Linguistics,Sociolinguistics,,12th,English/Hindi,"Module 7: Language, Culture, and Society",Language Shift in Sociolinguistics| Types of Language Shift| Factors of Language Shift.,https://www.youtube.com/watch?v=JqAlnV4s9xk
25,Linguistics,Sociolinguistics,,12th,English/Hindi,"Module 7: Language, Culture, and Society",Speech Community in Sociolinguistics| Speech Community in Sociolinguistics & Linguistics in English.,https://www.youtube.com/watch?v=vYhWOCEM-iA
26,Linguistics,Sociolinguistics,,12th,English/Hindi,"Module 7: Language, Culture, and Society",Sociolinguistics| Important Questions for Sociolinguistics Paper| Questions for Sociolinguistics.,https://www.youtube.com/watch?v=YtcXxzThnlQ
27,Linguistics,Sociolinguistics,,12th,English/Hindi,"Module 7: Language, Culture, and Society",Language Variation in World Englishes| Language Variation in Sociolinguistics| Language Variation,https://www.youtube.com/watch?v=dOw7TDVV1ZA
28,Linguistics,Sociolinguistics,,12th,English/Hindi,"Module 7: Language, Culture, and Society",Linguistic Imperialism in World Englishes| Language Colonialism in World Englishes| World Englishes,https://www.youtube.com/watch?v=mBfJh7I_3E4
29,Linguistics,Sociolinguistics,,12th,English/Hindi,"Module 7: Language, Culture, and Society",Colonial America: Timeline and History| History of America| Colonial America History| American,https://www.youtube.com/watch?v=-9V7AbTtUiM
30,Linguistics,Sociolinguistics,,12th,English/Hindi,"Module 7: Language, Culture, and Society",Singaporean English (Singlish)| History of Singaporean English| Singaporean English Cultural Effect.,https://www.youtube.com/watch?v=OKSxP9fBNXo
31,Linguistics,Sociolinguistics,,12th,English/Hindi,"Module 7: Language, Culture, and Society",English as a Killer Language or Denial of Access? Killer Language or Denial of Access.,https://www.youtube.com/watch?v=poiY0IAobYE
