S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Linguistics,English Pedagogy Topic Wise Chapters for CTET & TETs-2020,48hrs 42min,12th,English/Hindi,Module 1: Language Learning and Acquisition,Target CTET-2020 | Language Development - Acquisition & Learning | Class-04 | English Pedagogy,https://www.youtube.com/watch?v=c_Zf2VfCYiQ
2,Linguistics,English Pedagogy Topic Wise Chapters for CTET & TETs-2020,,12th,English/Hindi,Module 1: Language Learning and Acquisition,Target CTET-2020 | English Pedagogy Teaching Methods | Class-03,https://www.youtube.com/watch?v=wjQm7TRmBQY
3,Linguistics,English Pedagogy Topic Wise Chapters for CTET & TETs-2020,,12th,English/Hindi,Module 1: Language Learning and Acquisition,Target CTET-2020 | English Pedagogy- Grammar Translation Method | Class-02,https://www.youtube.com/watch?v=9C03pQizFcY
4,Linguistics,English Pedagogy Topic Wise Chapters for CTET & TETs-2020,,12th,English/Hindi,Module 1: Language Learning and Acquisition,"Target CTET-2021 | English Pedagogy Topics - Language Skills | Class-01| for DSSSB, REET, UPTET, KVS",https://www.youtube.com/watch?v=iDeeXk5V2Fs
5,Linguistics,English Pedagogy Topic Wise Chapters for CTET & TETs-2020,,12th,English/Hindi,Module 2: Teaching Methods and Principles,English Pedagogy Course - Noam Chomsky with Questions | Chapter-05,https://www.youtube.com/watch?v=3vxgS536o2s
6,Linguistics,English Pedagogy Topic Wise Chapters for CTET & TETs-2020,,12th,English/Hindi,Module 2: Teaching Methods and Principles,Principles of English Language Teaching - English Pedagogy Course |Chapter-06,https://www.youtube.com/watch?v=1qWe5o2kzGY
7,Linguistics,English Pedagogy Topic Wise Chapters for CTET & TETs-2020,,12th,English/Hindi,Module 2: Teaching Methods and Principles,Maxims of Language Teaching - English Pedagogy Course for CTET/MPTET - 2020 | Chapter-07,https://www.youtube.com/watch?v=GJmbjP8VUxM
8,Linguistics,English Pedagogy Topic Wise Chapters for CTET & TETs-2020,,12th,English/Hindi,Module 3: Language Structure and Analysis,"What is Homophone, Homograph & Homonym? - English Pedagogy Course for CTET/MPTET -2020 | Chapter-08",https://www.youtube.com/watch?v=FUYWt0k4OQw
9,Linguistics,English Pedagogy Topic Wise Chapters for CTET & TETs-2020,,12th,English/Hindi,Module 3: Language Structure and Analysis,"What are Lexical, Sight, Function words - English Pedagogy Course for CTET/MPTET -2020 | Chapter-09",https://www.youtube.com/watch?v=_7AGpij5xy4
10,Linguistics,English Pedagogy Topic Wise Chapters for CTET & TETs-2020,,12th,English/Hindi,Module 3: Language Structure and Analysis,"What is Phoneme, Morpheme, Semantics, Syntax| English Pedagogy for CTET/MPTET -2020 | Chapter-10",https://www.youtube.com/watch?v=yENcur7lmOs
