"Unnamed: 0","Sector","CourseName","Duration","Minimum Education","Language","Module","TopicName","URL"
5703,"Public Health","16 - Occupational Health","37hrs 0min","12th","English/Hindi","Module 1: Introduction to Occupational Health | Ergonomics","Ergonomics | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision | Arpit","https://www.youtube.com/watch?v=c8JyjlPci8o"
5704,"Public Health","16 - Occupational Health","","12th","English/Hindi","Module 1: Introduction to Occupational Health | PSM lecture | Community Medicine lecture","Occupational Health | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=pjSZaN_xCaI"
5705,"Public Health","16 - Occupational Health","","12th","English/Hindi","Module 1: Introduction to Occupational Health | PSM made easy | PSM rapid revision | Arpit","Occupational Diseases | PSM lecture | Community Medicine lecture | PSM made easy | PSM revision","https://www.youtube.com/watch?v=UGHIX3EO2VE"
5706,"Public Health","16 - Occupational Health","","12th","English/Hindi","Module 2: Occupational Hazards | Occupational Health","Decompression Sickness | Caisson's Disease | PSM lecture | Community Medicine lecture | PSM madeeasy","https://www.youtube.com/watch?v=P1RFcATKD4c"
5707,"Public Health","16 - Occupational Health","","12th","English/Hindi","Module 2: Occupational Hazards | PSM lecture | Community Medicine lecture | PSM made easy","Pneumoconiosis | Silicosis | Anthracosis | Asbestosis | PSM lecture | Community Medicine lecture","https://www.youtube.com/watch?v=XOFct1NCOb4"
5708,"Public Health","16 - Occupational Health","","12th","English/Hindi","Module 2: Occupational Hazards | PSM rapid revision | Occupational Diseases","Occupational Cancers | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=5DoAo_D-JdA"
5709,"Public Health","16 - Occupational Health","","12th","English/Hindi","Module 3: Occupational Diseases and Hazards | PSM lecture | Community Medicine lecture | PSM made easy","Radiation hazards | Occupational hazards in X-ray | PSM lecture | Community Medicine lecture | Arpit","https://www.youtube.com/watch?v=Y07JZ-r_eU8"
5710,"Public Health","16 - Occupational Health","","12th","English/Hindi","Module 3: Occupational Diseases and Hazards |  PSM revision | Decompression Sickness | Caisson's Disease","Occupational hazards for Agricultural workers | PSM lecture | Community Medicine lecture | Arpit","https://www.youtube.com/watch?v=io0N2ZhI6So"
5711,"Public Health","16 - Occupational Health","","12th","English/Hindi","Module 4: Occupational Lung Diseases and Cancers | Pneumoconiosis | Silicosis | Anthracosis | Asbestosis ","Occupational Dermatitis | PSM lecture | Community Medicine lecture | PSM made easy | Arpits","https://www.youtube.com/watch?v=EQsIPX9bCws"
5712,"Public Health","16 - Occupational Health","","12th","English/Hindi","Module 4: Occupational Lung Diseases and Cancers | PSM lecture | Community Medicine lecture | Occupational Cancers","Sickness Absenteeism | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=_JW5Fsj2NyQ"
5713,"Public Health","16 - Occupational Health","","12th","English/Hindi","Module 5: Occupational Hazards and Prevention | Radiation hazards | Occupational hazards in X-ray | PSM lecture","Lead Poisoning | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision | PSM","https://www.youtube.com/watch?v=S6xECYUo_bY"
5714,"Public Health","16 - Occupational Health","","12th","English/Hindi","Module 5: Occupational Hazards and Prevention | Community Medicine lecture | Arpit | Occupational hazards for Agricultural workers","Prevention of Occupational Diseases | PSM lecture | Community Medicine lecture | PSM made easy","https://www.youtube.com/watch?v=E4EBaQLxEtY"
5715,"Public Health","16 - Occupational Health","","12th","English/Hindi","Module 6: Occupational Health Policy and Legislation | Occupational Dermatitis | Sickness Absenteeism | PSM lecture","Factories Act | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=muuucLycZ18"
5716,"Public Health","16 - Occupational Health","","12th","English/Hindi","Module 6: Occupational Health Policy and Legislation | Community Medicine lecture | PSM made easy | PSM rapid revision | Lead Poisoning | Prevention of Occupational Diseases | Factories Act | ESI Act | Employee State Insurance | Abhiyan Indradhanush | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision","ESI Act | Employee State Insurance | Abhiyan Indradhanush | PSM lecture | Community Medicine lecture","https://www.youtube.com/watch?v=HolJpENs4lY"
