"Unnamed: 0","Sector","CourseName","Duration","Minimum Education","Language","Module","TopicName","URL"
5572,"Public Health","13.1 - Environment & Health","32hrs 1min","12th","English/Hindi","Module 1: Safe Water and Sources","Safe Water | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision | Arpit","https://www.youtube.com/watch?v=4LVaDH_mA5U"
5573,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 1: Safe Water and Sources","Problem Habitation | Problem Village | PSM lectures | Community Medicine lectures | PSM made easy","https://www.youtube.com/watch?v=wpvIWoHZf84"
5574,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 1: Safe Water and Sources","Sources of Water | PSM lectures | Community Medicine lectures","https://www.youtube.com/watch?v=634BEVaNPxM"
5575,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 2: Wells and Sanitation","Difference between Shallow well and Deep Well | PSM lectures | Community Medicine lectures | Arpit","https://www.youtube.com/watch?v=VANgIrrewXA"
5576,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 2: Wells and Sanitation","Sanitary Well | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=wuFKbdrvnpg"
5577,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 2: Wells and Sanitation","Water Pollution | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=weRTxqqNXoc"
5578,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 3: Water Pollution and Diseases","Diseases of Water | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=nVSSqWGn5kw"
5579,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 3: Water Pollution and Diseases","Purification of Water  | PSM lectures | Community Medicine lectures | PSM made easy | PSM  revision","https://www.youtube.com/watch?v=Cm1-K9_bOyc"
5580,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 4: Water Purification Methods","Slow Sand Filter | Vital layer | PSM lectures | Community Medicine lectures | PSM made easy | Arpit","https://www.youtube.com/watch?v=yztfA9vAzUA"
5581,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 4: Water Purification Methods","Rapid Sand Filter | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=mvG61BYwdGs"
5582,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 4: Water Purification Methods","Difference between Rapid Sand Filter & Slow Sand Filter | PSM lectures | Community Medicine lectures","https://www.youtube.com/watch?v=-OrBAWMLit0"
5583,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 4: Water Purification Methods","Chlorination | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=Zr7GJZvbVOU"
5584,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 5: Water Purification and Disinfection","Ozonation | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision | Arpits","https://www.youtube.com/watch?v=nEcKM-Q8Fy8"
5585,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 5: Water Purification and Disinfection","Membrane processes | Reverse Osmosis | Nanofiltration | PSM lectures | Community Medicine lectures","https://www.youtube.com/watch?v=cK8GpQVnkMA"
5586,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 5: Water Purification and Disinfection","Household purification of water | PSM lectures | Community Medicine lectures | PSM made easy | PSM","https://www.youtube.com/watch?v=hRRkhLy15iY"
5587,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 6: Water Quality and Hardness","Disinfection of Well | PSM lectures | Community Medicine lectures | PSM made easy | PSM revision","https://www.youtube.com/watch?v=YK6SMAxRVnQ"
5588,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 6: Water Quality and Hardness","Double Pot Method | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=OQp0KB4hsLE"
5589,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 6: Water Quality and Hardness","Horrock's Apparatus | PSM lectures | Community Medicine lectures | PSM made easy | PSM revision","https://www.youtube.com/watch?v=MftqNBnf54c"
5590,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 7: Water Management and Sanitation","Hardness of Water | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=wN7ybrQ3pU0"
5591,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 7: Water Management and Sanitation","Water Quality Standards & Criteria | PSM lectures | Community Medicine lectures","https://www.youtube.com/watch?v=lB2bcorz2CM"
5592,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 7: Water Management and Sanitation","Water Harvesting | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=tPzULwp-u_c"
5593,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 8: Thermal Comfort and Air Quality","Swimming Pool Sanitation | PSM lectures | Community Medicine lectures | PSM made easy | PSM revision","https://www.youtube.com/watch?v=QITSKbBzxHE"
5594,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 8: Thermal Comfort and Air Quality","Comfort Zone | McArdle's Maximum Allowable Sweat Rate | PSM lectures | Community Medicine lectures","https://www.youtube.com/watch?v=EwYe9Xa2lT4"
5595,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 8: Thermal Comfort and Air Quality","Air Temperature | Thermometer | PSM lectures | Community Medicine lectures | PSM made easy | Arpits","https://www.youtube.com/watch?v=f2UCjjaHC9A"
5596,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 9: Air Pollution and Ventilation","Air Humidity | Sling Psychrometer | PSM lecture | Community Medicine lecture | PSM made easy | Arpit","https://www.youtube.com/watch?v=NaXaxmsnM5c"
5597,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 9: Air Pollution and Ventilation","Cooling Power of Air | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=-CI0VRKAxsI"
5598,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 9: Air Pollution and Ventilation","Air Pollution | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision","https://www.youtube.com/watch?v=HuEp435T9T4"
5599,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 10: Environmental Hazards","Greenhouse Effect | Global Warming | PSM lectures | Community Medicine lectures | PSM made easy","https://www.youtube.com/watch?v=JSuc4cqdYow"
5600,"Public Health","13.1 - Environment & Health","","12th","English/Hindi","Module 10: Environmental Hazards","Ventilation | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision |Arpit","https://www.youtube.com/watch?v=IK1nx3dtWVo"
