S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Nonprofit Management,Fundraising Ideas and Strategies,32hrs 16min,12th,English/Hindi,Module 1: Introduction to Nonprofit Fundraising,Fundraiser ideas: How teens raised $200K at their fundraising event,https://www.youtube.com/watch?v=SdiU9YW6Nok
2,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 1: Introduction to Nonprofit Fundraising,Grant Writing for Nonprofits: Top 5 Questions and Answers,https://www.youtube.com/watch?v=ljnsym3emxw
3,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 1: Introduction to Nonprofit Fundraising,How to Raise a Lot of Money (based on Psychology!),https://www.youtube.com/watch?v=cE3ruuT6IPk
4,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 1: Introduction to Nonprofit Fundraising,6 Nonprofit Organization pandemic survival tips,https://www.youtube.com/watch?v=ktirQgMtJYA
5,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 2: Basic Fundraising Strategies,Best ONLINE Fundraising Ideas for Nonprofits,https://www.youtube.com/watch?v=QggcoOQmXVU
6,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 2: Basic Fundraising Strategies,9 MYTHS about Starting a Nonprofit Organization,https://www.youtube.com/watch?v=h-1_VlS5ciM
7,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 2: Basic Fundraising Strategies,Nonprofit Fundraising Basics: Q & A with a Pro - LAPA Fundraising,https://www.youtube.com/watch?v=m-MFDszVHtA
8,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 2: Basic Fundraising Strategies,Fundraising for Nonprofits: How To Start Raising Money (Step by Step),https://www.youtube.com/watch?v=9z3X4hZfGDs
9,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 3: Grant Writing Fundamentals,Nonprofit Fundraising Ideas: How to get Corporate Sponsorships,https://www.youtube.com/watch?v=BIvCC7I7aWY
10,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 3: Grant Writing Fundamentals,10 Fundraising Ideas to START UP a Nonprofit,https://www.youtube.com/watch?v=oljOdvyv1Z8
11,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 3: Grant Writing Fundamentals,6 Types of Grants for Nonprofits (and how to find them),https://www.youtube.com/watch?v=smIfTdId-4c
12,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 4: Online Fundraising Techniques,Avoid These 5 Nonprofit Fundraising Mistakes,https://www.youtube.com/watch?v=kQMR9qqipjU
13,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 4: Online Fundraising Techniques,Getting Grants for Nonprofits: How to increase your chances,https://www.youtube.com/watch?v=c2a6mOt4bts
14,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 4: Online Fundraising Techniques,Starting a Nonprofit: 9 Questions Funders Will Ask You,https://www.youtube.com/watch?v=I2qmvJ9pWCI
15,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 4: Online Fundraising Techniques,Nonprofit Fundraising Ideas: 15 Earned Income Strategies,https://www.youtube.com/watch?v=93ftoz5K47o
16,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 5: Event Fundraising,Nonprofit Fundraising Ideas: How to Get Cryptocurrency Donations,https://www.youtube.com/watch?v=6NxUYrcqO68
17,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 5: Event Fundraising,Best Socially-Distanced Fundraising Ideas for Nonprofits,https://www.youtube.com/watch?v=AcDC533shrc
18,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 5: Event Fundraising,Friendraising! Nonprofit Fundraising without asking for money (yet),https://www.youtube.com/watch?v=fu9oRQy--rE
19,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 6: Major Gifts and Donor Cultivation,Nonprofit Fundraising: How To Create a GREAT Presentation,https://www.youtube.com/watch?v=6PvD8CUNMYo
20,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 6: Major Gifts and Donor Cultivation,Finding Investors for your Social Enterprise (Nonprofit or For-Profit),https://www.youtube.com/watch?v=boj_RuFvNKU
21,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 6: Major Gifts and Donor Cultivation,Starting a Nonprofit in 2021: 10 Trends You Need to Know About,https://www.youtube.com/watch?v=KYHXFnaN78g
22,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 7: Corporate Sponsorships,Grant Writing for Nonprofits: REAL Application Walk-Through (Dreyfus Foundation),https://www.youtube.com/watch?v=28MA5BgDXAI
23,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 7: Corporate Sponsorships,Best Nonprofit Fundraiser Ideas for 2021 (Online AND In-Person),https://www.youtube.com/watch?v=CdHqJkDfXNY
24,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 7: Corporate Sponsorships,Nonprofit Fundraising: 3 Reasons Your Fundraiser Isn't Working,https://www.youtube.com/watch?v=qVrx3twuKzQ
25,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 8: Creating a Fundraising Plan,How to Write a Nonprofit Business Plan | Starting a Nonprofit,https://www.youtube.com/watch?v=HXvkz2l2NRM
26,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 8: Creating a Fundraising Plan,How to Plan Nonprofit Fundraising Events | Fundraiser Ideas,https://www.youtube.com/watch?v=bjGjx3AVS84
27,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 8: Creating a Fundraising Plan,Nonprofit Fundraising: the Pay What You Can Model (feat. A Place At The Table),https://www.youtube.com/watch?v=rz9IOeWpNb0
28,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 9: Donor Communication and Stewardship,4 Parts of a Nonprofit Fundraising “Formula” (Plus BIG Announcement!),https://www.youtube.com/watch?v=uph732QiTQc
29,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 9: Donor Communication and Stewardship,Convincing People to Support Your Nonprofit | Nonprofit Fundraising,https://www.youtube.com/watch?v=8-sM9tT4jjg
30,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 9: Donor Communication and Stewardship,"How She Raised $20,000 on Kickstarter | Nonprofit Fundraising - Crowdfunding",https://www.youtube.com/watch?v=T5j9xoD4KVU
31,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 10: Legal and Ethical Considerations in Fundraising,Giving Tuesday! Tips for Nonprofit Fundraising success,https://www.youtube.com/watch?v=TSoTPX9LaCM
32,Nonprofit Management,Fundraising Ideas and Strategies,,12th,English/Hindi,Module 10: Legal and Ethical Considerations in Fundraising,Charitable Giving Trends 2021 - 2022 | Nonprofit Fundraising,https://www.youtube.com/watch?v=4S1YqtaJMJs
