S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Anthropology,Anthropology of Religion,13hrs 12min,12th,English/Hindi,Module 1: Introduction to the Anthropology of Religion,Anthropology of Religion 1.1: Why Study Religion,https://www.youtube.com/watch?v=qUwhbH9uAcI
2,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 1: Introduction to the Anthropology of Religion,Anthropology of Religion 1.2: Why Study Religion? (Continued),https://www.youtube.com/watch?v=tNgZmPczwV8
3,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 1: Introduction to the Anthropology of Religion,Anthropology of Religion 1.3: Religious Literacy,https://www.youtube.com/watch?v=r39HhJ6u44s
4,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 1: Introduction to the Anthropology of Religion,Anthropology of Religion 1.4: The Anthropological Approach to Religion in this Course,https://www.youtube.com/watch?v=KjlRdXphuis
5,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 1: Introduction to the Anthropology of Religion,Anthropology of Religion 1.5: Anthropological Approach to Religion (Continued),https://www.youtube.com/watch?v=OoZTfxYdxl8
6,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 2: The Global Religious Landscape,Anthropology of Religion 2.1: The Global Religious Landscape (Introduction),https://www.youtube.com/watch?v=-WhdlWc2OEQ
7,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 2: The Global Religious Landscape,"Anthropology of Religion 2.2: ""World Religions"", ""Indigenous Religions"", ""Other Religions""",https://www.youtube.com/watch?v=BDmVpBCZt8w
8,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 2: The Global Religious Landscape,Anthropology of Religion 2.3,https://www.youtube.com/watch?v=jG8-gYaSvRw
9,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 3: Lenses in the Study of Religion,Anthropology of Religion 3.1: Introduction to 'Lenses' in the Study of Religion,https://www.youtube.com/watch?v=IBGkTHaG01U
10,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 3: Lenses in the Study of Religion,"Anthropology of Religion 3.2: What is theory, why does it matter?",https://www.youtube.com/watch?v=jq2y7JogDUo
11,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 3: Lenses in the Study of Religion,ANTH 490C Module 3 Part 3,https://www.youtube.com/watch?v=Xeb_O0foG6M
12,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 3: Lenses in the Study of Religion,ANTH 490C Module 3 Part 4,https://www.youtube.com/watch?v=0DN8dAXTLUs
13,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 3: Lenses in the Study of Religion,ANTH 490C Module 3 Part 5,https://www.youtube.com/watch?v=rX86O6OIo0s
14,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 3: Lenses in the Study of Religion,ANTH 490C Module 3 Part 6,https://www.youtube.com/watch?v=1FE9A1XpQnI
15,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 4: Worldviews in the Study of Religion,Anthropology of Religion 4.1: Worldviews (Introduction),https://www.youtube.com/watch?v=ixS4WbUWaJE
16,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 4: Worldviews in the Study of Religion,Anthropology of Religion 4.2: 3-Part Model of Worldview,https://www.youtube.com/watch?v=ZYdWk28Hy1c
17,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 4: Worldviews in the Study of Religion,"Anthropology of Religion 4.3: Ontology - Gods, Afterlife, and More",https://www.youtube.com/watch?v=Oolr21_xT0w
18,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 4: Worldviews in the Study of Religion,ANTH 490C Module 4 Part 4,https://www.youtube.com/watch?v=wsey3-q__5U
19,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 4: Worldviews in the Study of Religion,ANTH 490C Module 4 Part 5,https://www.youtube.com/watch?v=W4BIka3mIBA
20,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 4: Worldviews in the Study of Religion,ANTH 490C Module 4 Week 2 Part 1,https://www.youtube.com/watch?v=e9e603z4J-Y
21,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 4: Worldviews in the Study of Religion,ANTH 490C Module 4 Week 2 Part 2,https://www.youtube.com/watch?v=fS7GtKJYYk8
22,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 4: Worldviews in the Study of Religion,ANTH 490C Module 4 Week 2 Part 3,https://www.youtube.com/watch?v=NaXwcb0e5yI
23,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 4: Worldviews in the Study of Religion,ANTH 490C Module 4 Week 2 Part 4,https://www.youtube.com/watch?v=AQHFJpfHHxg
24,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 5: Ritual Practices,ANTH 490C Module 4 Week 2 Part 5,https://www.youtube.com/watch?v=RwPuwPhZhik
25,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 5: Ritual Practices,ANTH A490C Module 5 Part 1,https://www.youtube.com/watch?v=Ishe6bqi6Ec
26,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 5: Ritual Practices,ANTH A490C Module 5 Part 2,https://www.youtube.com/watch?v=e8FUJUtG73s
27,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 6: Religion and Social Life,ANTH A490C Module 5 Part 3,https://www.youtube.com/watch?v=L-LuNyjO7rk
28,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 6: Religion and Social Life,ANTH A490C Module 6 Part 1,https://www.youtube.com/watch?v=OSwVaBoadXM
29,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 6: Religion and Social Life,ANTH A490C Module 6 Part 2,https://www.youtube.com/watch?v=_9W94oG04aM
30,Anthropology,Anthropology of Religion,,12th,English/Hindi,Module 6: Religion and Social Life,ANTH 490C Module 6 Part 3,https://www.youtube.com/watch?v=gfsAetSKjFI
