S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Anthropology,Medical Anthropology,3hrs 41min,12th,English/Hindi,Module 1: Introduction to Medical Anthropology,What is Medical Anthropology?,https://www.youtube.com/watch?v=wMcVuuEejBU
2,Anthropology,Medical Anthropology,,12th,English/Hindi,Module 1: Introduction to Medical Anthropology,Concepts of Disease & Illness,https://www.youtube.com/watch?v=uEGVO-sh_-A
3,Anthropology,Medical Anthropology,,12th,English/Hindi,Module 1: Introduction to Medical Anthropology,Kleinman's Illness Narratives,https://www.youtube.com/watch?v=nX9oaHIfKUs
4,Anthropology,Medical Anthropology,,12th,English/Hindi,Module 1: Introduction to Medical Anthropology,Further Notes on Language & Medicine,https://www.youtube.com/watch?v=xXGnS0s65CQ
5,Anthropology,Medical Anthropology,,12th,English/Hindi,Module 2: Health Disparities and Inequalities,What is Health Disparity & Inequality?,https://www.youtube.com/watch?v=oOD9ldhvD5M
6,Anthropology,Medical Anthropology,,12th,English/Hindi,Module 2: Health Disparities and Inequalities,Thinking About Health Inequalities & Solutions,https://www.youtube.com/watch?v=4e1H148AowU
7,Anthropology,Medical Anthropology,,12th,English/Hindi,Module 2: Health Disparities and Inequalities,"Holmes' Fresh Fruit, Broken Bodies",https://www.youtube.com/watch?v=dNzG4nGUHVk
8,Anthropology,Medical Anthropology,,12th,English/Hindi,Module 3: Ethnomedicine and Biomedicine,What is Ethnomedicine?,https://www.youtube.com/watch?v=5Dk0PDDJpSo
9,Anthropology,Medical Anthropology,,12th,English/Hindi,Module 3: Ethnomedicine and Biomedicine,The Culture of Biomedicine,https://www.youtube.com/watch?v=PnxxOsk6vec
10,Anthropology,Medical Anthropology,,12th,English/Hindi,Module 3: Ethnomedicine and Biomedicine,Comparing Reproductive Technologies - Bamford's Biology Unmoored,https://www.youtube.com/watch?v=Efrs7dNLeBI
11,Anthropology,Medical Anthropology,,12th,English/Hindi,Module 4: Medical Pluralism and Universal Health Care,Livingston's Improvising Medicine,https://www.youtube.com/watch?v=B3WF5m-8KoI
12,Anthropology,Medical Anthropology,,12th,English/Hindi,Module 4: Medical Pluralism and Universal Health Care,Medical Pluralism,https://www.youtube.com/watch?v=Wjuttw-OI08
13,Anthropology,Medical Anthropology,,12th,English/Hindi,Module 4: Medical Pluralism and Universal Health Care,What is Universal Health Care?,https://www.youtube.com/watch?v=Ol0vO85aSBs
