S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Environmental Science,Waste Management,22hrs 9min,12th,English/Hindi,Module 1: Introduction to Solid Waste Management,waste management vtu model question paper  answers Module 1 BE first year,https://www.youtube.com/watch?v=dVFY2CnNVWk
2,Environmental Science,Waste Management,,12th,English/Hindi,Module 1: Introduction to Solid Waste Management,waste management vtu model question paper part 2 important questions previous year,https://www.youtube.com/watch?v=BuhJayrRjPA
3,Environmental Science,Waste Management,,12th,English/Hindi,Module 1: Introduction to Solid Waste Management,waste management IMPORTANT vtu model question paper  vtu question papers with solutions,https://www.youtube.com/watch?v=whn03BQFo3I
4,Environmental Science,Waste Management,,12th,English/Hindi,Module 1: Introduction to Solid Waste Management,waste management vtu model question paper /question paper 2023,https://www.youtube.com/watch?v=gSWyOEuKF-s
5,Environmental Science,Waste Management,,12th,English/Hindi,Module 2: Solid Waste Characteristics and Impacts,waste management vtu model question paper  2023 part 05 Important questions,https://www.youtube.com/watch?v=GrKmaO906iY
6,Environmental Science,Waste Management,,12th,English/Hindi,Module 2: Solid Waste Characteristics and Impacts,WASTE MANAGEMENT QUESTION PAPER DISCUSSION 2023 APRIL VTU EXAMINATION,https://www.youtube.com/watch?v=kfgi3Kj_PKA
7,Environmental Science,Waste Management,,12th,English/Hindi,Module 2: Solid Waste Characteristics and Impacts,waste management vtu model question paper discussion | Important questions BE first year,https://www.youtube.com/watch?v=7oGgxFMKoec
8,Environmental Science,Waste Management,,12th,English/Hindi,Module 2: Solid Waste Characteristics and Impacts,VTU Waste Management Subject: Most Repeated Important Questions (1-5 Modules) Exam Preparation Guide,https://www.youtube.com/watch?v=Z-erHvILy_0
9,Environmental Science,Waste Management,,12th,English/Hindi,Module 3: Solid Waste Management Techniques,Mastering Solid Waste Management 🌱: Understanding Solid Waste Essentials 🗑️| VTU-  Waste management,https://www.youtube.com/watch?v=-nfD5bw6hSs
10,Environmental Science,Waste Management,,12th,English/Hindi,Module 3: Solid Waste Management Techniques,VTU Waste Management: Comprehensive Classification of Solid Waste| Types of solid wastes| first year,https://www.youtube.com/watch?v=0uFnzoRk-H4
11,Environmental Science,Waste Management,,12th,English/Hindi,Module 3: Solid Waste Management Techniques,Understanding the Essential Functions of Solid Waste Management | VTU syllabus waste management,https://www.youtube.com/watch?v=2VpA9h9C6Yk
12,Environmental Science,Waste Management,,12th,English/Hindi,Module 3: Solid Waste Management Techniques,Elements of Solid Waste Management Explained | VTU Syllabus| Waste Management Course,https://www.youtube.com/watch?v=Q6AVhygU_RY
13,Environmental Science,Waste Management,,12th,English/Hindi,Module 4: Solid Waste Treatment and Disposal,Environmentally Sound Solid Waste Management (ESSWM)-Hard EST and Soft EST|Waste Management Lecture,https://www.youtube.com/watch?v=7DlmnvQXK-E
14,Environmental Science,Waste Management,,12th,English/Hindi,Module 4: Solid Waste Treatment and Disposal,Effective Waste Management with Environmentally Sound Technologies (EST) - Solutions and Practices,https://www.youtube.com/watch?v=80MUlV6HEn4
15,Environmental Science,Waste Management,,12th,English/Hindi,Module 4: Solid Waste Treatment and Disposal,FACTORS AFFECTING SOLID WASTE MANAGEMENT |WASTE MANAGEMENT LECTURE SERIES VTU Syllabus,https://www.youtube.com/watch?v=hgds6IZ8J44
16,Environmental Science,Waste Management,,12th,English/Hindi,Module 5: Solid Waste Management in India,"Solid waste scenario in India|The Indian Waste Crisis: Challenges, Solutions, and Impact| Waste magm",https://www.youtube.com/watch?v=uayGRkSujt0
17,Environmental Science,Waste Management,,12th,English/Hindi,Module 5: Solid Waste Management in India,E-waste in India| E-waste scenario in India and globe| Waste management lecture series VTU syllabus,https://www.youtube.com/watch?v=tJX3adpkX9A
18,Environmental Science,Waste Management,,12th,English/Hindi,Module 5: Solid Waste Management in India,WASTE STREAM ASSESSMENT (WSA) WASTE MANAGEMENT VTU Syllabus first year BE,https://www.youtube.com/watch?v=o1izBhli4F4
19,Environmental Science,Waste Management,,12th,English/Hindi,Module 6: E-Waste Management,Waste composition || Waste Generation|| factors affecting waste composition | Waste Management lectu,https://www.youtube.com/watch?v=e1npFhIZvSc
20,Environmental Science,Waste Management,,12th,English/Hindi,Module 6: E-Waste Management,Characteristics of waste| Physical and Chemical characteristics of solid waste |waste management vtu,https://www.youtube.com/watch?v=5Xrm85BeroU
21,Environmental Science,Waste Management,,12th,English/Hindi,Module 7: Waste Assessment and Characterization,Health and Environmental Effect Waste Management Lecture series,https://www.youtube.com/watch?v=NtVsgAh1bfA
22,Environmental Science,Waste Management,,12th,English/Hindi,Module 7: Waste Assessment and Characterization,Case study of solid waste management system in Bengaluru BMP| Waste Management Lecture VTU syllabus,https://www.youtube.com/watch?v=eLW870RrANE
23,Environmental Science,Waste Management,,12th,English/Hindi,Module 8: Waste Collection and Transfer,E WASTE GENERATION  WASTE MANAGEMENT LECTURE VIDEOS,https://www.youtube.com/watch?v=QYa4fN_Yryo
24,Environmental Science,Waste Management,,12th,English/Hindi,Module 8: Waste Collection and Transfer,Handouts in solid waste composition | waste management lecture series  VTU syllabus BE first year,https://www.youtube.com/watch?v=ZBACTdi4j1k
25,Environmental Science,Waste Management,,12th,English/Hindi,Module 8: Waste Collection and Transfer,WASTE COLLECTION COMPONENTS WASTE MANAGEMENT VTU SYLLABUS LECTURE SERIES 2022 scheme,https://www.youtube.com/watch?v=WTXZTbx-tT0
26,Environmental Science,Waste Management,,12th,English/Hindi,Module 9: Waste Processing and Resource Recovery,Waste storage : Containers and Collection Vehicle | Vehicle routing | Waste management VTU syllabus,https://www.youtube.com/watch?v=hnrpLsn3GoY
27,Environmental Science,Waste Management,,12th,English/Hindi,Module 9: Waste Processing and Resource Recovery,TRANSFER STATIONS IN SOLID  WASTE MANAGEMENT |WASTE MANAGEMENT LECTURE SERIES VTU Syllabus,https://www.youtube.com/watch?v=2Fybn6EKaR0
28,Environmental Science,Waste Management,,12th,English/Hindi,Module 9: Waste Processing and Resource Recovery,Disposal Options of Solid Waste Management | Waste Management  VTU syllabus| Land filling,https://www.youtube.com/watch?v=ag2YXgL1hPY
29,Environmental Science,Waste Management,,12th,English/Hindi,Module 10: Landfill Management,WASTE COLLECTION SYSTEM DESIGN WASTE MANAGEMENT LECTURE SERIES VTU SYLLABUS,https://www.youtube.com/watch?v=TigqcsCZIP4
30,Environmental Science,Waste Management,,12th,English/Hindi,Module 10: Landfill Management,RECORD KEEPING MONITORING & INVENTORY CONTROL WASTE MANAGEMENT  WASTE MANAGEMENT LECTURE VTU,https://www.youtube.com/watch?v=4xpybM4lkIY
31,Environmental Science,Waste Management,,12th,English/Hindi,Module 11: Waste Management System Analysis and Implementation,Implementation of Collection and Transfer system| Steps in collection & transfer station implement,https://www.youtube.com/watch?v=fBeAh0bev_4
32,Environmental Science,Waste Management,,12th,English/Hindi,Module 11: Waste Management System Analysis and Implementation,LAND FILLING STAGES STEPS IN LAND FILLING WASTE MANAGEMENT,https://www.youtube.com/watch?v=ZDpiH8T_PE4
