S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Environmental Science,Conservation Biology Lectures,34hrs 11min,12th,English/Hindi,Module 1: Introduction to Conservation Biology,Conservation Biology: Introduction,https://www.youtube.com/watch?v=1xYgzb9u2lY
2,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 1: Introduction to Conservation Biology,Lecture 2: History of Conservation Biology,https://www.youtube.com/watch?v=s9fIKI-5Y_4
3,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 1: Introduction to Conservation Biology,Conservation Biology: Ecosystem Services,https://www.youtube.com/watch?v=RFFEYVV725Y
4,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 1: Introduction to Conservation Biology,Conservation Biology: Diversity part 1: Species Concepts,https://www.youtube.com/watch?v=GNtguoizm8M
5,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 2: Habitat Loss and Fragmentation,Conservation Biology: Diversity part 2: Diversity across space and time,https://www.youtube.com/watch?v=ul-cYLRVCUc
6,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 2: Habitat Loss and Fragmentation,"Conservation Biology: Diversity Part 3: Local diversity, measurement, dynamics",https://www.youtube.com/watch?v=uzSbCe9l3GM
7,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 2: Habitat Loss and Fragmentation,Conservation Biology: Contemporary Extinctions,https://www.youtube.com/watch?v=mA4sSthcoVg
8,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 3: Climate Change and Genetics,Conservation Biology: Pollution,https://www.youtube.com/watch?v=EdxiJLnk-08
9,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 3: Climate Change and Genetics,Conservation Biology: Habitat Loss,https://www.youtube.com/watch?v=Y7cib_pBDaw
10,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 3: Climate Change and Genetics,Conservation Biology: Threats to Tropical Forests,https://www.youtube.com/watch?v=HJ2DApxzz5s
11,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 3: Climate Change and Genetics,Conservation Biology: Habitat Fragmentation Part 1,https://www.youtube.com/watch?v=AxnaSJIVf3w
12,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 3: Climate Change and Genetics,Conservation Biology: Habitat fragmentation and edge effects,https://www.youtube.com/watch?v=twRuUaK_4W4
13,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 3: Climate Change and Genetics,Conservation Biology: Over-exploitation,https://www.youtube.com/watch?v=Uf2L-wDDoGc
14,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 3: Climate Change and Genetics,Conservation Biology: Urbanization,https://www.youtube.com/watch?v=jOwFMFDNoHA
15,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 3: Climate Change and Genetics,Conservation Biology: Conservation and Invasive Species,https://www.youtube.com/watch?v=GZKAnTWEt0E
16,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 3: Climate Change and Genetics,Conservation Biology: Diseases of Conservation Concern,https://www.youtube.com/watch?v=UQMZgBBibZc
17,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 3: Climate Change and Genetics,Conservation Biology: Climate Change and Conservation,https://www.youtube.com/watch?v=qDcOhQEXDT4
18,Environmental Science,Conservation Biology Lectures,,12th,English/Hindi,Module 3: Climate Change and Genetics,Conservation Biology: Genetics,https://www.youtube.com/watch?v=k1dVjgwsYKk
