Unnamed: 0,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
8107,Physics,Elementary Particle Physics,109hrs 16min,12th,English/Hindi,Module 1: Introduction to Fundamental Forces,"Four Fundamental Forces | Complete Discussion (Gravity, EM, Strong & Weak  Nuclear Forces)",https://www.youtube.com/watch?v=n-WTovOT4Lw
8108,Physics,Elementary Particle Physics,,12th,English/Hindi,Module 1: Gravity and Electromagnetism,What are Antiparticles? | Dirac Hole Theory & Detailed Discussion on Particle Physics,https://www.youtube.com/watch?v=IexNXyyYfYk
8109,Physics,Elementary Particle Physics,,12th,English/Hindi,Module 1: Strong and Weak Nuclear Forces,"What are Neutrinos? (Neutrino Hypothesis, Properties, Handedness)",https://www.youtube.com/watch?v=Ukop9e8dAuI
8110,Physics,Elementary Particle Physics,,12th,English/Hindi,Module 2: Antiparticles and Dirac Hole Theory,Parity Violation in Beta Decay (Wu Experiment) | Weak Interaction in Particle Physics,https://www.youtube.com/watch?v=v44jEXN4sSY
8111,Physics,Elementary Particle Physics,,12th,English/Hindi,Module 2: Neutrinos and their Properties,The Mystery of Neutrino Oscillations | The Solar Neutrino Problem,https://www.youtube.com/watch?v=jamnVJ6u1wY
8112,Physics,Elementary Particle Physics,,12th,English/Hindi,Module 3: Parity Violation and Weak Interaction,"What are Leptons? (Classification, Properties etc)",https://www.youtube.com/watch?v=UQXjfh0j2yg
8113,Physics,Elementary Particle Physics,,12th,English/Hindi,Module 3: Neutrino Oscillations and the Solar Neutrino Problem,"What are Hadrons? (Classification, Properties, Quarks etc)",https://www.youtube.com/watch?v=XltiIJYRWFQ
8114,Physics,Elementary Particle Physics,,12th,English/Hindi,Module 4: Leptons and Hadrons,"Lepton, Baryon, Strangeness Number || Conservation",https://www.youtube.com/watch?v=pRbUfZWyoJc
8115,Physics,Elementary Particle Physics,,12th,English/Hindi,Module 4: Conservation Laws in Particle Physics,Eightfold Way (in Particle physics) | Why Quarks?,https://www.youtube.com/watch?v=9hsabeoi4U8
8116,Physics,Elementary Particle Physics,,12th,English/Hindi,Module 5: The Eightfold Way and Quarks,What are Quarks? ( Quark Color | Flavor | Quark Confinement),https://www.youtube.com/watch?v=fWPvhFcDjEs
8117,Physics,Elementary Particle Physics,,12th,English/Hindi,Module 5: Tetraquarks and Pentaquarks,TetraQuarks & PentaQuarks !! 🙀,https://www.youtube.com/watch?v=szTA2QgjUIs
