Unnamed: 0,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
7342,Project Management,Project management for managers,78hrs 20min,12th,English/Hindi,Module 1: Introduction to Project Management & Success,Introduction of Project Management,https://www.youtube.com/watch?v=RjOA7AxOVj8
7343,Project Management,Project management for managers,,12th,English/Hindi,Module 1: Introduction to Project Management & Success,Project Success,https://www.youtube.com/watch?v=LoDyyrRiZdI
7344,Project Management,Project management for managers,,12th,English/Hindi,Module 2: Organizational Structures & the Project Management Office,Types of Structure Organizations,https://www.youtube.com/watch?v=eau-u5OAcB0
7345,Project Management,Project management for managers,,12th,English/Hindi,Module 2: Organizational Structures & the Project Management Office,Project Management Office,https://www.youtube.com/watch?v=ZU5GNISl2sc
7346,Project Management,Project management for managers,,12th,English/Hindi,Module 3: Stakeholder Management,Stakeholders Management,https://www.youtube.com/watch?v=By60Yw2xzvQ
7347,Project Management,Project management for managers,,12th,English/Hindi,Module 3: Stakeholder Management,Types of Projects and Project Life Cycle,https://www.youtube.com/watch?v=_mR80W6fyLk
7348,Project Management,Project management for managers,,12th,English/Hindi,Module 4: Project Types & Life Cycles,Project Life Cycle Phases & Project Appraisal,https://www.youtube.com/watch?v=F-2Kfzv2lqM
7349,Project Management,Project management for managers,,12th,English/Hindi,Module 4: Project Types & Life Cycles,Methods of Project Selection- I,https://www.youtube.com/watch?v=uduOfGFcVVs
7350,Project Management,Project management for managers,,12th,English/Hindi,Module 5: Project Life Cycle Phases & Appraisal,Methods of Project Selection- II,https://www.youtube.com/watch?v=tFPclmR-YOE
7351,Project Management,Project management for managers,,12th,English/Hindi,Module 5: Project Life Cycle Phases & Appraisal,Methods of Project Selection (MCDM -I),https://www.youtube.com/watch?v=p-bPHlzRag8
7352,Project Management,Project management for managers,,12th,English/Hindi,Module 6: Project Selection Methods I,Methods of Project Selection (MCDM-II),https://www.youtube.com/watch?v=RYXAQ62X-IE
7353,Project Management,Project management for managers,,12th,English/Hindi,Module 6: Project Selection Methods I,Methods of Project Selection (MCDM-III),https://www.youtube.com/watch?v=O7PC5KHbq5Y
7354,Project Management,Project management for managers,,12th,English/Hindi,Module 7: Project Selection Methods II,Market and Demand Analysis - I,https://www.youtube.com/watch?v=ij-hjcrvJGE
7355,Project Management,Project management for managers,,12th,English/Hindi,Module 7: Project Selection Methods II,Market and Demand Analysis - II,https://www.youtube.com/watch?v=ChqffjBaPJo
7356,Project Management,Project management for managers,,12th,English/Hindi,Module 8: Project Selection: MCDM I,Financial Analysis,https://www.youtube.com/watch?v=AM7aouigIfg
7357,Project Management,Project management for managers,,12th,English/Hindi,Module 8: Project Selection: MCDM I,Capital Budgeting Techniques - I,https://www.youtube.com/watch?v=UTTzP2F_Oxo
7358,Project Management,Project management for managers,,12th,English/Hindi,Module 9: Project Selection: MCDM II & III,Capital Budgeting Techniques - II,https://www.youtube.com/watch?v=ayQT8OjowTo
7359,Project Management,Project management for managers,,12th,English/Hindi,Module 9: Project Selection: MCDM II & III,Financing of Projects,https://www.youtube.com/watch?v=SweUQgSPWrA
7360,Project Management,Project management for managers,,12th,English/Hindi,Module 10: Market & Demand Analysis I,Risk Management - I,https://www.youtube.com/watch?v=Q24k2IfuZNw
7361,Project Management,Project management for managers,,12th,English/Hindi,Module 10: Market & Demand Analysis I,Risk Management - II,https://www.youtube.com/watch?v=5k11iYve73k
7362,Project Management,Project management for managers,,12th,English/Hindi,Module 11: Market & Demand Analysis II,Risk Management (Control & Documentation),https://www.youtube.com/watch?v=us5KywYbh00
7363,Project Management,Project management for managers,,12th,English/Hindi,Module 11: Market & Demand Analysis II,Stand Alone Risk Analysis- I,https://www.youtube.com/watch?v=6dS8ZK77mi4
7364,Project Management,Project management for managers,,12th,English/Hindi,Module 12: Financial Analysis for Projects,Stand Alone Risk Analysis- II,https://www.youtube.com/watch?v=eINZSnZY03c
7365,Project Management,Project management for managers,,12th,English/Hindi,Module 12: Financial Analysis for Projects,Hillier Model,https://www.youtube.com/watch?v=PGB4GAVyA1A
7366,Project Management,Project management for managers,,12th,English/Hindi,Module 13: Capital Budgeting Techniques I,Simulation Analysis,https://www.youtube.com/watch?v=rkjlhEijTYM
7367,Project Management,Project management for managers,,12th,English/Hindi,Module 13: Capital Budgeting Techniques I,Decision Tree Analysis- I,https://www.youtube.com/watch?v=mBS-AD3HkTc
7368,Project Management,Project management for managers,,12th,English/Hindi,Module 14: Capital Budgeting Techniques II,Decision Tree Analysis- II,https://www.youtube.com/watch?v=5BjBpahM4lk
7369,Project Management,Project management for managers,,12th,English/Hindi,Module 14: Capital Budgeting Techniques II,Abandonment Analysis,https://www.youtube.com/watch?v=fYIdtYduxuQ
7370,Project Management,Project management for managers,,12th,English/Hindi,Module 15: Project Financing,Technical Analysis,https://www.youtube.com/watch?v=bpKYcASOyZI
7371,Project Management,Project management for managers,,12th,English/Hindi,Module 15: Project Financing,Product Mix and Plant Capacity Analysis,https://www.youtube.com/watch?v=zuP__O6iY9U
7372,Project Management,Project management for managers,,12th,English/Hindi,Module 16: Project Risk Management I,"Project Team Building, Conflict and Negotiation",https://www.youtube.com/watch?v=7EwsbRwMmH4
7373,Project Management,Project management for managers,,12th,English/Hindi,Module 16: Project Risk Management I,HRM Issues and time Management,https://www.youtube.com/watch?v=rWvfWqE32dg
7374,Project Management,Project management for managers,,12th,English/Hindi,Module 17: Project Risk Management II,Project Time Management- Introduction,https://www.youtube.com/watch?v=oJL5UTZjles
7375,Project Management,Project management for managers,,12th,English/Hindi,Module 17: Project Risk Management II,Project Time Management (Project Scheduling),https://www.youtube.com/watch?v=O4ym5T9qFkM
7376,Project Management,Project management for managers,,12th,English/Hindi,Module 18: Risk Control & Documentation,Project time Management- Numbering of Nodes,https://www.youtube.com/watch?v=vjAyczDI6Zw
7377,Project Management,Project management for managers,,12th,English/Hindi,Module 18: Risk Control & Documentation,Project Time Management- PERT Networks,https://www.youtube.com/watch?v=7qILH_mB4Bg
7378,Project Management,Project management for managers,,12th,English/Hindi,Module 19: Standalone Risk Analysis I & II,Project Time Management- CPM,https://www.youtube.com/watch?v=mJi6TdLjaq0
7379,Project Management,Project management for managers,,12th,English/Hindi,Module 19: Standalone Risk Analysis I & II,Project Time Management- Laddering in PERT/CPM,https://www.youtube.com/watch?v=LsH3ABRlCqk
7380,Project Management,Project management for managers,,12th,English/Hindi,Module 20: Hillier Model & Simulation Analysis,Probability Models in Networks- I,https://www.youtube.com/watch?v=c6gXBdkwe7c
7381,Project Management,Project management for managers,,12th,English/Hindi,Module 20: Hillier Model & Simulation Analysis,Probability Model in Networks- II,https://www.youtube.com/watch?v=IDxAiIh6zP4
7382,Project Management,Project management for managers,,12th,English/Hindi,Module 21: Decision Tree Analysis I & II,Probability Model in Networks- III,https://www.youtube.com/watch?v=KcX4rYz333k
7383,Project Management,Project management for managers,,12th,English/Hindi,Module 21: Decision Tree Analysis I & II,Probability Model in Networks- IV,https://www.youtube.com/watch?v=Oy5pLs9ja6s
7384,Project Management,Project management for managers,,12th,English/Hindi,Module 22: Abandonment & Technical Analysis,Simulation of Networks- I,https://www.youtube.com/watch?v=pjPjdncye44
7385,Project Management,Project management for managers,,12th,English/Hindi,Module 22: Abandonment & Technical Analysis,Simulation of Networks- II,https://www.youtube.com/watch?v=8xxT3W-_4s4
7386,Project Management,Project management for managers,,12th,English/Hindi,Module 23: Product Mix & Plant Capacity,Slacks & Floats- I,https://www.youtube.com/watch?v=wWl13M430u8
7387,Project Management,Project management for managers,,12th,English/Hindi,Module 23: Product Mix & Plant Capacity,Slacks & Floats- II,https://www.youtube.com/watch?v=O1S9m1XJMx8
7388,Project Management,Project management for managers,,12th,English/Hindi,"Module 24: Project Teams: Building, Conflict & Negotiation",Time and Cost Relationship,https://www.youtube.com/watch?v=SANFi0MumQA
7389,Project Management,Project management for managers,,12th,English/Hindi,"Module 24: Project Teams: Building, Conflict & Negotiation",Crashing of Networks- I,https://www.youtube.com/watch?v=5Qkf_S8ULiY
7390,Project Management,Project management for managers,,12th,English/Hindi,Module 25: HRM & Time Management,Crashing of Networks II,https://www.youtube.com/watch?v=G1vcWUPiZA8
7391,Project Management,Project management for managers,,12th,English/Hindi,Module 25: HRM & Time Management,Crashing of networks- III (Free Float Method),https://www.youtube.com/watch?v=6YbQ2Jh-b3U
7392,Project Management,Project management for managers,,12th,English/Hindi,Module 26: Project Time Management: Introduction & Scheduling,Crashing of Networks- IV,https://www.youtube.com/watch?v=MpCCnud4nrI
7393,Project Management,Project management for managers,,12th,English/Hindi,Module 26: Project Time Management: Introduction & Scheduling,Introduction to Project Cost Management,https://www.youtube.com/watch?v=sjH09MQ3-xE
7394,Project Management,Project management for managers,,12th,English/Hindi,Module 27: Node Numbering & PERT Networks,Cost Control (Tools and Techniques),https://www.youtube.com/watch?v=FWV4OmIPqlM
7395,Project Management,Project management for managers,,12th,English/Hindi,Module 27: Node Numbering & PERT Networks,Cost Estimation,https://www.youtube.com/watch?v=InjmqETuJ8w
7396,Project Management,Project management for managers,,12th,English/Hindi,Module 28: CPM & Laddering in PERT/CPM,Introduction to Quality Management,https://www.youtube.com/watch?v=4ccLVYSiroE
7397,Project Management,Project management for managers,,12th,English/Hindi,Module 28: CPM & Laddering in PERT/CPM,Cost of Quality,https://www.youtube.com/watch?v=CY4VuwngH6I
7398,Project Management,Project management for managers,,12th,English/Hindi,Module 29: Probability Models in Networks I & II,Quality Management (Source of variability and Six Sigma ),https://www.youtube.com/watch?v=XroQAyXx5Lk
7399,Project Management,Project management for managers,,12th,English/Hindi,Module 29: Probability Models in Networks I & II,Quality Management (Six Sigma Tools),https://www.youtube.com/watch?v=IGHKgljG1Hg
7400,Project Management,Project management for managers,,12th,English/Hindi,Module 30: Probability Models in Networks III & IV,Procurement Management- I,https://www.youtube.com/watch?v=UQrMU0mrF3U
7401,Project Management,Project management for managers,,12th,English/Hindi,Module 30: Probability Models in Networks III & IV,Procurement Management- II and Project Termination,https://www.youtube.com/watch?v=xCB3T9wuj8k
