Unnamed: 0,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
7492,Project Management,Construction Management NPTEL,87hrs 18min,12th,English/Hindi,Module 1: Introduction and Project Overview,Introduction to the course,https://www.youtube.com/watch?v=pwv1Nu3TO4A
7493,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 1: Introduction and Project Overview,Interdisciplinary nature of modern construction projects,https://www.youtube.com/watch?v=4yzPzVCgRH4
7494,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 1: Introduction and Project Overview,Overview of steps in execution of a project,https://www.youtube.com/watch?v=GAGoqqZSPh4
7495,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 1: Introduction and Project Overview,Illustrative examples for evaluation of bids based on different schemes,https://www.youtube.com/watch?v=ddvJvynEQvA
7496,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 2: Bidding and Resource Management,Resource management in construction projects,https://www.youtube.com/watch?v=kuCHsNXeNMc
7497,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 2: Bidding and Resource Management,Estimating quantities,https://www.youtube.com/watch?v=ofkpm4lhJcg
7498,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 2: Bidding and Resource Management,Description of items,https://www.youtube.com/watch?v=VVpQSw2fy0Y
7499,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 3: Cost Estimation and Project Case Study,Estimation of project cost,https://www.youtube.com/watch?v=GGikveOcaJw
7500,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 3: Cost Estimation and Project Case Study,Discussion on the case study of boundary wall,https://www.youtube.com/watch?v=uNI__OaLRnw
7501,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 3: Cost Estimation and Project Case Study,Running account bills,https://www.youtube.com/watch?v=rTVP2CGapJw
7502,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 4: Financial Management in Construction,Economics decision making in construction projects,https://www.youtube.com/watch?v=7gvifvliG0Y
7503,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 4: Financial Management in Construction,Depreciation of construction equipment,https://www.youtube.com/watch?v=PI1UTTufpvA
7504,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 4: Financial Management in Construction,Repayment of a loan,https://www.youtube.com/watch?v=fXQLr1Dxu6g
7505,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 5: Planning and Scheduling Introduction,Introduction to planning and scheduling,https://www.youtube.com/watch?v=Nto1VbJSQWs
7506,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 5: Planning and Scheduling Introduction,Introduction to planning and scheduling (continued),https://www.youtube.com/watch?v=ki0ld-KXfic
7507,Project Management,Construction Management NPTEL,,12th,English/Hindi,Module 6: Project Scheduling Techniques,Project scheduling,https://www.youtube.com/watch?v=Cx7i2wXB0kA
