S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Data Science,"Deep Learning With Tensorflow 2.0, Keras and Python",9hrs 3min,12th,English/Hindi,Module 1: Introduction to Deep Learning,"Introduction | Deep Learning Tutorial 1 (Tensorflow Tutorial, Keras & Python)",https://www.youtube.com/watch?v=Mubj_fqiAv8
2,Data Science,"Deep Learning With Tensorflow 2.0, Keras and Python",,12th,English/Hindi,Module 1: Introduction to Deep Learning,"Why deep learning is becoming so popular? | Deep Learning Tutorial 2 (Tensorflow2.0, Keras & Python)",https://www.youtube.com/watch?v=yfsTZbwgMSE
3,Data Science,"Deep Learning With Tensorflow 2.0, Keras and Python",,12th,English/Hindi,Module 1: Introduction to Deep Learning,"What is a neuron? | Deep Learning Tutorial 3 (Tensorflow Tutorial, Keras & Python)",https://www.youtube.com/watch?v=VhRtaziEWd4
4,Data Science,"Deep Learning With Tensorflow 2.0, Keras and Python",,12th,English/Hindi,Module 1: Introduction to Deep Learning,"Neural Network Simply Explained | Deep Learning Tutorial 4 (Tensorflow2.0, Keras & Python)",https://www.youtube.com/watch?v=ER2It2mIagI
5,Data Science,"Deep Learning With Tensorflow 2.0, Keras and Python",,12th,English/Hindi,Module 2: Fundamentals of Neural Networks,"Install tensorflow 2.0 | Deep Learning Tutorial 5 (Tensorflow Tutorial, Keras & Python)",https://www.youtube.com/watch?v=VC-EliTgMEM
6,Data Science,"Deep Learning With Tensorflow 2.0, Keras and Python",,12th,English/Hindi,Module 2: Fundamentals of Neural Networks,"Pytorch vs Tensorflow vs Keras | Deep Learning Tutorial 6 (Tensorflow Tutorial, Keras & Python)",https://www.youtube.com/watch?v=z-ZR_8BZ1wQ
7,Data Science,"Deep Learning With Tensorflow 2.0, Keras and Python",,12th,English/Hindi,Module 2: Fundamentals of Neural Networks,Neural Network For Handwritten Digits Classification | Deep Learning Tutorial 7 (Tensorflow2.0),https://www.youtube.com/watch?v=iqQgED9vV7k
8,Data Science,"Deep Learning With Tensorflow 2.0, Keras and Python",,12th,English/Hindi,Module 2: Fundamentals of Neural Networks,"Activation Functions | Deep Learning Tutorial 8 (Tensorflow Tutorial, Keras & Python)",https://www.youtube.com/watch?v=icZItWxw7AI
9,Data Science,"Deep Learning With Tensorflow 2.0, Keras and Python",,12th,English/Hindi,Module 2: Fundamentals of Neural Networks,"Derivatives | Deep Learning Tutorial 9 (Tensorflow Tutorial, Keras & Python)",https://www.youtube.com/watch?v=cT4pQT5Da0Q
10,Data Science,"Deep Learning With Tensorflow 2.0, Keras and Python",,12th,English/Hindi,Module 3: Building Blocks of Neural Networks,"Matrix Basics | Deep Learning Tutorial 10 (Tensorflow Tutorial, Keras & Python)",https://www.youtube.com/watch?v=Wibxjrxf5ko
