S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Data Science,Machine Learning,21hrs 0min,12th,English/Hindi,Module 1: Introduction to Machine Learning,Lec-1: Introduction to Data Science & ML | Roadmap to Learn Data Science & ML,https://www.youtube.com/watch?v=kz184QIO4ZQ
2,Data Science,Machine Learning,,12th,English/Hindi,Module 1: Introduction to Machine Learning,Lec-2: Supervised Learning Algorithms | Machine Learning,https://www.youtube.com/watch?v=LKlOH8OLLcw
3,Data Science,Machine Learning,,12th,English/Hindi,Module 1: Introduction to Machine Learning,Lec-3: Introduction to Regression with Real Life Examples,https://www.youtube.com/watch?v=cHT-qLnRm0E
4,Data Science,Machine Learning,,12th,English/Hindi,Module 1: Introduction to Machine Learning,Lec-4: Linear Regression📈 with Real life examples & Calculations | Easiest Explanation,https://www.youtube.com/watch?v=zUQr6HAAKp4
5,Data Science,Machine Learning,,12th,English/Hindi,Module 2: Regression Techniques,Lec-5: Logistic Regression with Simplest & Easiest Example | Machine Learning,https://www.youtube.com/watch?v=r8OjlgWpAI0
6,Data Science,Machine Learning,,12th,English/Hindi,Module 2: Regression Techniques,Lec-6: Linear Regression Vs. Logistic Regression | Supervised Learning | Machine Learning,https://www.youtube.com/watch?v=BVP1EDKb6_g
7,Data Science,Machine Learning,,12th,English/Hindi,Module 2: Regression Techniques,Lec-7: kNN Classification with Real Life Example | Movie Imdb Example | Supervised Learning,https://www.youtube.com/watch?v=O1nWXTXcCwI
8,Data Science,Machine Learning,,12th,English/Hindi,Module 3: Classification Algorithms,Lec-8: Naive Bayes Classification Full Explanation with examples | Supervised Learning,https://www.youtube.com/watch?v=GBMMtXRiQX0
9,Data Science,Machine Learning,,12th,English/Hindi,Module 3: Classification Algorithms,Lec-9: Introduction to Decision Tree 🌲 with Real life examples,https://www.youtube.com/watch?v=mvveVcbHynE
10,Data Science,Machine Learning,,12th,English/Hindi,Module 3: Classification Algorithms,Lec-10: Decision Tree 🌲 ID3 Algorithm with Example & Calculations 🧮,https://www.youtube.com/watch?v=CWzpomtLqqs
11,Data Science,Machine Learning,,12th,English/Hindi,Module 4: Decision Trees and Ensemble Learning,Conditional Probability with Easiest Explanation & Example,https://www.youtube.com/watch?v=dQ6RL8qe320
12,Data Science,Machine Learning,,12th,English/Hindi,Module 4: Decision Trees and Ensemble Learning,Introduction to Ensemble Learning with Real Life Examples | Machine⚙️ Learning,https://www.youtube.com/watch?v=qQjOWmf8I_I
13,Data Science,Machine Learning,,12th,English/Hindi,Module 4: Decision Trees and Ensemble Learning,K-mean Clustering with Numerical Example | Unsupervised Learning | Machine🖥️ Learning 🙇‍♂️🙇,https://www.youtube.com/watch?v=5FpsGnkbEpM
14,Data Science,Machine Learning,,12th,English/Hindi,Module 5: Clustering Techniques,Hierarchical Clustering | Agglomerative vs Divisive with examples,https://www.youtube.com/watch?v=zxQF8Rmpk1M
15,Data Science,Machine Learning,,12th,English/Hindi,Module 5: Clustering Techniques,Single Linkage Clustering | Agglomerative Clustering | Hierarchical Clustering,https://www.youtube.com/watch?v=pbTQQCA9Xs0
16,Data Science,Machine Learning,,12th,English/Hindi,Module 5: Clustering Techniques,Complete Linkage⛓️ Clustering with Example | Clustering in Unsupervised Learning | ML,https://www.youtube.com/watch?v=Ufzq9oLhzX0
17,Data Science,Machine Learning,,12th,English/Hindi,Module 5: Clustering Techniques,K-medoids Clustering with Numerical Example | Machine Learning,https://www.youtube.com/watch?v=FosEwkYIGmU
18,Data Science,Machine Learning,,12th,English/Hindi,Module 6: Advanced Machine Learning Concepts,Random Forest 🌳 in Machine Learning 🧑‍💻👩‍💻,https://www.youtube.com/watch?v=DXqxXe3rep0
19,Data Science,Machine Learning,,12th,English/Hindi,Module 6: Advanced Machine Learning Concepts,kNN for Classified & Regression with Easiest Explanation | Machine Learning 🤖🙇,https://www.youtube.com/watch?v=zqQ_pi6j2jE
20,Data Science,Machine Learning,,12th,English/Hindi,Module 7: Data Preprocessing and Feature Engineering,"Mean, Median, Mode with Real Life examples | Machine Learning",https://www.youtube.com/watch?v=keLk7odKCsE
21,Data Science,Machine Learning,,12th,English/Hindi,Module 7: Data Preprocessing and Feature Engineering,Standard Deviation & Variance with Examples,https://www.youtube.com/watch?v=D9xfxOzOwrQ
22,Data Science,Machine Learning,,12th,English/Hindi,Module 7: Data Preprocessing and Feature Engineering,Bagging/Bootstrap Aggregating in Machine Learning with examples,https://www.youtube.com/watch?v=Oq27arfMwA0
23,Data Science,Machine Learning,,12th,English/Hindi,Module 8: Ensemble Learning and Model Evaluation,Supervised vs Unsupervised learning with real life example,https://www.youtube.com/watch?v=fM8XdC1EweU
24,Data Science,Machine Learning,,12th,English/Hindi,Module 8: Ensemble Learning and Model Evaluation,"Python code for Mean, Median, Mode, SD, Variance and Range",https://www.youtube.com/watch?v=oYKuCCxlWbk
25,Data Science,Machine Learning,,12th,English/Hindi,Module 8: Ensemble Learning and Model Evaluation,How Weights are Increased in Boosting | Ensemble Learning,https://www.youtube.com/watch?v=nr7gNJ95geI
