"Unnamed: 0","Sector","CourseName","Duration","Minimum Education","Language","Module","TopicName","URL"
6808,"Urban Planning","Environment Management","23hrs 5min","12th","English/Hindi","Module 1: Introduction to Environmental Management","Introduction to Environmental Management - Environment Management","https://www.youtube.com/watch?v=oHbTgSqGo5c"
6809,"Urban Planning","Environment Management","","12th","English/Hindi","Module 1: Environmental Management Schemes","Environmental Management Schemes - Introduction of Environmental Management","https://www.youtube.com/watch?v=l6JNAOLzKEs"
6810,"Urban Planning","Environment Management","","12th","English/Hindi","Module 1: Scope of Environmental Management","Scope of Environmental Management","https://www.youtube.com/watch?v=MXXkMe8tT6M"
6811,"Urban Planning","Environment Management","","12th","English/Hindi","Module 1: Standards for Environment Management System","Standards for Environment Management System","https://www.youtube.com/watch?v=A6uhwmgTGTo"
6812,"Urban Planning","Environment Management","","12th","English/Hindi","Module 2: Sustainable Development","Sustainable Development","https://www.youtube.com/watch?v=6JlYfafaBO8"
6813,"Urban Planning","Environment Management","","12th","English/Hindi","Module 2: Global Warming","Global Warming - Global Environmental Concerns - Environment Management","https://www.youtube.com/watch?v=7e0OVoz5qrI"
6814,"Urban Planning","Environment Management","","12th","English/Hindi","Module 2: Introduction to Acid Rain","Introduction to Acid Rain - Global Environmental Concerns - Environment Management","https://www.youtube.com/watch?v=-pi0I0zGubM"
6815,"Urban Planning","Environment Management","","12th","English/Hindi","Module 2: Ozone Layer Depletion","Ozone Layer Depletion","https://www.youtube.com/watch?v=Pk_FmNGgQbw"
6816,"Urban Planning","Environment Management","","12th","English/Hindi","Module 3: Hazardous Waste","Hazardous Waste","https://www.youtube.com/watch?v=lrRLDwUyjFk"
6817,"Urban Planning","Environment Management","","12th","English/Hindi","Module 3: Loss of Biodiversity","Loss of Biodiversity","https://www.youtube.com/watch?v=NVW2haJabG4"
6818,"Urban Planning","Environment Management","","12th","English/Hindi","Module 3: Man made Disasters","Man made Disasters","https://www.youtube.com/watch?v=Q4JmtiJNJTY"
6819,"Urban Planning","Environment Management","","12th","English/Hindi","Module 3: Nuclear Hazards","Nuclear Hazards","https://www.youtube.com/watch?v=NNVngQOoFwg"
6820,"Urban Planning","Environment Management","","12th","English/Hindi","Module 4: Biomedical Hazards","Biomedical Hazards","https://www.youtube.com/watch?v=VvgzzPxJphs"
6821,"Urban Planning","Environment Management","","12th","English/Hindi","Module 4: Introduction to Ecosystems","Introduction to Ecosystems - Concepts of Ecology - Environment Management","https://www.youtube.com/watch?v=QsnomXj-iQs"
6822,"Urban Planning","Environment Management","","12th","English/Hindi","Module 4: Concept of Ecology","Concept of Ecology","https://www.youtube.com/watch?v=bgad_f-hvYI"
6823,"Urban Planning","Environment Management","","12th","English/Hindi","Module 4: Food Chain and Food Web","Food Chain and Food Web","https://www.youtube.com/watch?v=o0Q5RIg8xuA"
6824,"Urban Planning","Environment Management","","12th","English/Hindi","Module 5: Ecological Pyramid","Ecological Pyramid","https://www.youtube.com/watch?v=chUyfQOocd4"
6825,"Urban Planning","Environment Management","","12th","English/Hindi","Module 5: Ecological Interaction Between Organisms","Ecological Interaction Between Organisms","https://www.youtube.com/watch?v=FgZR9VHyT_M"
6826,"Urban Planning","Environment Management","","12th","English/Hindi","Module 5: Total Quality Environmental Management","Total Quality Environmental Management","https://www.youtube.com/watch?v=mS8mkR-kUM0"
6827,"Urban Planning","Environment Management","","12th","English/Hindi","Module 5: Corporate Environmental Responsibility CER","Corporate Environmental Responsibility CER","https://www.youtube.com/watch?v=ks_LVefHN7o"
6828,"Urban Planning","Environment Management","","12th","English/Hindi","Module 6: ISO 14000 Introduction","ISO 14000 Introduction","https://www.youtube.com/watch?v=If9LpRyrAmA"
6829,"Urban Planning","Environment Management","","12th","English/Hindi","Module 6: ISO 14000 Family","ISO 14000 Family","https://www.youtube.com/watch?v=fwFmRMEo1nQ"
6830,"Urban Planning","Environment Management","","12th","English/Hindi","Module 6: ISO 14000 Certification","ISO 14000 Certification","https://www.youtube.com/watch?v=EBzLLUoorEc"
6831,"Urban Planning","Environment Management","","12th","English/Hindi","Module 6: The Environment Protection Act","The Environment Protection Act - General Overview of Major Legislation - Environment Management","https://www.youtube.com/watch?v=PfhEfNWQblM"
6832,"Urban Planning","Environment Management","","12th","English/Hindi","Module 7: Air Act   Part I","Air Act   Part I","https://www.youtube.com/watch?v=ejKM7aYDWKc"
6833,"Urban Planning","Environment Management","","12th","English/Hindi","Module 7: The Air Act   Part II","The Air Act   Part II","https://www.youtube.com/watch?v=So5qHC2F3G8"
6834,"Urban Planning","Environment Management","","12th","English/Hindi","Module 7: The Water Act","The Water Act","https://www.youtube.com/watch?v=i3JU4k_CCNI"
6835,"Urban Planning","Environment Management","","12th","English/Hindi","Module 7: Wildlife Protection Act","Wildlife Protection Act - General Overview of Major Legislation - Environment Management","https://www.youtube.com/watch?v=bVqzxq0V7Zw"
6836,"Urban Planning","Environment Management","","12th","English/Hindi","Module 8: Indian Forest Act Part I","Indian Forest Act Part I","https://www.youtube.com/watch?v=9FTi1C_72ao"
6837,"Urban Planning","Environment Management","","12th","English/Hindi","Module 8: Indian Forest Act Part II","Indian Forest Act Part II","https://www.youtube.com/watch?v=-vStUtPXgLE"
6838,"Urban Planning","Environment Management","","12th","English/Hindi","Module 8: Indian Forest Act Part III","Indian Forest Act Part III","https://www.youtube.com/watch?v=qynt0Hv_Bu0"
6839,"Urban Planning","Environment Management","","12th","English/Hindi","Module 8: Indian Forest Act Part IV","Indian Forest Act Part IV","https://www.youtube.com/watch?v=8IvSvs2ulao"
6840,"Urban Planning","Environment Management","","12th","English/Hindi","Module 9: Factories Act","Factories Act","https://www.youtube.com/watch?v=TlVjEXbXqJ0"
