S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Sports Management,Sports Economics,4hrs 38min,12th,English/Hindi,Module 1: Introduction to Sports Economics,Introduction to Sports Economics,https://www.youtube.com/watch?v=bT-YcftTF1E
2,Sports Management,Sports Economics,,12th,English/Hindi,Module 1: Introduction to Sports Economics,Cost Benefit. Opportunity Cost,https://www.youtube.com/watch?v=jFs76cxrM4c
3,Sports Management,Sports Economics,,12th,English/Hindi,Module 1: Introduction to Sports Economics,The Economics of the Olympics,https://www.youtube.com/watch?v=AC12v-6LwHg
4,Sports Management,Sports Economics,,12th,English/Hindi,Module 1: Introduction to Sports Economics,Firm Behavior,https://www.youtube.com/watch?v=GIK0dnIl9rc
5,Sports Management,Sports Economics,,12th,English/Hindi,Module 2: Supply and Demand,Supply and Demand. Elasticity.,https://www.youtube.com/watch?v=HlxtdnTxBQM
6,Sports Management,Sports Economics,,12th,English/Hindi,Module 2: Supply and Demand,Revenue and Strategic Pricing,https://www.youtube.com/watch?v=Fzc--638Rfg
7,Sports Management,Sports Economics,,12th,English/Hindi,Module 2: Supply and Demand,The NCAA is a Cartel,https://www.youtube.com/watch?v=KYpbtavsgwk
8,Sports Management,Sports Economics,,12th,English/Hindi,Module 2: Supply and Demand,Local Development,https://www.youtube.com/watch?v=a27U5vm7Siw
9,Sports Management,Sports Economics,,12th,English/Hindi,Module 3: Competitive Balance in Sports,Competitive Balance Part One,https://www.youtube.com/watch?v=USk2YdMmqJU
10,Sports Management,Sports Economics,,12th,English/Hindi,Module 3: Competitive Balance in Sports,Competitive Balance Part Two,https://www.youtube.com/watch?v=5NHKQPHqqCQ
11,Sports Management,Sports Economics,,12th,English/Hindi,Module 3: Competitive Balance in Sports,Stadiums,https://www.youtube.com/watch?v=o2B-GToCYFA
12,Sports Management,Sports Economics,,12th,English/Hindi,Module 3: Competitive Balance in Sports,Stadiums,https://www.youtube.com/watch?v=gipU5ad-fp0
13,Sports Management,Sports Economics,,12th,English/Hindi,Module 3: Competitive Balance in Sports,Labor Economics in Sports,https://www.youtube.com/watch?v=TrrBZG9K5yc
