S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Sports Management,Introduction To Sport Management,23hrs 31min,12th,English/Hindi,Module 1: Introduction to Sport Management,"KINE 2314 - Sport Managment Fall, 2016: Intro and Syllabus",https://www.youtube.com/watch?v=1XSGguA13aw
2,Sports Management,Introduction To Sport Management,,12th,English/Hindi,Module 1: Introduction to Sport Management,KINE 2314  - Fall 2016: Chapter One Lecture - History of Sport Management,https://www.youtube.com/watch?v=nmWo7IbzHJ4
3,Sports Management,Introduction To Sport Management,,12th,English/Hindi,Module 1: Introduction to Sport Management,KINE 2314 - Fall 2016: Chapter Two Lecture - Management Principles Applied for Sport Management,https://www.youtube.com/watch?v=lx_cIvYYidM
4,Sports Management,Introduction To Sport Management,,12th,English/Hindi,Module 1: Introduction to Sport Management,KINE 2314 - Fall 2016: Chapter Three Lecture - Marketing Principles Applied to Sport Management,https://www.youtube.com/watch?v=eTb2XXdvQ5A
5,Sports Management,Introduction To Sport Management,,12th,English/Hindi,Module 2: Business Principles in Sport Management,KINE 2413 - Chapter Four Lecture - Finance and Economics in Sport Management,https://www.youtube.com/watch?v=OxYXtfvBGyI
6,Sports Management,Introduction To Sport Management,,12th,English/Hindi,Module 2: Business Principles in Sport Management,KINE 2413 - Chapter Five Lecture - Legal Principles Applied to Sport Managment,https://www.youtube.com/watch?v=Chxr1W09NUI
7,Sports Management,Introduction To Sport Management,,12th,English/Hindi,Module 2: Business Principles in Sport Management,KINE 2314 - Fall 2016: Chapter Six Lecture - Ethical Principles Applied to Sport Management,https://www.youtube.com/watch?v=9gE6nwYMqUU
8,Sports Management,Introduction To Sport Management,,12th,English/Hindi,Module 3: Legal and Ethical Issues in Sport,Facility Management,https://www.youtube.com/watch?v=rJud9ZXhLE4
9,Sports Management,Introduction To Sport Management,,12th,English/Hindi,Module 3: Legal and Ethical Issues in Sport,KINE 2413 - Chapter 13 Lecture - Event Management,https://www.youtube.com/watch?v=Q9yYggqqO5o
10,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",KINE 2413 - Chapter 14 and 15 Lecture - Sport Sales and Sport Sponsorship,https://www.youtube.com/watch?v=lKj0sr6pqIU
11,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",Intellectual Property,https://www.youtube.com/watch?v=j0sG5Kc8DYo
12,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",Intellectual Property Law Lecture,https://www.youtube.com/watch?v=dWRx_pXacc8
13,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",Sports Violence,https://www.youtube.com/watch?v=8dnE9UiEji8
14,Sports Management,Introduction To Sport Management,23hrs 31min,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport","KINE 2314 - Sport Managment Fall, 2016: Intro and Syllabus",https://www.youtube.com/watch?v=1XSGguA13aw
15,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",KINE 2314  - Fall 2016: Chapter One Lecture - History of Sport Management,https://www.youtube.com/watch?v=nmWo7IbzHJ4
16,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",KINE 2314 - Fall 2016: Chapter Two Lecture - Management Principles Applied for Sport Management,https://www.youtube.com/watch?v=lx_cIvYYidM
17,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",KINE 2314 - Fall 2016: Chapter Three Lecture - Marketing Principles Applied to Sport Management,https://www.youtube.com/watch?v=eTb2XXdvQ5A
18,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",KINE 2413 - Chapter Four Lecture - Finance and Economics in Sport Management,https://www.youtube.com/watch?v=OxYXtfvBGyI
19,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",KINE 2413 - Chapter Five Lecture - Legal Principles Applied to Sport Managment,https://www.youtube.com/watch?v=Chxr1W09NUI
20,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",KINE 2314 - Fall 2016: Chapter Six Lecture - Ethical Principles Applied to Sport Management,https://www.youtube.com/watch?v=9gE6nwYMqUU
21,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",Facility Management,https://www.youtube.com/watch?v=rJud9ZXhLE4
22,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",KINE 2413 - Chapter 13 Lecture - Event Management,https://www.youtube.com/watch?v=Q9yYggqqO5o
23,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",KINE 2413 - Chapter 14 and 15 Lecture - Sport Sales and Sport Sponsorship,https://www.youtube.com/watch?v=lKj0sr6pqIU
24,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",Intellectual Property,https://www.youtube.com/watch?v=j0sG5Kc8DYo
25,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",Intellectual Property Law Lecture,https://www.youtube.com/watch?v=dWRx_pXacc8
26,Sports Management,Introduction To Sport Management,,12th,English/Hindi,"Module 4: Facility, Event, and Intellectual Property in Sport",Sports Violence,https://www.youtube.com/watch?v=8dnE9UiEji8
