S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Sports Management,Event Management Series,5hrs 20min,12th,English/Hindi,Module 1: Introduction to Event Management,Event Management क्या होता है ? | What is event management ?,https://www.youtube.com/watch?v=4uUHXFrfa8s
2,Sports Management,Event Management Series,,12th,English/Hindi,Module 1: Introduction to Event Management,Event कितने types के होते है ? | Types of Event,https://www.youtube.com/watch?v=iJOM5MAE08A
3,Sports Management,Event Management Series,,12th,English/Hindi,Module 1: Introduction to Event Management,Career in event management in India | Salary | Qualification | Skill | Event Course | Events Expert,https://www.youtube.com/watch?v=GZ3bHk8fe_o
4,Sports Management,Event Management Series,,12th,English/Hindi,Module 2: Event Planning Fundamentals,"""Wedding Planning Career"" in India | Opportunities for ""Wedding Planner"" | Wedding Planning Tips",https://www.youtube.com/watch?v=An4_3bqJ2Wg
5,Sports Management,Event Management Series,,12th,English/Hindi,Module 2: Event Planning Fundamentals,"Best Institute for Event Management | ""Event Management Course"" | Part-time | Full-Time | Yash S",https://www.youtube.com/watch?v=9PaL0uNd8uY
6,Sports Management,Event Management Series,,12th,English/Hindi,Module 2: Event Planning Fundamentals,How to make money from events ? Event Management Business से पैसे कैसे कमाए ?,https://www.youtube.com/watch?v=nh1-_JEsWMU
7,Sports Management,Event Management Series,,12th,English/Hindi,Module 3: Specialized Event Planning,Difference between Conference and Seminar | Conference V/S Seminar | Event Planner Role,https://www.youtube.com/watch?v=xQuBWbOsQ7U
8,Sports Management,Event Management Series,,12th,English/Hindi,Module 3: Specialized Event Planning,पूरी जानकारी Product Launch Event Planning के बारे मै | By Events Expert | Plan | Role | Ideas,https://www.youtube.com/watch?v=GiwnRM7bZCs
9,Sports Management,Event Management Series,,12th,English/Hindi,Module 3: Specialized Event Planning,How to plan Employee Engagement/Get-Together Event | Corporate Event,https://www.youtube.com/watch?v=44JDfZ3E7UY
10,Sports Management,Event Management Series,,12th,English/Hindi,Module 4: Event Management Business & Career,"7 skills to become a ""Successful Event Planner"" | Event Management Series | Events Expert",https://www.youtube.com/watch?v=hls2eICvhSY
11,Sports Management,Event Management Series,,12th,English/Hindi,Module 4: Event Management Business & Career,How to plan a flawless event | Events Expert [Event Management Series] | Demo Live Session,https://www.youtube.com/watch?v=pLDgc6EdwlQ
12,Sports Management,Event Management Series,,12th,English/Hindi,Module 4: Event Management Business & Career,Event Management Business Success in 2024! | How to Start An Event Management Company?,https://www.youtube.com/watch?v=QxCz3eyvf7o
