S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Sports Management,TOURISM ADS,1hrs 34min,12th,English/Hindi,Module 1: Introduction to Tourism Advertising,Discover Los Angeles / Everyone is Welcome (United States),https://www.youtube.com/watch?v=FJKPmnyPqsg
2,Sports Management,TOURISM ADS,,12th,English/Hindi,Module 1: Introduction to Tourism Advertising,Sweden on Airbnb,https://www.youtube.com/watch?v=C6671CL5fFg
3,Sports Management,TOURISM ADS,,12th,English/Hindi,Module 1: Introduction to Tourism Advertising,Ranveer Singh Switzerland Tourism ad 2017:  #InLoveWithSwitzerland,https://www.youtube.com/watch?v=GJMuIrmnZZU
4,Sports Management,TOURISM ADS,,12th,English/Hindi,Module 1: Introduction to Tourism Advertising,Tourism Australia and Chris Hemsworth,https://www.youtube.com/watch?v=vUF7ja9ehIs
5,Sports Management,TOURISM ADS,,12th,English/Hindi,Module 2:  Tourism Ads Case Studies,Train | Expedia,https://www.youtube.com/watch?v=N-DtNm3zK_o
6,Sports Management,TOURISM ADS,,12th,English/Hindi,Module 2:  Tourism Ads Case Studies,Thomas Cook #NeverTooOld - Woman,https://www.youtube.com/watch?v=6gHIRIJOefY
7,Sports Management,TOURISM ADS,,12th,English/Hindi,Module 2:  Tourism Ads Case Studies,TUI advert 2017 | TUI,https://www.youtube.com/watch?v=qj6okQ2WBaw
8,Sports Management,TOURISM ADS,,12th,English/Hindi,Module 2:  Tourism Ads Case Studies,"The Best Expedia ""Paris"" Travel Commercial. ""I lost you because...""",https://www.youtube.com/watch?v=lxgoJvxeUw0
9,Sports Management,TOURISM ADS,,12th,English/Hindi,Module 3: Creative Approaches in Tourism Advertising,Visit Sri Lanka CNN Ad,https://www.youtube.com/watch?v=bQ-D_PMNMrc
10,Sports Management,TOURISM ADS,,12th,English/Hindi,Module 3: Creative Approaches in Tourism Advertising,Sri Lanka Tourism,https://www.youtube.com/watch?v=zAkCYdNGKpU
11,Sports Management,TOURISM ADS,,12th,English/Hindi,Module 3: Creative Approaches in Tourism Advertising,California Tourism - Dreamers TV Commercial,https://www.youtube.com/watch?v=7KokMa8HX5o
12,Sports Management,TOURISM ADS,,12th,English/Hindi,Module 3: Creative Approaches in Tourism Advertising,Creative Tourism Ad.,https://www.youtube.com/watch?v=ofv9kZ_zW-8
13,Sports Management,TOURISM ADS,,12th,English/Hindi,Module 3: Creative Approaches in Tourism Advertising,INCREDIBLE INDIA | by India & You,https://www.youtube.com/watch?v=77czO8sxABI
