"Unnamed: 0","Sector","CourseName","Duration","Minimum Education","Language","Module","TopicName","URL"
9626,"International Relations","Public International Law","0hrs 560min","12th","English/Hindi","Module 1: Introduction to International Law","Introduction to International Law | Public International Law","https://www.youtube.com/watch?v=fJxUanaVuzI"
9627,"International Relations","Public International Law","","12th","English/Hindi","Module 1: Foundations of International Law","Definitions and Meaning of International Law | Public International Law","https://www.youtube.com/watch?v=ywDSiU6FlI0"
9628,"International Relations","Public International Law","","12th","English/Hindi","Module 1: The Nature and Scope of International Law","Public and Private International Law | Meaning and Differences","https://www.youtube.com/watch?v=PJ64ZKMrarc"
9629,"International Relations","Public International Law","","12th","English/Hindi","Module 1: Sources and Evolution","Weaknesses of International Law | Public International Law","https://www.youtube.com/watch?v=hgqGfs_vJXA"
9630,"International Relations","Public International Law","","12th","English/Hindi","Module 2: Subjects of International Law","How to Strengthen International Law | Public International Law","https://www.youtube.com/watch?v=eE_oaBWziQk"
9631,"International Relations","Public International Law","","12th","English/Hindi","Module 2: Nationality and Statelessness","Is International Laws are True Laws? | Public International Law","https://www.youtube.com/watch?v=6c9nXy9hfj8"
9632,"International Relations","Public International Law","","12th","English/Hindi","Module 2: International Law and Individuals","International Law is Vanishing Point of Jurisprudence | Public International Law","https://www.youtube.com/watch?v=iFn3vIf7WqU"
9633,"International Relations","Public International Law","","12th","English/Hindi","Module 2: States and their Interactions","Sources of International Law | Public International Law","https://www.youtube.com/watch?v=Sxqv0W6Sgkc"
9634,"International Relations","Public International Law","","12th","English/Hindi","Module 3: Statehood and Recognition","International Conventions and Treaties | Sources of International Law | Public International Law","https://www.youtube.com/watch?v=XDbQrxb_kuQ"
9635,"International Relations","Public International Law","","12th","English/Hindi","Module 3: Jurisdiction and Immunities","Pacta Sunt Servanda | Public International Law","https://www.youtube.com/watch?v=HonjVusN_Q4"
9636,"International Relations","Public International Law","","12th","English/Hindi","Module 3: International Dispute Resolution","Custom as Source of International Law | Public International Law","https://www.youtube.com/watch?v=oNOPl4v5yPg"
9637,"International Relations","Public International Law","","12th","English/Hindi","Module 3: The Law of the Sea","Opinio Juris Sive Necessitatis | Public International Law","https://www.youtube.com/watch?v=BV-FqTbFZzE"
