"Unnamed: 0","Sector","CourseName","Duration","Minimum Education","Language","Module","TopicName","URL"
7735,"Architecture","Environment Management","23hrs 5min","12th","English/Hindi","Module 1: Introduction to Environmental Management","Introduction to Environmental Management - Environment Management","https://www.youtube.com/watch?v=oHbTgSqGo5c"
7736,"Architecture","Environment Management","","12th","English/Hindi","Module 1: Environment Management Schemes","Environmental Management Schemes - Introduction of Environmental Management","https://www.youtube.com/watch?v=l6JNAOLzKEs"
7737,"Architecture","Environment Management","","12th","English/Hindi","Module 1: Scope of Environmental Management","Scope of Environmental Management","https://www.youtube.com/watch?v=MXXkMe8tT6M"
7738,"Architecture","Environment Management","","12th","English/Hindi","Module 1: Standards for Environment Management System","Standards for Environment Management System","https://www.youtube.com/watch?v=A6uhwmgTGTo"
7739,"Architecture","Environment Management","","12th","English/Hindi","Module 2: Sustainable Development","Sustainable Development","https://www.youtube.com/watch?v=6JlYfafaBO8"
7740,"Architecture","Environment Management","","12th","English/Hindi","Module 2: Global Warming","Global Warming - Global Environmental Concerns - Environment Management","https://www.youtube.com/watch?v=7e0OVoz5qrI"
7741,"Architecture","Environment Management","","12th","English/Hindi","Module 2: Introduction to Acid Rain","Introduction to Acid Rain - Global Environmental Concerns - Environment Management","https://www.youtube.com/watch?v=-pi0I0zGubM"
7742,"Architecture","Environment Management","","12th","English/Hindi","Module 2: Ozone Layer Depletion","Ozone Layer Depletion","https://www.youtube.com/watch?v=Pk_FmNGgQbw"
7743,"Architecture","Environment Management","","12th","English/Hindi","Module 3: Hazardous Waste","Hazardous Waste","https://www.youtube.com/watch?v=lrRLDwUyjFk"
7744,"Architecture","Environment Management","","12th","English/Hindi","Module 3: Loss of Biodiversity","Loss of Biodiversity","https://www.youtube.com/watch?v=NVW2haJabG4"
7745,"Architecture","Environment Management","","12th","English/Hindi","Module 3: Man made Disasters","Man made Disasters","https://www.youtube.com/watch?v=Q4JmtiJNJTY"
7746,"Architecture","Environment Management","","12th","English/Hindi","Module 3: Nuclear Hazards","Nuclear Hazards","https://www.youtube.com/watch?v=NNVngQOoFwg"
7747,"Architecture","Environment Management","","12th","English/Hindi","Module 4: Biomedical Hazards","Biomedical Hazards","https://www.youtube.com/watch?v=VvgzzPxJphs"
7748,"Architecture","Environment Management","","12th","English/Hindi","Module 4: Introduction to Ecosystems","Introduction to Ecosystems - Concepts of Ecology - Environment Management","https://www.youtube.com/watch?v=QsnomXj-iQs"
7749,"Architecture","Environment Management","","12th","English/Hindi","Module 4: Concept of Ecology","Concept of Ecology","https://www.youtube.com/watch?v=bgad_f-hvYI"
7750,"Architecture","Environment Management","","12th","English/Hindi","Module 4: Food Chain and Food Web","Food Chain and Food Web","https://www.youtube.com/watch?v=o0Q5RIg8xuA"
7751,"Architecture","Environment Management","","12th","English/Hindi","Module 5: Ecological Pyramid","Ecological Pyramid","https://www.youtube.com/watch?v=chUyfQOocd4"
7752,"Architecture","Environment Management","","12th","English/Hindi","Module 5: Ecological Interaction Between Organisms","Ecological Interaction Between Organisms","https://www.youtube.com/watch?v=FgZR9VHyT_M"
7753,"Architecture","Environment Management","","12th","English/Hindi","Module 5: Total Quality Environmental Management","Total Quality Environmental Management","https://www.youtube.com/watch?v=mS8mkR-kUM0"
7754,"Architecture","Environment Management","","12th","English/Hindi","Module 5: Corporate Environmental Responsibility CER","Corporate Environmental Responsibility CER","https://www.youtube.com/watch?v=ks_LVefHN7o"
7755,"Architecture","Environment Management","","12th","English/Hindi","Module 6: ISO 14000 Introduction","ISO 14000 Introduction","https://www.youtube.com/watch?v=If9LpRyrAmA"
7756,"Architecture","Environment Management","","12th","English/Hindi","Module 6: ISO 14000 Family","ISO 14000 Family","https://www.youtube.com/watch?v=fwFmRMEo1nQ"
7757,"Architecture","Environment Management","","12th","English/Hindi","Module 6: ISO 14000 Certification","ISO 14000 Certification","https://www.youtube.com/watch?v=EBzLLUoorEc"
7758,"Architecture","Environment Management","","12th","English/Hindi","Module 7: The Environment Protection Act","The Environment Protection Act - General Overview of Major Legislation - Environment Management","https://www.youtube.com/watch?v=PfhEfNWQblM"
7759,"Architecture","Environment Management","","12th","English/Hindi","Module 7: Air Act   Part I","Air Act   Part I","https://www.youtube.com/watch?v=ejKM7aYDWKc"
7760,"Architecture","Environment Management","","12th","English/Hindi","Module 7: The Air Act   Part II","The Air Act   Part II","https://www.youtube.com/watch?v=So5qHC2F3G8"
7761,"Architecture","Environment Management","","12th","English/Hindi","Module 8: The Water Act","The Water Act","https://www.youtube.com/watch?v=i3JU4k_CCNI"
7762,"Architecture","Environment Management","","12th","English/Hindi","Module 8: Wildlife Protection Act","Wildlife Protection Act - General Overview of Major Legislation - Environment Management","https://www.youtube.com/watch?v=bVqzxq0V7Zw"
7763,"Architecture","Environment Management","","12th","English/Hindi","Module 9: Indian Forest Act Part I","Indian Forest Act Part I","https://www.youtube.com/watch?v=9FTi1C_72ao"
7764,"Architecture","Environment Management","","12th","English/Hindi","Module 9: Indian Forest Act Part II","Indian Forest Act Part II","https://www.youtube.com/watch?v=-vStUtPXgLE"
7765,"Architecture","Environment Management","","12th","English/Hindi","Module 10: Indian Forest Act Part III","Indian Forest Act Part III","https://www.youtube.com/watch?v=qynt0Hv_Bu0"
7766,"Architecture","Environment Management","","12th","English/Hindi","Module 10: Indian Forest Act Part IV","Indian Forest Act Part IV","https://www.youtube.com/watch?v=8IvSvs2ulao"
7767,"Architecture","Environment Management","","12th","English/Hindi","Module 11: Factories Act","Factories Act","https://www.youtube.com/watch?v=TlVjEXbXqJ0"
