S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Information Technology,Internet of Things - IoT,9hrs 2min,12th,English/Hindi,Module 1: Introduction to IoT,Internet of Things by Engineering Funda,https://www.youtube.com/watch?v=b-fCl-UDJuo
2,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 1: Introduction to IoT,IoT Introduction | Fundamentals of IoT | Definition of IoT | Importance of IoT | History of IoT,https://www.youtube.com/watch?v=om-5QTbLCCs
3,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 1: Introduction to IoT,IoT Components | Working of IoT | Sensors | Actuators | Role of IoT | IoT Cloud | IoT Analytics,https://www.youtube.com/watch?v=8VOuA2LFRYA
4,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 1: Introduction to IoT,Advantages and Disadvantages of IoT | IoT Advantages | IoT Disadvantages | IoT | Internet of Things,https://www.youtube.com/watch?v=ODc52WQtF_0
5,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 2: Advantages and Disadvantages of IoT,IoT Statistics | Current and Future Statics of IoT | Some Facts about IoT | The Potential of IoT,https://www.youtube.com/watch?v=YI81-n5yz2g
6,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 2: Advantages and Disadvantages of IoT,IoT Characteristics | IoT Features | Parameters of IoT | IoT | Internet of Things,https://www.youtube.com/watch?v=02u0tTnMECs
7,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 2: Advantages and Disadvantages of IoT,M2M Network | M2M and IoT basics | M2M Architecture | M2M Gateway | M2M Summery | IoT,https://www.youtube.com/watch?v=CJ6FdlQqgPM
8,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 2: Advantages and Disadvantages of IoT,IoT and M2M differences | Hardware of IoT & M2M | Communication Layers of IoT & M2M | IoT,https://www.youtube.com/watch?v=S3mNY72XbwM
9,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 3: M2M and IoT,IoT Reference Model by CISCO | Basics of IoT reference model | Hierarchy of IoT | CISCO | IoT,https://www.youtube.com/watch?v=hHzupBLC4Ew
10,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 3: M2M and IoT,IoT Architecture | Data Flow in IoT | Working of IoT | Components of IoT | Technologies of IoT,https://www.youtube.com/watch?v=bIbfkOPhJL4
11,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 3: M2M and IoT,Physical Design of IoT | Basics of IoT Physical Design | Things in IoT | IoT Protocols | IoT,https://www.youtube.com/watch?v=xG6WGad80wA
12,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 3: M2M and IoT,IoT Functional Block Diagram | Logical Design of IoT | Devices in IoT | Services in IoT | IoT,https://www.youtube.com/watch?v=V2DzTSyd24A
13,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 4: IoT Architecture and Design,Communication Models used in IoT | Request Response | Publish Subscribe | Push Pull | Exclusive Pair,https://www.youtube.com/watch?v=tTqrSN--KC8
14,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 4: IoT Architecture and Design,Communication API in IoT | REST API in IoT | WebSocket API in IoT | REST API Vs WebSocket API | IoT,https://www.youtube.com/watch?v=cRV4HQ39S2s
15,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 4: IoT Architecture and Design,IoT Components and IoT Levels or IoT Deployment Templets | IoT Components | IoT Levels | IoT,https://www.youtube.com/watch?v=JbUBOpXFc9E
16,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 4: IoT Architecture and Design,"IoT Functional Stack, Five Layer Architecture of IoT | IoT Architecture | IoT | Internet of Things",https://www.youtube.com/watch?v=mfFlNRP4nS4
17,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 5: Communication in IoT,IoT Operating Systems | IoT OS | Basics of IoT OS | Types of IoT OS | Comparison of IoT OS | IoT,https://www.youtube.com/watch?v=a-Ygezkfz7s
18,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 5: Communication in IoT,Sensors in IoT | Basics of Sensors in IoT | Characteristics of Sensors in IoT | Types of Sensors,https://www.youtube.com/watch?v=MaP3w25muhY
19,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 5: Communication in IoT,Gateway in IoT | What is IoT Gateway | Functions of IoT Gateway | Types of IoT Gateway | IoT,https://www.youtube.com/watch?v=hmAQ8biHzXQ
20,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 5: Communication in IoT,Challenges in IoT | Security Challenges in IoT | Privacy Challenges in IoT | Connectivity Challenges,https://www.youtube.com/watch?v=t0kTYpNZlFQ
21,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 6: IoT Architecture and Layers,IoT Security Problems | IoT Security Threats | DOS - Denial of Service | IoT Security | IoT,https://www.youtube.com/watch?v=ijhU66n5Po8
22,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 6: IoT Architecture and Layers,Elements of IoT Security | Authentication | Access Control | Data Security | Non Repudiation,https://www.youtube.com/watch?v=qzre4NKO_LE
23,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 6: IoT Architecture and Layers,IoT Security Challenges | IoT Security | IoT | Internet of Things,https://www.youtube.com/watch?v=y1iDtMmc_iE
24,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 6: IoT Architecture and Layers,IoT Tomography | IoT Security Tomography | Basics of IoT Tomography | Computational Tomography | IoT,https://www.youtube.com/watch?v=e7vHlcEjT78
25,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 7: Gateway and Challenges in IoT,Layer Attacker Model | Basics | Possible Attacks | Security Solution | IoT Security | IoT,https://www.youtube.com/watch?v=mrdhodzMoOY
26,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 7: Gateway and Challenges in IoT,IoT Security Architecture | Device Security | Communication Security | Cloud Security | IoT Security,https://www.youtube.com/watch?v=w0zJXzZFPgM
27,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 7: Gateway and Challenges in IoT,Best Practices for Securing IoT System | IoT Practices | IoT Security | IoT | Internet of Things,https://www.youtube.com/watch?v=7gwqO7MpNB0
28,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 7: Gateway and Challenges in IoT,Emerging Trends in IoT | IoT Technologies | Edge Computing | AI & ML | 5G Networks | Blockchain,https://www.youtube.com/watch?v=P_N2lJtfST0
29,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 8: IoT Security,What is IP Addressing? | Data Transfer using IP Address | IP Address | Basics of IP | IPV4 | IPV6,https://www.youtube.com/watch?v=FifMrB9SaEs
30,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 8: IoT Security,IPV4 Vs IPV6 | Comparison of IPV4 and IPV6 | IPV4 parameters | IPV4 parameters | IPV4 | IPV6,https://www.youtube.com/watch?v=MlyhO7mCp2o
31,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 8: IoT Security,IP suits for IoT | Basics of IP in IoT | Advantages of IP in IoT | Last Mile Connection of IP | IoT,https://www.youtube.com/watch?v=ludH89zwkzE
32,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 8: IoT Security,Wireless Sensor Networks - WSN | Architecture | Basics | Characteristics | IoT Enabling Technologies,https://www.youtube.com/watch?v=BBvG7uzmOV0
33,Information Technology,Internet of Things - IoT,,12th,English/Hindi,Module 9: IoT Security Attacks and Solutions,Cloud Computing Networks | Basics of Cloud Computing | Cloud Models | Cloud Providers | IoT,https://www.youtube.com/watch?v=g8Y_9mujMDs
