S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Information Technology,Cyber Security Playlist [2024 Updated]🔥,17hrs 19min,12th,English/Hindi,Module 1: Introduction to Cybersecurity,What Is Cyber Security | How It Works? | Cyber Security In 7 Minutes | Cyber Security | Simplilearn,https://www.youtube.com/watch?v=inWWhr5tnEA
2,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 1: Introduction to Cybersecurity,What Is Firewall ? | Firewall Explained | Firewalls and Network Security | Simplilearn,https://www.youtube.com/watch?v=9GZlVOafYTg
3,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 1: Introduction to Cybersecurity,Phishing Explained In 6 Minutes | What Is A Phishing Attack? | Phishing Attack | Simplilearn,https://www.youtube.com/watch?v=XBkzBrXlle0
4,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 1: Introduction to Cybersecurity,Ransomware In Cybersecurity | What Is Ransomware? | Ransomware Attack | Simplilearn,https://www.youtube.com/watch?v=-KL9APUjj3E
5,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 2: Network Security,What Is VPN & How Does It Work? | VPN Explained In 5 Minutes | Virtual Private Network | Simplilearn,https://www.youtube.com/watch?v=_-DekqEyAV0
6,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 2: Network Security,Proxy In 5 Minutes | What Is A Proxy? | What Is A Proxy Server? | Proxy Explained | Simplilearn,https://www.youtube.com/watch?v=j9-Y0KWVJ1k
7,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 2: Network Security,5G Explained In 7 Minutes | What is 5G? | How 5G Works? | 5G: The Next-Gen Network | Simplilearn,https://www.youtube.com/watch?v=mo1lNRKnayA
8,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 2: Network Security,Cyber War Explained In 6 Minutes | What Is Cyber War? | Cyber Security For Beginners | Simplilearn,https://www.youtube.com/watch?v=XbMUJpmSkxY
9,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 3: Cyber Threats and Attacks,What Is Cybersecurity: How It Works? |Cyber Security In 2 Minutes | Cyber Security | Simplilearn,https://www.youtube.com/watch?v=Q2W_nNdReXM
10,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 3: Cyber Threats and Attacks,Cybersecurity in 1 Minute | What Is Cybersecurity? | Introduction to Cybersecurity | Simplilearn,https://www.youtube.com/watch?v=Y6nauquu3CY
11,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 3: Cyber Threats and Attacks,Cyber Security Crash Course | Cyber Security Training For Beginners | Cyber Security | Simplilearn,https://www.youtube.com/watch?v=U-fpEHLIzQE
12,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 3: Cyber Threats and Attacks,Cyber Security Full Course - Learn Cyber Security In 8 Hours | Cyber Security Training |Simplilearn,https://www.youtube.com/watch?v=PlHnamdwGmw
13,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 4: Ethical Hacking and Penetration Testing,Kali Linux Tutorial 2022 | Kali Linux For Beginners | Learn Kali Linux | Ethical Hacking|Simplilearn,https://www.youtube.com/watch?v=M3JhyWh1HgQ
14,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 4: Ethical Hacking and Penetration Testing,🔥Cybersecurity basics | Cybersecurity Basic Knowledge | Cybersecurity | 2024 | Simplilearn,https://www.youtube.com/watch?v=njPY7pQTRWg
15,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 4: Ethical Hacking and Penetration Testing,Cyber Security Course | Learn Cyber Security In One Video | Cyber Security Training | Simplilearn,https://www.youtube.com/watch?v=GE-T1o-6zUM
16,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 4: Ethical Hacking and Penetration Testing,CISSP Full Training Masterclass In 3 Hours | CISSP Training Video 2022 | CISSP Tutorial |Simplilearn,https://www.youtube.com/watch?v=i6vKjSa20iw
17,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 5: Cryptography,Expert Tips For A Successful Cyber Security Career Today | Cyber Security Training 2020| Simplilearn,https://www.youtube.com/watch?v=VGsfzHRga6s
18,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 5: Cryptography,Free CISSP Training Video | CISSP Tutorial Online Part 1,https://www.youtube.com/watch?v=JWqd_qaR81g
19,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 5: Cryptography,Communications and Network Security | CISSP Training Videos,https://www.youtube.com/watch?v=n6S5wR-NDyc
20,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 5: Cryptography,CISA Training Video | Process of Auditing Information Systems - Part 1,https://www.youtube.com/watch?v=i7XGhj3UPxE
21,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 6: Cybersecurity Certifications and Career Paths,CISA Domain 2 | Governance And Management Of IT | Simplilearn,https://www.youtube.com/watch?v=tt80zOSj9Ko
22,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 6: Cybersecurity Certifications and Career Paths,CISA Domain 4 | Information Systems Operations | Simplilearn,https://www.youtube.com/watch?v=1HA0anHwXMI
23,Information Technology,Cyber Security Playlist [2024 Updated]🔥,,12th,English/Hindi,Module 6: Cybersecurity Certifications and Career Paths,"Expert Talk On Cyber Security With Faiz A Shaikh, CIO | Why Cybersecurity Is Important?| Simplilearn",https://www.youtube.com/watch?v=WgnvwKlVy4g
