Unnamed: 0,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
7126,Information Technology,E-Business,29hrs 13min,12th,English/Hindi,Module 1: Introduction to E-Business,Prof  Mamata Jenamani,https://www.youtube.com/watch?v=vzb5gyms-60
7127,Information Technology,E-Business,,12th,English/Hindi,Module 1: Prof Mamata Jenamani,Introduction,https://www.youtube.com/watch?v=BGEQCn6EEDA
7128,Information Technology,E-Business,,12th,English/Hindi,Module 1: Types of e-business transactions,Types of e-business transactions,https://www.youtube.com/watch?v=GApeD4QN7xU
7129,Information Technology,E-Business,,12th,English/Hindi,Module 1: Business Models on the web,Business Models on the web,https://www.youtube.com/watch?v=ws2Od0EuYm4
7130,Information Technology,E-Business,,12th,English/Hindi,Module 2: Business Models on the web (cont.),Business Models on the web (cont.),https://www.youtube.com/watch?v=51grjrn96WA
7131,Information Technology,E-Business,,12th,English/Hindi,Module 2: Innovative E-Business models for Bricks and Mortar firms,Innovative E-Business models for Bricks and Mortar firms,https://www.youtube.com/watch?v=Q1-0V9xFxjQ
7132,Information Technology,E-Business,,12th,English/Hindi,Module 2: Inter and Intra Organizational Business Processes,Inter and Intra Organizational Business Processes,https://www.youtube.com/watch?v=sWAaCN8WTMY
7133,Information Technology,E-Business,,12th,English/Hindi,Module 3: Information system foundations,Information system foundations,https://www.youtube.com/watch?v=LkdlvwzDSpY
7134,Information Technology,E-Business,,12th,English/Hindi,Module 3: Types of business information system,Types of business information system,https://www.youtube.com/watch?v=JB_oA8Jeibg
7135,Information Technology,E-Business,,12th,English/Hindi,Module 3: Decision support for the management,Decision support for the management,https://www.youtube.com/watch?v=z5elraYUTsA
7136,Information Technology,E-Business,,12th,English/Hindi,Module 4: Enterprise Resource planning,Enterprise Resource planning,https://www.youtube.com/watch?v=S0yjCpwr31A
7137,Information Technology,E-Business,,12th,English/Hindi,Module 4: E-Marketing,E-Marketing (Cont.),https://www.youtube.com/watch?v=k9DVD-4gf6Y
7138,Information Technology,E-Business,,12th,English/Hindi,Module 4: Connecting with stakeholders,Supply Chain Management  I -The Information flow,https://www.youtube.com/watch?v=01pbJglsxNM
7139,Information Technology,E-Business,,12th,English/Hindi,Module 5: E-procurement -Reengineering the traditional procurement process,Supply Chain Management  II -integration,https://www.youtube.com/watch?v=Fb3pLj3XoAo
7140,Information Technology,E-Business,,12th,English/Hindi,Module 5: E-procurement -New paradigms in the procurement process,Supply Chain Management  III - interoperability,https://www.youtube.com/watch?v=bE8Kr5zyBts
7141,Information Technology,E-Business,,12th,English/Hindi,Module 5: E-procurement e-procurement Implementation issues and risks,Supply Chain Management  IV -logistics and distribution,https://www.youtube.com/watch?v=esfYr-LVIVM
7142,Information Technology,E-Business,,12th,English/Hindi,Module 6: Customer relationship management,Supply Chain Management  V -E-Commerce supply chain,https://www.youtube.com/watch?v=45aW3NKu7wc
7143,Information Technology,E-Business,,12th,English/Hindi,Module 6: Components of E-Business Infrastructure,E-Marketing,https://www.youtube.com/watch?v=Ufw5JkHGEaA
7144,Information Technology,E-Business,,12th,English/Hindi,Module 6: Internet and the Web,Connecting with stakeholders,https://www.youtube.com/watch?v=SilC7UNl_jY
7145,Information Technology,E-Business,,12th,English/Hindi,Module 7: Networking resources,E-procurement -Reengineering the traditional procurement process,https://www.youtube.com/watch?v=GZ18P6GCqYY
7146,Information Technology,E-Business,,12th,English/Hindi,Module 7: Hardware and software resources,E-procurement -New paradigms in the procurement process,https://www.youtube.com/watch?v=B20-0QEJ0H8
7147,Information Technology,E-Business,,12th,English/Hindi,Module 7: Data resources,E-procurement e-procurement Implementation issues and risks,https://www.youtube.com/watch?v=4me5a884wDY
7148,Information Technology,E-Business,,12th,English/Hindi,Module 8: Security categories,Customer relationship management,https://www.youtube.com/watch?v=j00ijbK4HOg
7149,Information Technology,E-Business,,12th,English/Hindi,Module 8: Security terminologies,Components of E-Business Infrastructure,https://www.youtube.com/watch?v=I8NGtuJyIUE
7150,Information Technology,E-Business,,12th,English/Hindi,Module 8: Digital signature,Internet and the Web,https://www.youtube.com/watch?v=96WQqNu7x6Q
7151,Information Technology,E-Business,,12th,English/Hindi,Module 9: Protocols for security  TLS,Networking resources,https://www.youtube.com/watch?v=xgiOVfIiVII
7152,Information Technology,E-Business,,12th,English/Hindi,Module 9: Impact of security protocol on server performance,Hardware and software resources,https://www.youtube.com/watch?v=ceU2maGlGg0
7153,Information Technology,E-Business,,12th,English/Hindi,Module 9: Digital Payment systems,Data resources,https://www.youtube.com/watch?v=dABOh5rQJDg
7154,Information Technology,E-Business,,12th,English/Hindi,Module 10: Interoperability of information system,Security categories,https://www.youtube.com/watch?v=Rezq4YSD0RM
7155,Information Technology,E-Business,,12th,English/Hindi,Module 10: Electronic data interchange (EDI),Security terminologies,https://www.youtube.com/watch?v=6iYqQ5tSSIY
7156,Information Technology,E-Business,,12th,English/Hindi,Module 10: Fundamentals of web services,Digital signature,https://www.youtube.com/watch?v=bUdSaW6n-Dk
7157,Information Technology,E-Business,,12th,English/Hindi,Module 11: Fundamentals of cloud based systems,Protocols for security  TLS,https://www.youtube.com/watch?v=s2lvpDsIVcc
7158,Information Technology,E-Business,,12th,English/Hindi,Module 11: Automatic data capture using RFID,Impact of security protocol on server performance,https://www.youtube.com/watch?v=VvVG_5e4U3Y
7159,Information Technology,E-Business,,12th,English/Hindi,Module 11: Automatic data capture using RFID and its applications,Digital Payment systems,https://www.youtube.com/watch?v=NNqkdk5S5sQ
7160,Information Technology,E-Business,,12th,English/Hindi,Module 12: Automatic data capture using RFID and its applications (Cont.),Interoperability of information system,https://www.youtube.com/watch?v=4S--oKekOMs
7161,Information Technology,E-Business,,12th,English/Hindi,Module 12: GPS and GIS in supply chain,Electronic data interchange (EDI),https://www.youtube.com/watch?v=StZXPRTJu38
7162,Information Technology,E-Business,,12th,English/Hindi,Module 12: Sensors and IOT:  Traceability Across the supply chain,Fundamentals of web services,https://www.youtube.com/watch?v=ilRTMR3uqKI
7163,Information Technology,E-Business,,12th,English/Hindi,Module 13: Business Analytics and Big data,Fundamentals of cloud based systems,https://www.youtube.com/watch?v=RWCU6CTPxS0
7164,Information Technology,E-Business,,12th,English/Hindi,Module 13: Decision support Concepts,Automatic data capture using RFID,https://www.youtube.com/watch?v=WvxI8USnLF4
7165,Information Technology,E-Business,,12th,English/Hindi,Module 13: Understanding the web log,Automatic data capture using RFID and its applications,https://www.youtube.com/watch?v=RVsVYDuVuHI
7166,Information Technology,E-Business,,12th,English/Hindi,Module 14: Understanding the web log-II,Automatic data capture using RFID and its applications (Cont.),https://www.youtube.com/watch?v=n1JpQ_DosiY
7167,Information Technology,E-Business,,12th,English/Hindi,Module 14: Using the Web log :   Web usage mining,GPS and GIS in supply chain,https://www.youtube.com/watch?v=0O5PiW5m_jM
7168,Information Technology,E-Business,,12th,English/Hindi,Module 14: User behaviour modelling from web log,Sensors and IOT:  Traceability Across the supply chain,https://www.youtube.com/watch?v=ZGw37SNUr9I
7169,Information Technology,E-Business,,12th,English/Hindi,Module 15: User behaviour modelling from web log (Cont.),Business Analytics and Big data,https://www.youtube.com/watch?v=3hpiSh4Bfu4
7170,Information Technology,E-Business,,12th,English/Hindi,Module 15: E-Business Capacity Planning,Decision support Concepts,https://www.youtube.com/watch?v=kMTUqIViPYA
7171,Information Technology,E-Business,,12th,English/Hindi,Module 15: E-Business Capacity Planning (Cont.),Understanding the web log,https://www.youtube.com/watch?v=8gem-KIqNws
7172,Information Technology,E-Business,,12th,English/Hindi,Module 16: Introduction to Recommender System,Understanding the web log-II,https://www.youtube.com/watch?v=dWURm73oWNI
7173,Information Technology,E-Business,,12th,English/Hindi,Module 16: Content Based  Recommender System,Using the Web log :   Web usage mining,https://www.youtube.com/watch?v=e9JrxkGuLSE
7174,Information Technology,E-Business,,12th,English/Hindi,Module 16: Collaborative Filtering Based  Recommender System,User behaviour modelling from web log,https://www.youtube.com/watch?v=r_tPp8bjNL8
7175,Information Technology,E-Business,,12th,English/Hindi,Module 17: Association and  Demographics Based Recommended System,User behaviour modelling from web log (Cont.),https://www.youtube.com/watch?v=J4KEmodpFsg
7176,Information Technology,E-Business,,12th,English/Hindi,Module 17: Dynamic Pricing,E-Business Capacity Planning,https://www.youtube.com/watch?v=x15uVQI-NLU
7177,Information Technology,E-Business,,12th,English/Hindi,Module 17: Introduction to Auction,E-Business Capacity Planning (Cont.),https://www.youtube.com/watch?v=deaMYNoXHSY
7178,Information Technology,E-Business,,12th,English/Hindi,Module 18: Economic Considerations in Auction,Introduction to Recommender System,https://www.youtube.com/watch?v=0x62rf4TGdE
7179,Information Technology,E-Business,,12th,English/Hindi,Module 18: Winner Determination Problem,Content Based  Recommender System,https://www.youtube.com/watch?v=fw-pHvbviqE
7180,Information Technology,E-Business,,12th,English/Hindi,Module 18: Online auction issues,Collaborative Filtering Based  Recommender System,https://www.youtube.com/watch?v=0pOsAv36LbU
