S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Information Technology,User Interface Design,7hrs 1min,12th,English/Hindi,Module 1: Introduction,User Interface Design,https://www.youtube.com/watch?v=jLQauZP2e_4
2,Information Technology,User Interface Design,,12th,English/Hindi,Module 1: Introduction,Introduction,https://www.youtube.com/watch?v=TEd3wuw_xNw
3,Information Technology,User Interface Design,,12th,English/Hindi,Module 1: Introduction,User Interface Designer,https://www.youtube.com/watch?v=aaGPJzO9FIk
4,Information Technology,User Interface Design,,12th,English/Hindi,Module 2: Design methods-I,Design methods-I,https://www.youtube.com/watch?v=RDX2ybDDHM8
5,Information Technology,User Interface Design,,12th,English/Hindi,Module 2: Design methods-I,Design Methods -II,https://www.youtube.com/watch?v=V5IgT_0rJzE
6,Information Technology,User Interface Design,,12th,English/Hindi,Module 2: Design methods-I,Human Factor in Interaction Design,https://www.youtube.com/watch?v=Zg7o-uTYpy8
7,Information Technology,User Interface Design,,12th,English/Hindi,Module 3: User Research- I,User Research- I,https://www.youtube.com/watch?v=-wzNTPXVIyM
8,Information Technology,User Interface Design,,12th,English/Hindi,Module 3: User Research- I,User Research - II,https://www.youtube.com/watch?v=XT152i5asdQ
9,Information Technology,User Interface Design,,12th,English/Hindi,Module 3: User Research- I,Low Fidelity Design - I,https://www.youtube.com/watch?v=K-DRTBMnzm8
10,Information Technology,User Interface Design,,12th,English/Hindi,Module 4: Low Fidelity Design- II,Low Fidelity Design- II,https://www.youtube.com/watch?v=7pLuoIgZ3UA
11,Information Technology,User Interface Design,,12th,English/Hindi,Module 4: Low Fidelity Design- II,High Fidelity Design,https://www.youtube.com/watch?v=KCYLE78w074
12,Information Technology,User Interface Design,,12th,English/Hindi,Module 4: Low Fidelity Design- II,Visual Cognition,https://www.youtube.com/watch?v=lqoTyQ2Mrxs
13,Information Technology,User Interface Design,,12th,English/Hindi,Module 5: Contemporary Visual Language in Design - I,Contemporary Visual Language in Design - I,https://www.youtube.com/watch?v=h2Pkq-w4mgw
14,Information Technology,User Interface Design,,12th,English/Hindi,Module 5: Contemporary Visual Language in Design - I,Contemporary Visual Language in Design - II,https://www.youtube.com/watch?v=TdekOPUp96A
15,Information Technology,User Interface Design,,12th,English/Hindi,Module 5: Contemporary Visual Language in Design - I,Usage of Typography in User Interface Design - I,https://www.youtube.com/watch?v=6RAn2LWS654
16,Information Technology,User Interface Design,,12th,English/Hindi,Module 6: Usage of Typography in User Interface Design - II,Usage of Typography in User Interface Design - II,https://www.youtube.com/watch?v=qGATqzMK3YE
17,Information Technology,User Interface Design,,12th,English/Hindi,Module 6: Usage of Typography in User Interface Design - II,Design Semiotics and Visual Perception,https://www.youtube.com/watch?v=_tK6JS57MA4
18,Information Technology,User Interface Design,,12th,English/Hindi,Module 6: Usage of Typography in User Interface Design - II,Visual Communication Design,https://www.youtube.com/watch?v=Y9ixRTTx5iU
19,Information Technology,User Interface Design,,12th,English/Hindi,Module 7: User Testing - I,User Testing - I,https://www.youtube.com/watch?v=Jsea9xTM6hQ
20,Information Technology,User Interface Design,,12th,English/Hindi,Module 7: User Testing - I,User Testing - II,https://www.youtube.com/watch?v=lf3mkGdrp7s
21,Information Technology,User Interface Design,,12th,English/Hindi,Module 7: User Testing - I,Contemporary Interface Design Technology,https://www.youtube.com/watch?v=XrpAfaaE_y8
