S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Medicine,Immunology,84hrs 23min,12th,English/Hindi,Module 1: Introduction to Inflammation,Immunology | Inflammation: Vascular Events: Part 1,https://www.youtube.com/watch?v=LArxUakFsFs
2,Medicine,Immunology,,12th,English/Hindi,Module 1: Introduction to Inflammation,Immunology | Inflammation: Cellular Events: Part 2,https://www.youtube.com/watch?v=yTIZpzoaIT0
3,Medicine,Immunology,,12th,English/Hindi,Module 1: Introduction to Inflammation,Immunology | Inflammation: Complement Proteins: Part 3,https://www.youtube.com/watch?v=80Q-OPDjoE8
4,Medicine,Immunology,,12th,English/Hindi,Module 1: Introduction to Inflammation,Immunology | Inflammation: Toll Like Receptors and Interferons: Part 4,https://www.youtube.com/watch?v=cKSWHMRPOoI
5,Medicine,Immunology,,12th,English/Hindi,Module 2: Toll-like Receptors & Interferons,Immunology | Adaptive Immunity,https://www.youtube.com/watch?v=7_hiaCq2rew
6,Medicine,Immunology,,12th,English/Hindi,Module 2: Toll-like Receptors & Interferons,Immunology | Immune System: Overview,https://www.youtube.com/watch?v=qkIfYwnaYqc
7,Medicine,Immunology,,12th,English/Hindi,Module 3: Immune System Overview & Antibody Structure/Function,Immunology | Antibody Structure & Function,https://www.youtube.com/watch?v=zg61a3BoR8Y
8,Medicine,Immunology,,12th,English/Hindi,Module 4: T-Cell Development,Immunology | T- Cell Development,https://www.youtube.com/watch?v=JeV-HuPq7CI
