S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,27hrs 0min,12th,English/Hindi,Module 1: Introduction to Human Biology,Human Physiology and Anatomy in Nutrition | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=ljhNTku26Bk
2,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,12th,English/Hindi,"Module 2: Tissues, Systems, and Their Functions",Importance of Cells as Structural & Functional Unit of Life Part 1 | DIPLOMA | NEET | Rakhi Ma'am,https://www.youtube.com/watch?v=4pGz_roacVo
3,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,12th,English/Hindi,Module 3: Blood and Circulation,Importance of Cells as Structural and Functional Unit of Life Part 2 |  DIPLOMA | NEET | Rakhi Ma'am,https://www.youtube.com/watch?v=P09zKA0_7JM
4,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,12th,English/Hindi,Module 4: Digestion and Nutrition,Different Types of Body Tissue and Their Functions Part I DIPLOMA | NEET | Rakhi Ma'am,https://www.youtube.com/watch?v=l7tKbWCIe-A
5,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,12th,English/Hindi,Module 5: Respiration and Circulation,Different Types of Body Tissue and Their Functions Part 2 |  DIPLOMA | NEET | Rakhi Ma'am,https://www.youtube.com/watch?v=t0iS3DQcSWk
6,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,12th,English/Hindi,Module 6:  Musculoskeletal System,"Understanding Membranes, Glands, and Body Fluids in Human Body | DIPLOMA | NEET | Rakhi Rana Ma'am",https://www.youtube.com/watch?v=gF82VzOnRHU
7,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,12th,English/Hindi,Module 7: Endocrine and Nervous Systems,Blood Components and their Functions in the Human Body | DIPLOMA | NEET | Rakhi Ma'am,https://www.youtube.com/watch?v=Ld8yXqsTKFo
8,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,12th,English/Hindi,Module 8: Excretion and Homeostasis,Red Blood Cells and Hemoglobin in the Human Body  | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=3BKhIQihjw0
9,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,12th,English/Hindi,Module 9: Introduction to Nutrition and Dietetics,Platelets and White Blood Cells in the Human Body | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=UN3s2MqBjsE
10,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,12th,English/Hindi,Module 10: Macronutrients and Digestion,Blood Clotting and Blood Groups in the Human Body | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=fB1vjEvp49s
