S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
26,Education,Adult Education,,12th,English/Hindi,Module 8: Food and Tradition,Rise's Kitchen - 21 Feb 2021,https://www.youtube.com/watch?v=m3tY_cznT_Y
27,Education,Adult Education,,12th,English/Hindi,Module 8: Food and Tradition,Origins of Modern Art 5/5,https://www.youtube.com/watch?v=KHgIu_nCIx0
28,Education,Adult Education,,12th,English/Hindi,Module 9: Spiritual Growth,Releasing Spiritual Hametz 2,https://www.youtube.com/watch?v=PYV_B1buE0M
29,Education,Adult Education,,12th,English/Hindi,Module 9: Spiritual Growth,Releasing Spiritual Hametz 3,https://www.youtube.com/watch?v=1clv_Hxab7g
30,Education,Adult Education,,12th,English/Hindi,Module 9: Spiritual Growth,Releasing Our Spiritual Hametz 4,https://www.youtube.com/watch?v=YUJ4zuigybE
31,Education,Adult Education,,12th,English/Hindi,Module 10: Science and Judaism,SIYR: Judaism & Science III,https://www.youtube.com/watch?v=ttV_FFnI0Mg
32,Education,Adult Education,,12th,English/Hindi,Module 10: Science and Judaism,SIYR Judaism & Science IV,https://www.youtube.com/watch?v=qAcY3_e0BQA
33,Education,Adult Education,,12th,English/Hindi,Module 11: Shabbat Reflections,Bonnie Cramer D'var Shabbat Shemini,https://www.youtube.com/watch?v=xambX8yvNAI
34,Education,Adult Education,,12th,English/Hindi,Module 12: Aging and Spirituality,"To 120: Biblical Perspectives on Aging, with Dr. Ora Horn Prouser",https://www.youtube.com/watch?v=aO6zI52_H_0
35,Education,Adult Education,,12th,English/Hindi,Module 13: Jewish History and Culture,Keshet Gates CAA Community Learning,https://www.youtube.com/watch?v=hwFaIL__5ys
36,Education,Adult Education,,12th,English/Hindi,Module 13: Jewish History and Culture,Tanakh Tour de Force 3,https://www.youtube.com/watch?v=H6NT5obYBzY
37,Education,Adult Education,,12th,English/Hindi,Module 13: Jewish History and Culture,Shtetlers Director Discussion,https://www.youtube.com/watch?v=l5UMOWes31c
38,Education,Adult Education,,12th,English/Hindi,Module 13: Jewish History and Culture,Rosenwald Discussion with Aviva Kempner,https://www.youtube.com/watch?v=-BT_6VssG84
39,Education,Adult Education,,12th,English/Hindi,Module 14: Film and Discussion,Resting in the Words of the Psalms with Dr Rachel Anisfeld,https://www.youtube.com/watch?v=dD7O7AXHVyU
40,Education,Adult Education,,12th,English/Hindi,Module 15: Psalms and Spirituality,Avara program,https://www.youtube.com/watch?v=8t2wAHsQ07k
41,Education,Adult Education,,12th,English/Hindi,Module 16: Contemporary Jewish Life,Rabbi Waskow,https://www.youtube.com/watch?v=1Z0ZJHOzYRU
42,Education,Adult Education,,12th,English/Hindi,Module 16: Contemporary Jewish Life,Medical Marijuana Program,https://www.youtube.com/watch?v=RM0r-jyN46w
43,Education,Adult Education,,12th,English/Hindi,Module 17: Jewish Ethics,Rabbi Waskow 3,https://www.youtube.com/watch?v=BxLiJbLiQF4
44,Education,Adult Education,,12th,English/Hindi,Module 17: Jewish Ethics,Humans of Tel Aviv,https://www.youtube.com/watch?v=irIsXsCVvsY
45,Education,Adult Education,,12th,English/Hindi,Module 18: Israeli Society,JW discussion Prophets 1,https://www.youtube.com/watch?v=DEbpd4Ho0eI
46,Education,Adult Education,,12th,English/Hindi,Module 19: Exploring the Prophets,JW discussion Prophets 2,https://www.youtube.com/watch?v=4IOX-uZvk_I
47,Education,Adult Education,,12th,English/Hindi,Module 19: Exploring the Prophets,Prophets' discussion 3 with JW,https://www.youtube.com/watch?v=D1YVqhsBOlQ
48,Education,Adult Education,,12th,English/Hindi,Module 19: Exploring the Prophets,Prophets Disscusion 4 with JW,https://www.youtube.com/watch?v=bX77HZn1Ths
49,Education,Adult Education,,12th,English/Hindi,Module 19: Exploring the Prophets,The Archaeology of Jerusalem from King David to Sultan Suleiman,https://www.youtube.com/watch?v=9nqNXPpJTIk
