S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Education,EDU602 Educational Leadership and Management,15hrs 14min,12th,English/Hindi,Module 1: Introduction to Educational Leadership and Management,EDU602_Topic001,https://www.youtube.com/watch?v=psc2LPv-T6I
2,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 1: Introduction to Educational Leadership and Management,EDU602_Topic002,https://www.youtube.com/watch?v=chBSbssdoos
3,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 1: Introduction to Educational Leadership and Management,EDU602_Topic003,https://www.youtube.com/watch?v=8W46_aRl8WU
4,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 1: Introduction to Educational Leadership and Management,EDU602_Topic004,https://www.youtube.com/watch?v=GkAjftV7Mlc
5,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 2: Theories of Leadership and Management,EDU602_Topic005,https://www.youtube.com/watch?v=AMzx7GaNOY0
6,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 2: Theories of Leadership and Management,EDU602_Topic006,https://www.youtube.com/watch?v=LSSJBPc6NxM
7,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 2: Theories of Leadership and Management,EDU602_Topic007,https://www.youtube.com/watch?v=ZpRbNjRuKzw
8,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 3: School Culture and Climate,EDU602_Topic008,https://www.youtube.com/watch?v=Z2t4yMgGVeM
9,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 3: School Culture and Climate,EDU602_Topic009,https://www.youtube.com/watch?v=dj9aqsLccz0
10,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 3: School Culture and Climate,EDU602_Topic010,https://www.youtube.com/watch?v=azH8chngOAo
11,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 4: Educational Planning and Decision-Making,EDU602_Topic011,https://www.youtube.com/watch?v=-Ye-0oomNig
12,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 4: Educational Planning and Decision-Making,EDU602_Topic012,https://www.youtube.com/watch?v=QIhOEnE8sHw
13,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 4: Educational Planning and Decision-Making,EDU602_Topic013,https://www.youtube.com/watch?v=iP4NsaiAxFY
14,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 5: Human Resource Management in Education,EDU602_Topic014,https://www.youtube.com/watch?v=3dSzdSmc0PI
15,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 5: Human Resource Management in Education,EDU602_Topic015,https://www.youtube.com/watch?v=xFopa96VRIc
16,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 5: Human Resource Management in Education,EDU602_Topic016,https://www.youtube.com/watch?v=rTtLoRoZEMs
17,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 6: Leading and Managing Change in Schools,EDU602_Topic017,https://www.youtube.com/watch?v=ISmXgt8KtnU
18,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 6: Leading and Managing Change in Schools,EDU602_Topic018,https://www.youtube.com/watch?v=ulUqFUmn4As
19,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 6: Leading and Managing Change in Schools,EDU602_Topic019,https://www.youtube.com/watch?v=iqzoM7ZIk94
20,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 7: Communication and Collaboration in Educational Settings,EDU602_Topic020,https://www.youtube.com/watch?v=4o1Y9PYJGg8
21,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 7: Communication and Collaboration in Educational Settings,EDU602_Topic021,https://www.youtube.com/watch?v=lUs1mCSn7Ro
22,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 7: Communication and Collaboration in Educational Settings,EDU602_Topic022,https://www.youtube.com/watch?v=AYo5e0VZq64
23,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 8: Ethical and Legal Issues in Educational Leadership,EDU602_Topic023,https://www.youtube.com/watch?v=PzWKwVOI8cg
24,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 8: Ethical and Legal Issues in Educational Leadership,EDU602_Topic024,https://www.youtube.com/watch?v=CdEnLSdGuq4
25,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 8: Ethical and Legal Issues in Educational Leadership,EDU602_Topic025,https://www.youtube.com/watch?v=pamrm1Mc0L0
26,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic026,https://www.youtube.com/watch?v=H5bhrafg-xs
27,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic027,https://www.youtube.com/watch?v=e2EbhdaQ_t4
28,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic028,https://www.youtube.com/watch?v=G2jNVNtc0yQ
29,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic029,https://www.youtube.com/watch?v=dC4mlFNJ95k
30,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic030,https://www.youtube.com/watch?v=J_GqpXd-18E
31,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic031,https://www.youtube.com/watch?v=8xoe6412kcE
32,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic032,https://www.youtube.com/watch?v=nUF_sVqzqCs
33,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic033,https://www.youtube.com/watch?v=z3FW43EbqQU
34,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic034,https://www.youtube.com/watch?v=C2VY7sh1zFo
35,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic035,https://www.youtube.com/watch?v=4U4286BVYdU
36,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic036,https://www.youtube.com/watch?v=Q2gWL0Cxg3Q
37,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic037,https://www.youtube.com/watch?v=M_SV8DT-DAY
38,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic038,https://www.youtube.com/watch?v=8m3qlWPPmIo
39,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic039,https://www.youtube.com/watch?v=8kXxNzWIz2A
40,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic040,https://www.youtube.com/watch?v=JBV4QUtp2ko
41,Education,EDU602 Educational Leadership and Management,,12th,English/Hindi,Module 9: Current Issues and Trends in Educational Leadership,EDU602_Topic041,https://www.youtube.com/watch?v=bze6fGc66SQ
