S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Performing Arts,Crash Course Theater and Drama,3hrs 49min,12th,English/Hindi,Module 1: Introduction to Theater,Crash Course Theater and Drama Preview!,https://www.youtube.com/watch?v=LEN8FZEKaNU
2,Performing Arts,Crash Course Theater and Drama,,12th,English/Hindi,Module 1: Introduction to Theater,What Is Theater? Crash Course Theater #1,https://www.youtube.com/watch?v=sNWrOuwzax8
3,Performing Arts,Crash Course Theater and Drama,,12th,English/Hindi,Module 1: Introduction to Theater,"Thespis, Athens, and The Origins of Greek Drama: Crash Course Theater #2",https://www.youtube.com/watch?v=VeTeK9kvxyo
4,Performing Arts,Crash Course Theater and Drama,,12th,English/Hindi,Module 1: Introduction to Theater,Tragedy Lessons from Aristotle: Crash Course Theater #3,https://www.youtube.com/watch?v=nGlQkaoIfBI
5,Performing Arts,Crash Course Theater and Drama,,12th,English/Hindi,Module 2: Ancient Western Theater,"Greek Comedy, Satyrs, and Aristophanes: Crash Course Theater #4",https://www.youtube.com/watch?v=xLKUXI0enbg
6,Performing Arts,Crash Course Theater and Drama,,12th,English/Hindi,Module 2: Ancient Western Theater,"Dances to Flute Music and Obscene Verse. It's Roman Theater, Everybody: Crash Course Theater #5",https://www.youtube.com/watch?v=P05G89hgrPI
7,Performing Arts,Crash Course Theater and Drama,,12th,English/Hindi,Module 2: Ancient Western Theater,"Roman Theater with Plautus, Terence, and Seneca: Crash Course Theater #6",https://www.youtube.com/watch?v=jQpvph777Pg
8,Performing Arts,Crash Course Theater and Drama,,12th,English/Hindi,Module 2: Ancient Western Theater,"Nostrils, Harmony with the Universe, and Ancient Sanskrit Theater: Crash Course Theater #7",https://www.youtube.com/watch?v=b3mj4QQH8TM
9,Performing Arts,Crash Course Theater and Drama,,12th,English/Hindi,Module 3: Medieval and Early Modern Theater,The Death and Resurrection of Theater as...Liturgical Drama: Crash Course Theater #8,https://www.youtube.com/watch?v=kX0jHv05FYM
10,Performing Arts,Crash Course Theater and Drama,,12th,English/Hindi,Module 3: Medieval and Early Modern Theater,"Hrotsvitha, Hildegard, and the Nun who Resurrected Theater: Crash Course Theater #9",https://www.youtube.com/watch?v=XdvIsJF9d9s
