S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Performing Arts,Lighting Design Basics,15hrs 52min,12th,English/Hindi,Module 1: Introduction to Lighting Design,10 Things You need to Learn to become an Effective Lighting Designer,https://www.youtube.com/watch?v=a-i6qxRjRnE
2,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 1: Introduction to Lighting Design,How to do blue effect in Dialux evo,https://www.youtube.com/watch?v=b89XWQ0l8Cc
3,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 1: Introduction to Lighting Design,How create rooms with different heights inside the room,https://www.youtube.com/watch?v=iGm7N1W-LRI
4,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 1: Introduction to Lighting Design,Landscape Lighting Design Techniques Course,https://www.youtube.com/watch?v=4_Ge5scinRw
5,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 2: Dialux evo Basics,How to create a transparent net in Dialux evo,https://www.youtube.com/watch?v=-cl6eNN18v4
6,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 2: Dialux evo Basics,How to change false colour values in Dialux evo thru Daylight factor,https://www.youtube.com/watch?v=8ruuIo0eviM
7,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 2: Dialux evo Basics,How to label your Luminaire in Dialux evo,https://www.youtube.com/watch?v=-PiS7HCGFaY
8,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 2: Dialux evo Basics,Golf Course Lighting standards for Putting Green,https://www.youtube.com/watch?v=-yZl8WHHKNs
9,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 3: Lighting Design Fundamentals,How to calculate UGR and check the luminaire Beam Angle,https://www.youtube.com/watch?v=4SVUQQhm3Vc
10,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 3: Lighting Design Fundamentals,New feature of Dialux evo 8.0 - Single room calculation,https://www.youtube.com/watch?v=NgMvme53nHQ
11,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 3: Lighting Design Fundamentals,How to use GIF animation in your Light Scenes from Dialux evo,https://www.youtube.com/watch?v=ISgVezhRmBM
12,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 3: Lighting Design Fundamentals,How to create light scenes in Dialux evo,https://www.youtube.com/watch?v=Sf9jjx1rGfY
13,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 4: Lighting Design Applications,How to use jpg file as baseplan in Dialux evo,https://www.youtube.com/watch?v=5WlawrjAQac
14,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 4: Lighting Design Applications,How to use snipping tool instead of printscreen,https://www.youtube.com/watch?v=laJpxRiY7dk
15,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 4: Lighting Design Applications,How to do barissol or streched ceiling,https://www.youtube.com/watch?v=79eQGpucUH8
16,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 4: Lighting Design Applications,How to use mix lighting in one room using Dialux evo,https://www.youtube.com/watch?v=4gvqYFW_KJc
17,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 5: Advanced Dialux evo Techniques,How to do Airport Apron Lighting Design,https://www.youtube.com/watch?v=1MKo7BPggWQ
18,Performing Arts,Lighting Design Basics,,12th,English/Hindi,Module 5: Advanced Dialux evo Techniques,How to create different ground levels for outdoor,https://www.youtube.com/watch?v=X3edIRhf8FI
