S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Environmental Engineering,Environmental Quality Monitoring & Analysis,25hrs 10min,12th,English/Hindi,Module 1: Introduction to Environmental Quality Monitoring & Analysis,Introduction video_ Environmental Quality Monitoring & Analysis,https://www.youtube.com/watch?v=yng5CCeg9wM
2,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 1: Introduction to Environmental Quality Monitoring & Analysis,Introduction,https://www.youtube.com/watch?v=D5a5XBrYLGo
3,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 1: Introduction to Environmental Quality Monitoring & Analysis,Chemicals of Concern,https://www.youtube.com/watch?v=gefdHejRxEk
4,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 2: Chemicals of Concern and Water Quality,Water Quality Screening Parameters,https://www.youtube.com/watch?v=bS7Nv13QJD8
5,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 2: Chemicals of Concern and Water Quality,Water Quality Parameters,https://www.youtube.com/watch?v=6Ot2t9YyzKU
6,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 2: Chemicals of Concern and Water Quality,Air quality parameters; Sustainability,https://www.youtube.com/watch?v=DB1dbhzR6kY
7,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 3: Air Quality and Sustainability,PM - Particulate Matter,https://www.youtube.com/watch?v=ZUsNCq8acYM
8,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 3: Air Quality and Sustainability,Physical/Chemical properties of interest,https://www.youtube.com/watch?v=BYh6MzXg8HQ
9,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 3: Air Quality and Sustainability,Partition Constants,https://www.youtube.com/watch?v=JwcmWZVqegk
10,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 4: Physical/Chemical Properties and Partition Constants,Soil-air partition constants,https://www.youtube.com/watch?v=59mfGOm94bc
11,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 4: Physical/Chemical Properties and Partition Constants,Application/Example of Equilibrium Partitioning,https://www.youtube.com/watch?v=N2DTvTO9hTc
12,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 4: Physical/Chemical Properties and Partition Constants,Introduction to Environmental Monitoring and Sampling,https://www.youtube.com/watch?v=20R4uF_eBY4
13,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 5: Applications of Equilibrium Partitioning,Environmental Sampling,https://www.youtube.com/watch?v=QLSUai-iyvM
14,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 5: Applications of Equilibrium Partitioning,Environmental Analysis: Quality Control - Part 1,https://www.youtube.com/watch?v=FMnHF-Mk2gI
15,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 6: Introduction to Environmental Monitoring and Sampling,Environmental Analysis: Quality Control - Part 2,https://www.youtube.com/watch?v=DhQkUVfZdW0
16,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 6: Introduction to Environmental Monitoring and Sampling,Environmental Analysis of Organics in Water,https://www.youtube.com/watch?v=4P08c2fcLwA
17,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 7: Environmental Analysis and Quality Control,Environmental Analysis: Quality Control Part 3,https://www.youtube.com/watch?v=twL1V2ASy8U
18,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 7: Environmental Analysis and Quality Control,Tutorial,https://www.youtube.com/watch?v=Gl-4h9mwvjk
19,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 7: Environmental Analysis and Quality Control,Tutorial contd.,https://www.youtube.com/watch?v=UYMW5i-UoUs
20,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 8: Environmental Analysis of Organics in Water,Analysis Methods - Introduction and Water Quality Parameters,https://www.youtube.com/watch?v=UwWsJH1zlu8
21,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 8: Environmental Analysis of Organics in Water,Analysis Methods - Water Quality Parameters,https://www.youtube.com/watch?v=3MKoepL9PmE
22,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 9: Tutorials and Analysis Methods Introduction,Analysis Methods - Review of Standard Methods,https://www.youtube.com/watch?v=qDS0rdOGVrg
23,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 9: Tutorials and Analysis Methods Introduction,Analysis Methods - Organics in water,https://www.youtube.com/watch?v=hXRwoHKT-cM
24,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 9: Tutorials and Analysis Methods Introduction,Analysis Methods - Overall Methodology for Organics,https://www.youtube.com/watch?v=rHoect0MMIY
25,Environmental Engineering,Environmental Quality Monitoring & Analysis,,12th,English/Hindi,Module 10: Analysis Methods for Water Quality,Analysis Methods - Chromatography Fundamentals,https://www.youtube.com/watch?v=JkCFPQnLMoA
