S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Environmental Engineering,Education for Sustainable Development,58hrs 14min,12th,English/Hindi,Module 1: Introduction to Sustainable Development,Lecture 01: Introduction,https://www.youtube.com/watch?v=Xd_BMlksHIw
2,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 1: Introduction to Sustainable Development,Lecture 02: Sustainable Development Goals,https://www.youtube.com/watch?v=CA5gxp6rWfA
3,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 2: Sustainable Development Goals,Lecture 03: Sustainable Development Goals (Contd.),https://www.youtube.com/watch?v=gOi7FHCeCig
4,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 2: Sustainable Development Goals,Lecture 04: Sustainable Development Goals (Contd.),https://www.youtube.com/watch?v=HFiXwS1vSQc
5,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 2: Sustainable Development Goals,Lecture 05: Education for Sustainable Development,https://www.youtube.com/watch?v=gyAz5ytE_20
6,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 3: Education for Sustainable Development,Lecture 06: Education for Sustainable Development (Contd.),https://www.youtube.com/watch?v=OFBAaQtSnQI
7,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 3: Education for Sustainable Development,Lecture 07:  Education for Sustainable Development (Contd.),https://www.youtube.com/watch?v=mjsvAoX1aaw
8,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 3: Education for Sustainable Development,Lecture 08: Education for Sustainable Development (Contd.),https://www.youtube.com/watch?v=y468hcgmqoI
9,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 3: Education for Sustainable Development,Lecture 09:  Education for Sustainable Development (Contd.),https://www.youtube.com/watch?v=2X5bB41eB6Y
10,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 4: Education for Sustainable Development & Global Citizenship,Lecture 10: Education for Sustainable Development (Contd.),https://www.youtube.com/watch?v=erLZVF5EqPA
11,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 4: Education for Sustainable Development & Global Citizenship,Lecture 11: ESD and Global Citizenship,https://www.youtube.com/watch?v=4zStBIIM3y4
12,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 4: Education for Sustainable Development & Global Citizenship,Lecture 12: ESD and Global Citizenship (Contd.),https://www.youtube.com/watch?v=KGx1XfOqcEk
13,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 5: ESD for Technical & Vocational Education / Training,Lecture 13: ESD and Global Citizenship (Contd.),https://www.youtube.com/watch?v=2XiqlEZ5Vqk
14,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 5: ESD for Technical & Vocational Education / Training,Lecture 14: ESD for Technical & Vocational Education / Training,https://www.youtube.com/watch?v=i3TcHPkVR7M
15,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 5: ESD for Technical & Vocational Education / Training,Lecture 15: ESD for Technical & Vocational Education / Training (Contd.),https://www.youtube.com/watch?v=2ZmbNqA9bJ0
16,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 5: ESD for Technical & Vocational Education / Training,Lecture 16: ESD for Technical & Vocational Education / Training (Contd.),https://www.youtube.com/watch?v=lWwGVGsCle8
17,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 6: ESD for Sustainable Healthcare,Lecture 17: ESD for Technical & Vocational Education / Training (Contd.),https://www.youtube.com/watch?v=7PyVvukSAk8
18,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 6: ESD for Sustainable Healthcare,Lecture 18: ESD for Sustainable Healthcare,https://www.youtube.com/watch?v=z5DXXVTFFD0
19,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 6: ESD for Sustainable Healthcare,Lecture 19: ESD for Sustainable Healthcare (Contd.),https://www.youtube.com/watch?v=Sqkn_M6DvzY
20,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 6: ESD for Sustainable Healthcare,Lecture 20: ESD for Sustainable Healthcare (Contd.),https://www.youtube.com/watch?v=hZVVg_0Qg5U
21,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 6: ESD for Sustainable Healthcare,Lecture 21: ESD for Sustainable Healthcare (Contd.),https://www.youtube.com/watch?v=QXqyIvw56F8
22,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 6: ESD for Sustainable Healthcare,Lecture 22: ESD for Sustainable Healthcare (Contd.),https://www.youtube.com/watch?v=qSUuw4pLhiE
23,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 7: ESD for Food Security,Lecture 23: ESD for Sustainable Healthcare (Contd.),https://www.youtube.com/watch?v=3nJ0IPLIlH4
24,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 7: ESD for Food Security,Lecture 24: ESD for Food Security,https://www.youtube.com/watch?v=ff-90XaXIYQ
25,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 7: ESD for Food Security,Lecture 25: ESD for Food Security (Contd.),https://www.youtube.com/watch?v=SLigOhe_m1k
26,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 7: ESD for Food Security,Lecture 26: ESD for Food Security (Contd.),https://www.youtube.com/watch?v=fN453CaqgO8
27,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 7: ESD for Food Security,Lecture 27: ESD for Food Security (Contd.),https://www.youtube.com/watch?v=eiQSEagrt4w
28,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 8: Sustainable and Clean Energy,Lecture 28: ESD for Food Security (Contd.),https://www.youtube.com/watch?v=FMDlWSmyIZE
29,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 8: Sustainable and Clean Energy,Lecture 29: Sustainable and Clean Energy,https://www.youtube.com/watch?v=PuRqE7Nvl9A
30,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 8: Sustainable and Clean Energy,Lecture 30: Sustainable and Clean Energy (Contd.),https://www.youtube.com/watch?v=wZHEpaF6uvc
31,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 8: Sustainable and Clean Energy,Lecture 31: Sustainable and Clean Energy (Contd.),https://www.youtube.com/watch?v=y_1o7-SzTUs
32,Environmental Engineering,Education for Sustainable Development,,12th,English/Hindi,Module 8: Sustainable and Clean Energy,Lecture 32: Sustainable and Clean Energy (Contd.),https://www.youtube.com/watch?v=R_MkZ3TlyeY
